observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	12.2178410095647	0			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	2.5			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	3.5			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	3.15079842587935	4			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	5			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	6.5			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	7.5			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	6.95925141525406	8			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	1.66060589318558	10			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	2.1068183462098	15			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	22.6022020518893	20			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	9.06271679129874	25			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	30			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	2.12459573695162	35			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	3.85559553198238	40			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	45			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	8.36121628860299	50			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	55			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	1.4400829291723	60			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	65			normal
Compound_1_Obs_1	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	2.80862561382042	70			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	25.463607361105	0			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	2.5			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	20.8686056041349	3.5			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	4			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	5			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	17.8105287644185	6.5			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	7.5			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	NaN	8			normal
Compound_2_Obs	D3_Brannmark_RS37_DR001	D1_Brannmark_RS37_TC001	21.9456635207704	10			normal
