parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
KM	KM	log10	0.001	100000	2.86417796990658	1	parameterScaleUniform	
eff	eff	log10	1	1000	12.5892541179417	1	parameterScaleUniform	
eff_GFP	eff_GFP	log10	1	1000	1	0	parameterScaleUniform	
init_GFP	init_GFP	log10	1e-05	1000	0.00141253754462275	1	parameterScaleUniform	
init_GFP_mRNA	init_GFP_mRNA	log10	1e-05	1000	1.99526231496888e-05	1	parameterScaleUniform	
init_X_mRNA	init_X_mRNA	log10	1e-05	1000	186.208713666287	1	parameterScaleUniform	
init_X_protein	init_X_protein	log10	1e-05	1000	0.494310686986835	1	parameterScaleUniform	
init_Y_mRNA	init_Y_mRNA	log10	1e-05	6309.57344480193	1047.1285480509	1	parameterScaleUniform	
init_Y_protein	init_Y_protein	log10	1e-05	1000	977.237220955811	1	parameterScaleUniform	
init_Z_mRNA	init_Z_mRNA	log10	1e-05	1000	831.763771102671	1	parameterScaleUniform	
init_Z_protein	init_Z_protein	log10	1e-05	1000	3.54813389233575e-05	1	parameterScaleUniform	
n_Hill	n_Hill	log10	1e-05	1000	1.99986186963274	0	parameterScaleUniform	
scale1_GFP_Obs	scale1_GFP_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_X_mRNA_Obs	scale1_X_mRNA_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_X_protein_Obs	scale1_X_protein_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Y_protein_Obs	scale1_Y_protein_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Z_protein_Obs	scale1_Z_protein_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_GFP_Obs	sd1_GFP_Obs	log10	0.01	1000	5.97764335359985	1	parameterScaleUniform	
sd1_GFP_mRNA_Obs	sd1_GFP_mRNA_Obs	log10	1e-09	0.0001	8.74782325961286e-07	1	parameterScaleUniform	
sd1_X_mRNA_Obs	sd1_X_mRNA_Obs	log10	0.01	1000	6.35170032840597	1	parameterScaleUniform	
sd1_X_protein_Obs	sd1_X_protein_Obs	log10	1	100000	218.373532760217	1	parameterScaleUniform	
sd1_Y_mRNA_Obs	sd1_Y_mRNA_Obs	log10	0.1	10000	36.0163750394727	1	parameterScaleUniform	
sd1_Y_protein_Obs	sd1_Y_protein_Obs	log10	1	100000	736.207097494736	1	parameterScaleUniform	
sd1_Z_mRNA_Obs	sd1_Z_mRNA_Obs	log10	0.1	10000	30.095391688732	1	parameterScaleUniform	
sd1_Z_protein_Obs	sd1_Z_protein_Obs	log10	1	100000	478.299580535816	1	parameterScaleUniform	
tau_mRNA	tau_mRNA	log10	0.01	1000	0.688652296344276	1	parameterScaleUniform	
tau_mRNA_GFP	tau_mRNA_GFP	log10	0.00251188643150958	1000	0.00758577575029184	1	parameterScaleUniform	
tau_prot	tau_prot	log10	0.01	1000	28.8403150312661	1	parameterScaleUniform	
tau_prot_GFP	tau_prot_GFP	log10	1	10000	31.6227766016838	1	parameterScaleUniform	
tps_active	tps_active	log10	0.001	100000	57.5439937337157	1	parameterScaleUniform	
tps_repr	tps_repr	log10	0.000125892541179417	100000	0.000812830516164099	1	parameterScaleUniform	
