parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
Epo_degradation_BaF3	Epo_degradation_BaF3	log10	1e-05	100000	0.0223872113856834	1	parameterScaleUniform	
k_exp_hetero	k_exp_hetero	log10	1e-05	100000	1.86208713666287e-05	1	parameterScaleUniform	
k_exp_homo	k_exp_homo	log10	1e-05	100000	0.00436515832240166	1	parameterScaleUniform	
k_imp_hetero	k_imp_hetero	log10	1e-05	100000	0.0229086765276777	1	parameterScaleUniform	
k_imp_homo	k_imp_homo	log10	1e-05	100000	69183.0970918936	1	parameterScaleUniform	
k_phos	k_phos	log10	1e-05	100000	21379.6208950223	1	parameterScaleUniform	
ratio	ratio	lin	-5	5	0.693	0	parameterScaleUniform	
sd1_STAT5B_Obs	sd1_STAT5B_Obs	log10	0.001	100	0.774051755626294	1	parameterScaleUniform	
sd1_nucpApA_Obs	sd1_nucpApA_Obs	log10	0.01	1000	4.9048982211148	1	parameterScaleUniform	
sd1_nucpBpB_Obs	sd1_nucpBpB_Obs	log10	0.01	1000	1.35675053029986	1	parameterScaleUniform	
sd1_pApA_Obs	sd1_pApA_Obs	log10	1e-10	1e-05	9.1033239967991e-08	1	parameterScaleUniform	
