observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
pEGFR_Obs_1	D1_Fujita_RS18_TC001	7991.55356133545	0			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	292345.551311706	350			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	NaN	400			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	187149.689113188	700			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	NaN	850			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	132867.640499699	1000			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	65218.1287846438	1500			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	36242.3250005243	2000			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	24146.0758859127	2500			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	7641.16996295891	3000			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	-1507.353982913	3500			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	256.098759649018	4500			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	10366.2996373837	5500			normal
pEGFR_Obs_1	D1_Fujita_RS18_TC001	63.4704964507584	6500			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	0.00017293620306384	0			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	NaN	350			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	0.00571471373270396	400			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	NaN	700			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	0.00336614943652116	850			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	NaN	1000			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	0.00152859813556737	1500			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	0.000882955412328281	2000			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	0.000866220973219349	2500			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	0.000368459813681445	3000			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	0.000144660358357109	3500			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	1.14865534307383e-05	4500			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	3.35260759669295e-05	5500			normal
pAkt_Obs_1	D1_Fujita_RS18_TC001	1.98791173328477e-06	6500			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	-22827.6687941427	0			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	1026403.60639695	150			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	703136.042960698	350			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	NaN	400			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	462508.746061095	550			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	287044.273289349	750			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	NaN	800			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	145753.456282989	1000			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	47850.5058178805	1500			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	NaN	2000			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	NaN	2500			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	NaN	3500			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	NaN	4000			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	NaN	5000			normal
pEGFR_Obs_2	D2_Fujita_RS18_TC002	NaN	6000			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	-9.19844281237488e-05	0			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	NaN	150			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	NaN	350			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	0.0102963785229192	400			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	NaN	550			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	NaN	750			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	0.00476016874407594	800			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	0.00345521639260501	1000			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	0.00102745453110837	1500			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	0.000809598562520213	2000			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	0.000542690114419875	2500			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	0.000381977512829191	3500			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	2.34959990247534e-05	4000			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	-1.95795633376083e-05	5000			normal
pAkt_Obs_2	D2_Fujita_RS18_TC002	-3.1512650420937e-05	6000			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	15884.8835738702	0			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	2949305.01141515	95			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	2062149.38649018	200			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	1233048.63456112	300			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	NaN	350			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	703238.46075426	400			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	460510.413886164	500			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	295052.451357545	650			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	NaN	700			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	4598.25388017489	800			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	90926.281562946	950			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	91933.695438371	1000			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	5646.70317616609	1500			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	-48823.9380349612	2000			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	NaN	2500			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	NaN	3000			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	NaN	4000			normal
pEGFR_Obs_3	D3_Fujita_RS18_TC003	NaN	5000			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	6.67090852014043e-05	0			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	NaN	95			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	NaN	200			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	NaN	300			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	0.0138700316967801	350			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	NaN	400			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	NaN	500			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	NaN	650			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	0.00381584968465877	700			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	NaN	800			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	NaN	950			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	0.00111275233295345	1000			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	0.000267758815620675	1500			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	-5.53645406257314e-05	2000			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	0.000221880796213857	2500			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	0.000299555803407421	3000			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	-8.26350290035649e-05	4000			normal
pAkt_Obs_3	D3_Fujita_RS18_TC003	0.000450063855998696	5000			normal
pEGFR_Obs_4	D4_Fujita_RS18_TC004	182102.823322529	0			normal
