observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.0248834695048512	0			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.413433424487545	10			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	15			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	3.57398379612733	20			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	30			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	1.19789420266082	35			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	45			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	-0.0127061868479851	50			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	60			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	-0.072964756872488	65			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	80			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.0777449946020564	85			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	90			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.258833080501103	100			normal
nSOCS3RNA3_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.196638178360703	150			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.055837393471394	0			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	10			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.954206467932824	15			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	20			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	2.99099799102801	30			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	35			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	45			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.388494813634925	50			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	60			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.0283349634142351	65			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	80			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	85			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.0362996207500356	90			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.256387490786907	100			normal
nSOCS3RNA4_Obs_02	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	0.172870395030445	150			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	21.6665499718907	0			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	63.2085060452541	10			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	15			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	62.9499539345351	20			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	30			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	34.7033332790775	35			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	23.0162378702768	45			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	50			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	60			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	18.8157344847902	65			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	38.4373676931551	80			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	85			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	90			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	28.3831275874133	100			normal
Compound_1_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	35.5833044524924	150			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	39.1924416196257	0			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	38.6952839305849	10			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	15			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	67.1918032037948	20			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	30			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	53.9662033422803	35			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	50.1552545297264	45			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	50			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	43.8647369580506	60			normal
Compound_2_Obs_11	D002_Sobotta_RS34_TC002	D001_Sobotta_RS34_TC001	NaN	65			normal
