observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	1.22957800480373	0			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	NaN	2			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	9.10343321393321	2.5			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	NaN	3.5			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	NaN	4			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	7.50352490575147	5.5			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	3.70731563441149	8			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	NaN	8.5			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	6.11241599622808	10			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	5.50538821542744	15			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	3.34029079338424	20			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	4.27027802572278	25			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	NaN	30			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	3.30144249035441	35			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	0.97429162673144	40			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	2.21550675498359	45			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	NaN	50			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	2.91117492778055	55			normal
IRins_Obs_1	D3_Brannmark_RS04_DR001	D1_Brannmark_RS04_TC001	NaN	60			normal
