observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
IRSiP_Obs_1	IRSiP_Obs	IRSiP	lin	sd1_IRSiP_Obs	normal
IRSiP_Obs_2	IRSiP_Obs	IRSiP	lin	sd2_IRSiP_Obs	normal
IRSiP_Obs_3	IRSiP_Obs	IRSiP	lin	sd3_IRSiP_Obs	normal
IRiP_Obs	IRiP_Obs	IRiP*scale1_IRiP_Obs	lin	sd1_IRiP_Obs	normal
IRi_Obs_1	IRi_Obs	IRi	lin	sd1_IRi_Obs	normal
IRi_Obs_2	IRi_Obs	IRi	lin	sd2_IRi_Obs	normal
IRi_Obs_3	IRi_Obs	IRi	lin	sd3_IRi_Obs	normal
IRins_Obs_1	IRins_Obs	IRins*scale1_IRins_Obs	lin	sd1_IRins_Obs	normal
IRins_Obs_2	IRins_Obs	IRins*scale2_IRins_Obs	lin	sd2_IRins_Obs	normal
IRins_Obs_3	IRins_Obs	IRins*scale3_IRins_Obs	lin	sd3_IRins_Obs	normal
XX_Obs_1	XX_Obs	XX*scale1_XX_Obs	lin	sd1_XX_Obs	normal
XX_Obs_2	XX_Obs	XX*scale2_XX_Obs	lin	sd2_XX_Obs	normal
XX_Obs_3	XX_Obs	XX*scale3_XX_Obs	lin	sd3_XX_Obs	normal
