parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
CISEqc	CISEqc	log10	0.001	10000	588.843655355589	1	parameterScaleUniform	
CISEqcOE	CISEqcOE	log10	0.001	1000	0.320626932450547	1	parameterScaleUniform	
CISInh	CISInh	log10	0.001	1000000000000	912010839.355911	1	parameterScaleUniform	
CISRNADelay	CISRNADelay	log10	0.001	1000	0.121338885046498	1	parameterScaleUniform	
CISRNAEqc	CISRNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
CISRNATurn	CISRNATurn	log10	0.001	7943.28234724281	1949.84459975805	1	parameterScaleUniform	
CISTurn	CISTurn	log10	0.001	1000	0.0102329299228075	1	parameterScaleUniform	
EpoRActJAK2	EpoRActJAK2	log10	0.001	10000	0.356451133426244	1	parameterScaleUniform	
EpoRCISInh	EpoRCISInh	log10	0.001	15848931.9246111	1819700.85860998	1	parameterScaleUniform	
EpoRCISRemove	EpoRCISRemove	log10	0.001	1000	3.21366053864032	1	parameterScaleUniform	
JAK2ActEpo	JAK2ActEpo	log10	0.001	1000000000	758577.575029184	1	parameterScaleUniform	
JAK2EpoRDeaSHP1	JAK2EpoRDeaSHP1	log10	0.001	10000	81.2830516164099	1	parameterScaleUniform	
SHP1ActEpoR	SHP1ActEpoR	log10	0.000125892541179417	1000	0.000524807460249773	1	parameterScaleUniform	
SHP1Dea	SHP1Dea	log10	0.001	1000	0.0162181009735893	1	parameterScaleUniform	
SHP1ProOE	SHP1ProOE	log10	0.001	1000	2.54097270554931	1	parameterScaleUniform	
SOCS3Eqc	SOCS3Eqc	log10	0.001	1000	128.824955169313	1	parameterScaleUniform	
SOCS3EqcOE	SOCS3EqcOE	log10	0.001	1000	0.554625712957911	1	parameterScaleUniform	
SOCS3Inh	SOCS3Inh	log10	0.001	1000	17.3780082874938	1	parameterScaleUniform	
SOCS3RNADelay	SOCS3RNADelay	log10	0.001	1000	1.99986186963274	1	parameterScaleUniform	
SOCS3RNAEqc	SOCS3RNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
SOCS3RNATurn	SOCS3RNATurn	log10	0.001	1000	0.0138038426460288	1	parameterScaleUniform	
SOCS3Turn	SOCS3Turn	log10	0.001	79432.8234724282	15135.6124843621	1	parameterScaleUniform	
STAT5ActEpoR	STAT5ActEpoR	log10	0.001	1000	52.4807460249773	1	parameterScaleUniform	
STAT5ActJAK2	STAT5ActJAK2	log10	0.001	1000	0.15205475297325	1	parameterScaleUniform	
STAT5Exp	STAT5Exp	log10	0.001	1000	0.0758577575029184	1	parameterScaleUniform	
STAT5Imp	STAT5Imp	log10	0.001	1000	0.0524807460249773	1	parameterScaleUniform	
init_EpoRJAK2	init_EpoRJAK2	log10	0.001	1000	4.1399967481973	1	parameterScaleUniform	
init_SHP1	init_SHP1	log10	0.001	1000	21.3796208950223	1	parameterScaleUniform	
init_STAT5	init_STAT5	log10	0.001	1000	43.6515832240166	1	parameterScaleUniform	
sd1_CIS_Obs	sd1_CIS_Obs	log10	0.01	1000	3.22990686838532	1	parameterScaleUniform	
sd1_CISnRNA1_Obs	sd1_CISnRNA1_Obs	log10	1	100000	230.621610169706	1	parameterScaleUniform	
sd1_CISnRNA2_Obs	sd1_CISnRNA2_Obs	log10	1	100000	229.98525866862	1	parameterScaleUniform	
sd1_CISnRNA3_Obs	sd1_CISnRNA3_Obs	log10	1	100000	186.809948192775	1	parameterScaleUniform	
sd1_CISnRNA4_Obs	sd1_CISnRNA4_Obs	log10	1	100000	197.74249066066	1	parameterScaleUniform	
sd1_EpoRJAK2_Obs	sd1_EpoRJAK2_Obs	log10	0.001	100	0.299006066661756	1	parameterScaleUniform	
sd1_EpoRpJAK2_Obs	sd1_EpoRpJAK2_Obs	log10	0.0001	10	0.0112564125057611	1	parameterScaleUniform	
sd1_SHP1Act_Obs	sd1_SHP1Act_Obs	log10	1e-05	1	0.00505475371359798	1	parameterScaleUniform	
sd1_SOCS3_Obs	sd1_SOCS3_Obs	log10	0.001	100	0.814938808512456	1	parameterScaleUniform	
sd1_SOCS3nRNA1_Obs	sd1_SOCS3nRNA1_Obs	log10	1e-07	0.01	8.30041869715702e-05	1	parameterScaleUniform	
sd1_SOCS3nRNA2_Obs	sd1_SOCS3nRNA2_Obs	log10	1e-07	0.01	8.06677604594846e-05	1	parameterScaleUniform	
sd1_SOCS3nRNA4_Obs	sd1_SOCS3nRNA4_Obs	log10	1e-07	0.01	8.67161524091831e-05	1	parameterScaleUniform	
sd1_SOCS3nRNA5_Obs	sd1_SOCS3nRNA5_Obs	log10	1e-07	0.01	9.12851219331122e-05	1	parameterScaleUniform	
sd1_STAT5_Obs	sd1_STAT5_Obs	log10	0.01	1000	2.49620357017378	1	parameterScaleUniform	
sd1_npSTAT5_Obs	sd1_npSTAT5_Obs	log10	0.001	100	0.718819748179405	1	parameterScaleUniform	
sd1_p12EpoRpJAK2_Obs	sd1_p12EpoRpJAK2_Obs	log10	0.0001	10	0.0166878351136539	1	parameterScaleUniform	
sd1_p1EpoRpJAK2_Obs	sd1_p1EpoRpJAK2_Obs	log10	1e-05	1	0.00231153247887056	1	parameterScaleUniform	
sd1_p2EpoRpJAK2_Obs	sd1_p2EpoRpJAK2_Obs	log10	0.0001	10	0.0128410341217163	1	parameterScaleUniform	
sd1_pSTAT5_Obs	sd1_pSTAT5_Obs	log10	0.001	100	0.640353813172828	1	parameterScaleUniform	
