observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
CIS_Obs_1	CIS_Obs	CIS	lin	sd1_CIS_Obs	normal
CIS_Obs_2	CIS_Obs	CIS	lin	sd2_CIS_Obs	normal
CIS_Obs_3	CIS_Obs	CIS	lin	sd3_CIS_Obs	normal
CIS_Obs_4	CIS_Obs	CIS	lin	sd4_CIS_Obs	normal
CIS_Obs_5	CIS_Obs	CIS	lin	sd5_CIS_Obs	normal
CIS_Obs_6	CIS_Obs	CIS	lin	sd6_CIS_Obs	normal
CIS_Obs_7	CIS_Obs	CIS	lin	sd7_CIS_Obs	normal
CISnRNA1_Obs_1	CISnRNA1_Obs	CISnRNA1	lin	sd1_CISnRNA1_Obs	normal
CISnRNA1_Obs_2	CISnRNA1_Obs	CISnRNA1	lin	sd2_CISnRNA1_Obs	normal
CISnRNA1_Obs_3	CISnRNA1_Obs	CISnRNA1	lin	sd3_CISnRNA1_Obs	normal
CISnRNA1_Obs_4	CISnRNA1_Obs	CISnRNA1	lin	sd4_CISnRNA1_Obs	normal
CISnRNA1_Obs_5	CISnRNA1_Obs	CISnRNA1	lin	sd5_CISnRNA1_Obs	normal
CISnRNA2_Obs_1	CISnRNA2_Obs	CISnRNA2	lin	sd1_CISnRNA2_Obs	normal
CISnRNA2_Obs_2	CISnRNA2_Obs	CISnRNA2	lin	sd2_CISnRNA2_Obs	normal
CISnRNA2_Obs_3	CISnRNA2_Obs	CISnRNA2	lin	sd3_CISnRNA2_Obs	normal
CISnRNA2_Obs_4	CISnRNA2_Obs	CISnRNA2	lin	sd4_CISnRNA2_Obs	normal
CISnRNA2_Obs_5	CISnRNA2_Obs	CISnRNA2	lin	sd5_CISnRNA2_Obs	normal
CISnRNA3_Obs	CISnRNA3_Obs	CISnRNA3	lin	sd1_CISnRNA3_Obs	normal
CISnRNA4_Obs_1	CISnRNA4_Obs	CISnRNA4	lin	sd1_CISnRNA4_Obs	normal
CISnRNA4_Obs_2	CISnRNA4_Obs	CISnRNA4	lin	sd2_CISnRNA4_Obs	normal
EpoRJAK2_Obs_1	EpoRJAK2_Obs	EpoRJAK2	lin	sd1_EpoRJAK2_Obs	normal
EpoRJAK2_Obs_2	EpoRJAK2_Obs	EpoRJAK2	lin	sd2_EpoRJAK2_Obs	normal
EpoRpJAK2_Obs_1	EpoRpJAK2_Obs	EpoRpJAK2	lin	sd1_EpoRpJAK2_Obs	normal
EpoRpJAK2_Obs_2	EpoRpJAK2_Obs	EpoRpJAK2	lin	sd2_EpoRpJAK2_Obs	normal
EpoRpJAK2_Obs_3	EpoRpJAK2_Obs	EpoRpJAK2	lin	sd3_EpoRpJAK2_Obs	normal
EpoRpJAK2_Obs_4	EpoRpJAK2_Obs	EpoRpJAK2	lin	sd4_EpoRpJAK2_Obs	normal
EpoRpJAK2_Obs_5	EpoRpJAK2_Obs	EpoRpJAK2	lin	sd5_EpoRpJAK2_Obs	normal
EpoRpJAK2_Obs_6	EpoRpJAK2_Obs	EpoRpJAK2	lin	sd6_EpoRpJAK2_Obs	normal
SHP1Act_Obs_1	SHP1Act_Obs	SHP1Act	lin	sd1_SHP1Act_Obs	normal
SHP1Act_Obs_2	SHP1Act_Obs	SHP1Act	lin	sd2_SHP1Act_Obs	normal
SOCS3_Obs_1	SOCS3_Obs	SOCS3	lin	sd1_SOCS3_Obs	normal
SOCS3_Obs_2	SOCS3_Obs	SOCS3	lin	sd2_SOCS3_Obs	normal
SOCS3_Obs_3	SOCS3_Obs	SOCS3	lin	sd3_SOCS3_Obs	normal
SOCS3nRNA1_Obs	SOCS3nRNA1_Obs	SOCS3nRNA1	lin	sd1_SOCS3nRNA1_Obs	normal
SOCS3nRNA2_Obs_1	SOCS3nRNA2_Obs	SOCS3nRNA2	lin	sd1_SOCS3nRNA2_Obs	normal
SOCS3nRNA2_Obs_2	SOCS3nRNA2_Obs	SOCS3nRNA2	lin	sd2_SOCS3nRNA2_Obs	normal
SOCS3nRNA4_Obs_1	SOCS3nRNA4_Obs	SOCS3nRNA4	lin	sd1_SOCS3nRNA4_Obs	normal
SOCS3nRNA4_Obs_2	SOCS3nRNA4_Obs	SOCS3nRNA4	lin	sd2_SOCS3nRNA4_Obs	normal
SOCS3nRNA4_Obs_3	SOCS3nRNA4_Obs	SOCS3nRNA4	lin	sd3_SOCS3nRNA4_Obs	normal
SOCS3nRNA4_Obs_4	SOCS3nRNA4_Obs	SOCS3nRNA4	lin	sd4_SOCS3nRNA4_Obs	normal
SOCS3nRNA4_Obs_5	SOCS3nRNA4_Obs	SOCS3nRNA4	lin	sd5_SOCS3nRNA4_Obs	normal
SOCS3nRNA4_Obs_6	SOCS3nRNA4_Obs	SOCS3nRNA4	lin	sd6_SOCS3nRNA4_Obs	normal
SOCS3nRNA4_Obs_7	SOCS3nRNA4_Obs	SOCS3nRNA4	lin	sd7_SOCS3nRNA4_Obs	normal
SOCS3nRNA5_Obs_1	SOCS3nRNA5_Obs	SOCS3nRNA5	lin	sd1_SOCS3nRNA5_Obs	normal
SOCS3nRNA5_Obs_2	SOCS3nRNA5_Obs	SOCS3nRNA5	lin	sd2_SOCS3nRNA5_Obs	normal
SOCS3nRNA5_Obs_3	SOCS3nRNA5_Obs	SOCS3nRNA5	lin	sd3_SOCS3nRNA5_Obs	normal
SOCS3nRNA5_Obs_4	SOCS3nRNA5_Obs	SOCS3nRNA5	lin	sd4_SOCS3nRNA5_Obs	normal
SOCS3nRNA5_Obs_5	SOCS3nRNA5_Obs	SOCS3nRNA5	lin	sd5_SOCS3nRNA5_Obs	normal
STAT5_Obs_1	STAT5_Obs	STAT5	lin	sd1_STAT5_Obs	normal
STAT5_Obs_2	STAT5_Obs	STAT5	lin	sd2_STAT5_Obs	normal
STAT5_Obs_3	STAT5_Obs	STAT5	lin	sd3_STAT5_Obs	normal
STAT5_Obs_4	STAT5_Obs	STAT5	lin	sd4_STAT5_Obs	normal
STAT5_Obs_5	STAT5_Obs	STAT5	lin	sd5_STAT5_Obs	normal
STAT5_Obs_6	STAT5_Obs	STAT5	lin	sd6_STAT5_Obs	normal
STAT5_Obs_7	STAT5_Obs	STAT5	lin	sd7_STAT5_Obs	normal
STAT5_Obs_8	STAT5_Obs	STAT5	lin	sd8_STAT5_Obs	normal
npSTAT5_Obs_1	npSTAT5_Obs	npSTAT5	lin	sd1_npSTAT5_Obs	normal
npSTAT5_Obs_2	npSTAT5_Obs	npSTAT5	lin	sd2_npSTAT5_Obs	normal
npSTAT5_Obs_3	npSTAT5_Obs	npSTAT5	lin	sd3_npSTAT5_Obs	normal
npSTAT5_Obs_4	npSTAT5_Obs	npSTAT5	lin	sd4_npSTAT5_Obs	normal
npSTAT5_Obs_5	npSTAT5_Obs	npSTAT5	lin	sd5_npSTAT5_Obs	normal
npSTAT5_Obs_6	npSTAT5_Obs	npSTAT5	lin	sd6_npSTAT5_Obs	normal
npSTAT5_Obs_7	npSTAT5_Obs	npSTAT5	lin	sd7_npSTAT5_Obs	normal
npSTAT5_Obs_8	npSTAT5_Obs	npSTAT5	lin	sd8_npSTAT5_Obs	normal
p12EpoRpJAK2_Obs_1	p12EpoRpJAK2_Obs	p12EpoRpJAK2	lin	sd1_p12EpoRpJAK2_Obs	normal
p12EpoRpJAK2_Obs_2	p12EpoRpJAK2_Obs	p12EpoRpJAK2	lin	sd2_p12EpoRpJAK2_Obs	normal
p1EpoRpJAK2_Obs_1	p1EpoRpJAK2_Obs	p1EpoRpJAK2	lin	sd1_p1EpoRpJAK2_Obs	normal
p1EpoRpJAK2_Obs_2	p1EpoRpJAK2_Obs	p1EpoRpJAK2	lin	sd2_p1EpoRpJAK2_Obs	normal
p2EpoRpJAK2_Obs_1	p2EpoRpJAK2_Obs	p2EpoRpJAK2	lin	sd1_p2EpoRpJAK2_Obs	normal
p2EpoRpJAK2_Obs_2	p2EpoRpJAK2_Obs	p2EpoRpJAK2	lin	sd2_p2EpoRpJAK2_Obs	normal
p2EpoRpJAK2_Obs_3	p2EpoRpJAK2_Obs	p2EpoRpJAK2	lin	sd3_p2EpoRpJAK2_Obs	normal
pSTAT5_Obs_1	pSTAT5_Obs	pSTAT5	lin	sd1_pSTAT5_Obs	normal
pSTAT5_Obs_2	pSTAT5_Obs	pSTAT5	lin	sd2_pSTAT5_Obs	normal
pSTAT5_Obs_3	pSTAT5_Obs	pSTAT5	lin	sd3_pSTAT5_Obs	normal
