parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
CISEqc	CISEqc	log10	0.001	10000	234.422881531992	1	parameterScaleUniform	
CISEqcOE	CISEqcOE	log10	0.001	1000	0.282487997491571	1	parameterScaleUniform	
CISInh	CISInh	log10	0.001	1000000000000	1513561248.43621	1	parameterScaleUniform	
CISRNADelay	CISRNADelay	log10	0.001	1000	0.107894672222983	1	parameterScaleUniform	
CISRNAEqc	CISRNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
CISRNATurn	CISRNATurn	log10	0.001	1000	977.237220955811	1	parameterScaleUniform	
CISTurn	CISTurn	log10	0.001	1000	0.00562341325190349	1	parameterScaleUniform	
EpoRActJAK2	EpoRActJAK2	log10	0.001	10000	0.273526872630671	1	parameterScaleUniform	
EpoRCISInh	EpoRCISInh	log10	0.001	7943282.34724282	1047128.5480509	1	parameterScaleUniform	
EpoRCISRemove	EpoRCISRemove	log10	0.001	1000	7.32824533138904	1	parameterScaleUniform	
JAK2ActEpo	JAK2ActEpo	log10	0.001	1000000000	1174897.55493953	1	parameterScaleUniform	
JAK2EpoRDeaSHP1	JAK2EpoRDeaSHP1	log10	0.001	10000	177.827941003892	1	parameterScaleUniform	
SHP1ActEpoR	SHP1ActEpoR	log10	0.001	1000	0.00112201845430196	1	parameterScaleUniform	
SHP1Dea	SHP1Dea	log10	0.001	1000	0.00436515832240166	1	parameterScaleUniform	
SHP1ProOE	SHP1ProOE	log10	0.001	1000	1.77010895831742	1	parameterScaleUniform	
SOCS3Eqc	SOCS3Eqc	log10	0.001	1000	144.543977074593	1	parameterScaleUniform	
SOCS3EqcOE	SOCS3EqcOE	log10	0.001	1000	0.608135001278718	1	parameterScaleUniform	
SOCS3Inh	SOCS3Inh	log10	0.001	1000	8.07235030248838	1	parameterScaleUniform	
SOCS3RNADelay	SOCS3RNADelay	log10	0.001	1000	1.59955802861467	1	parameterScaleUniform	
SOCS3RNAEqc	SOCS3RNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
SOCS3RNATurn	SOCS3RNATurn	log10	0.001	1000	0.0147910838816821	1	parameterScaleUniform	
SOCS3Turn	SOCS3Turn	log10	0.001	10000	7244.3596007499	1	parameterScaleUniform	
STAT5ActEpoR	STAT5ActEpoR	log10	0.001	1000	57.5439937337157	1	parameterScaleUniform	
STAT5ActJAK2	STAT5ActJAK2	log10	0.001	1000	0.153461698279929	1	parameterScaleUniform	
STAT5Exp	STAT5Exp	log10	0.001	1000	0.0489778819368446	1	parameterScaleUniform	
STAT5Imp	STAT5Imp	log10	0.001	1000	0.0147910838816821	1	parameterScaleUniform	
init_EpoRJAK2	init_EpoRJAK2	log10	0.001	1000	4.03645392967605	1	parameterScaleUniform	
init_SHP1	init_SHP1	log10	0.001	1000	14.1253754462275	1	parameterScaleUniform	
init_STAT5	init_STAT5	log10	0.001	1000	81.2830516164099	1	parameterScaleUniform	
offset1_CISRNA_Obs	offset1_CISRNA_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset1_CIS_Obs	offset1_CIS_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset1_CISnRNA1_Obs	offset1_CISnRNA1_Obs	log10	0.1	1000	10	1	parameterScaleUniform	
offset1_EpoRJAK2_Obs	offset1_EpoRJAK2_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_STAT5_Obs	offset1_STAT5_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset1_pSTAT5_Obs	offset1_pSTAT5_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset2_CISRNA_Obs	offset2_CISRNA_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset2_CIS_Obs	offset2_CIS_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset2_CISnRNA1_Obs	offset2_CISnRNA1_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset2_EpoRJAK2_Obs	offset2_EpoRJAK2_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_STAT5_Obs	offset2_STAT5_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset3_CISRNA_Obs	offset3_CISRNA_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset3_CIS_Obs	offset3_CIS_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset3_CISnRNA1_Obs	offset3_CISnRNA1_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset3_EpoRJAK2_Obs	offset3_EpoRJAK2_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset3_STAT5_Obs	offset3_STAT5_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset4_CISRNA_Obs	offset4_CISRNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset4_CIS_Obs	offset4_CIS_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset4_CISnRNA1_Obs	offset4_CISnRNA1_Obs	log10	0.1	1000	10	1	parameterScaleUniform	
offset4_EpoRJAK2_Obs	offset4_EpoRJAK2_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset4_STAT5_Obs	offset4_STAT5_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset5_CISRNA_Obs	offset5_CISRNA_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset5_CIS_Obs	offset5_CIS_Obs	log10	1e-09	1e-05	1e-07	1	parameterScaleUniform	
