observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.0118842027337998	0			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	3			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.0080112034730643	3.5			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	4.5			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	6.5			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00892409134048648	7.5			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	9			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00753362948158631	10			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00770626915168272	15			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.0108716406184684	20			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00861908576271032	25			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	30			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00957277694740158	35			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00815131037977475	40			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00799678027475594	50			normal
K27me1K36me1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00900723737885213	60			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00188044095448018	0			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	3			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	3.5			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.0017945134927322	4.5			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	6.5			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	7.5			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00208428593000677	9			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	10			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00161215495865535	15			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00197573627475769	20			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	25			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00190508000688507	30			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00194990423041813	35			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	40			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00190421920062658	50			normal
K27me3K36me2_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.00201506309777091	60			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.886532494910861	0			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.938922315630586	3			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	3.5			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	4.5			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	1.08539007777615	6.5			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	7.5			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	NaN	9			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.886621151185721	10			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	1.00831574301068	15			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.818202086319805	20			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	1.04028394031807	25			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.863744611799365	30			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.901929836634776	35			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.808914062392097	40			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.824303908020557	50			normal
Compound_1_Obs	D1_Zheng_RS21_TC001	D1_Zheng_RS21_TC001	0.873494575470004	60			normal
