t,Compound_1_Obs,Compound_4_Obs,Compound_5_Obs,Compound_6_Obs
0,2.95243456275967,62.9529806438671,0.555840787421139,138.933540221317
4.5,2.35915260378169,NaN,NaN,NaN
5,NaN,NaN,NaN,109.564466261992
5.5,NaN,NaN,0.311602577053158,NaN
9,3.26880527277327,NaN,NaN,NaN
9.5,NaN,NaN,NaN,125.755973066109
10,NaN,65.4098660354329,0.149666235508998,NaN
15,2.96416907272468,NaN,NaN,96.4334382101366
20,0.200251679180591,103.285447682067,-0.00647640676169644,138.385721471717
25,3.37991138640735,NaN,0.175309168157388,98.5524495365423
30,2.95943964016091,109.782894913138,-0.0526637492405516,NaN
35,NaN,NaN,NaN,156.887788628485
40,1.92293167836925,NaN,0.25099264909586,86.792408830455
45,2.4283531654214,59.5331401438976,NaN,NaN
50,NaN,NaN,-0.135654749629281,115.256250223576
55,3.21415819365241,NaN,NaN,NaN
60,NaN,96.6897244715413,0.158568554687425,126.668236264246
70,3.08599369123638,NaN,NaN,NaN
75,NaN,87.2961029834096,-0.0747090962122424,134.455073722993
85,2.96743721376956,NaN,NaN,NaN
90,NaN,NaN,-0.0457803958640676,52.5599385940421
95,NaN,86.8671559365001,NaN,NaN
100,NaN,64.6419793908941,NaN,NaN
150,NaN,82.671829646693,NaN,NaN
