observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	2.40250491726725	0			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	NaN	0.2			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	NaN	0.4			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	NaN	0.65			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	NaN	0.9			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	NaN	1			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	NaN	1.5			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	3.56170727780658	2			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	NaN	2.5			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	NaN	3.5			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	3.17631393454357	4			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	3.79935995902771	6.5			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	3.88933335434604	9			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	3.17384143786446	10			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	2.45761850090729	15			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	2.17847886037429	20			normal
Compound_1_Obs_1	D1_Fiedler_RS19_TC001	2.7235558872229	25			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	5.88248095989775	0			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	3.0355401030452	0.2			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	4.08496365243001	0.4			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	1.4619190321097	0.65			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	4.64953997684841	0.9			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	3.85353030781394	1			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	2.91501719712793	1.5			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	1.74634464375023	2			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	3.34367032955531	2.5			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	2.29563393000936	3.5			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	NaN	4			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	NaN	6.5			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	NaN	9			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	NaN	10			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	NaN	15			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	NaN	20			normal
Compound_2_Obs_1	D1_Fiedler_RS19_TC001	NaN	25			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	1.87294776682122	0			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	2.11304382285169	0.4			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	1.78299811387046	0.85			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	4.41395598072494	1.5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	2.88432509314668	2			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	2.60658354206261	2.5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	1.84854624646543	3			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	4.03478137448916	3.5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	2.56880942470005	4.5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	NaN	5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	3.75108189359262	5.5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	NaN	6			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	1.22811485842717	6.5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	NaN	7.5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	NaN	9.5			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	NaN	10			normal
Compound_1_Obs_2	D2_Fiedler_RS19_TC002	NaN	15			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	2.73853811590868	0			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	NaN	0.4			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	4.75893292552692	0.85			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	3.15362999324789	1.5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	NaN	2			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	2.52456887307473	2.5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	NaN	3			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	3.39107780285113	3.5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	NaN	4.5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	2.76325571751645	5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	NaN	5.5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	3.11235336033647	6			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	NaN	6.5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	1.74205767064282	7.5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	3.24465043391906	9.5			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	3.24397678272225	10			normal
Compound_2_Obs_2	D2_Fiedler_RS19_TC002	2.21271265669544	15			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	6.19790585526774	0			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	NaN	0.2			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	2.44217659302333	0.25			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	NaN	0.45			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	4.81112131832881	0.55			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	NaN	0.7			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	4.51573363598435	0.85			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	NaN	0.95			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	2.11583249552685	1			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	2.56474861036176	1.5			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	7.08017263367839	2			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	3.29280335412871	2.5			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	NaN	3			normal
Compound_1_Obs_3	D3_Fiedler_RS19_TC003	NaN	3.5			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	4.30899208172629	0			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	3.91725376416897	0.2			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	NaN	0.25			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	2.82785407373259	0.45			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	NaN	0.55			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	2.4306322220095	0.7			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	NaN	0.85			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	2.92633711872093	0.95			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	NaN	1			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	2.24251130246011	1.5			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	2.81893965329235	2			normal
Compound_2_Obs_3	D3_Fiedler_RS19_TC003	2.72932014453557	2.5			normal
