observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_1	Compound_1_Obs	scale1_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFK + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	scale2_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFK + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd2_Compound_1_Obs	normal
Compound_1_Obs_3	Compound_1_Obs	scale3_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFK + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd3_Compound_1_Obs	normal
Compound_1_Obs_4	Compound_1_Obs	scale4_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFK + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd4_Compound_1_Obs	normal
Compound_1_Obs_5	Compound_1_Obs	scale5_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFK + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd5_Compound_1_Obs	normal
Compound_2_Obs	Compound_2_Obs	scale1_Compound_2_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFK + ApoER2_re_Dab1 + ApoER2_Dab1_released + pApoER2_re_Dab1)	lin	sd1_Compound_2_Obs	normal
Compound_3_Obs	Compound_3_Obs	scale1_Compound_3_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFK + ApoER2_re_Dab1 + ApoER2_re_Dab1SFKInh + SFK)	lin	sd1_Compound_3_Obs	normal
Compound_4_Obs	Compound_4_Obs	ApoER2_Dab1 + ApoER2_re_Dab1 + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFKInh + ApoER2_Dab1_released	lin	sd1_Compound_4_Obs	normal
Compound_5_Obs_1	Compound_5_Obs	ApoER2_Dab1 + ApoER2_re_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh + pApoER2_re_Dab1	lin	sd1_Compound_5_Obs	normal
Compound_5_Obs_2	Compound_5_Obs	ApoER2_Dab1 + ApoER2_re_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh + pApoER2_re_Dab1	lin	sd2_Compound_5_Obs	normal
Compound_5_Obs_3	Compound_5_Obs	ApoER2_Dab1 + ApoER2_re_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh + pApoER2_re_Dab1	lin	sd3_Compound_5_Obs	normal
Compound_5_Obs_4	Compound_5_Obs	ApoER2_Dab1 + ApoER2_re_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh + pApoER2_re_Dab1	lin	sd4_Compound_5_Obs	normal
Compound_5_Obs_5	Compound_5_Obs	ApoER2_Dab1 + ApoER2_re_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh + pApoER2_re_Dab1	lin	sd5_Compound_5_Obs	normal
Compound_6_Obs_1	Compound_6_Obs	scale1_Compound_6_Obs*(ApoER2_Dab1SFK + ApoER2_re_Dab1 + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd1_Compound_6_Obs	normal
Compound_6_Obs_2	Compound_6_Obs	scale2_Compound_6_Obs*(ApoER2_Dab1SFK + ApoER2_re_Dab1 + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd2_Compound_6_Obs	normal
Compound_6_Obs_3	Compound_6_Obs	scale3_Compound_6_Obs*(ApoER2_Dab1SFK + ApoER2_re_Dab1 + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd3_Compound_6_Obs	normal
Compound_6_Obs_4	Compound_6_Obs	scale4_Compound_6_Obs*(ApoER2_Dab1SFK + ApoER2_re_Dab1 + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd4_Compound_6_Obs	normal
Compound_6_Obs_5	Compound_6_Obs	scale5_Compound_6_Obs*(ApoER2_Dab1SFK + ApoER2_re_Dab1 + ApoER2_Dab1SFKInh + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh)	lin	sd5_Compound_6_Obs	normal
