observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_1	Compound_1_Obs	Ins + Uptake2	log10	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	Ins + Uptake2	log10	sd2_Compound_1_Obs	normal
Compound_1_Obs_3	Compound_1_Obs	Ins + Uptake2	log10	sd3_Compound_1_Obs	normal
Compound_1_Obs_4	Compound_1_Obs	Ins + Uptake2	log10	sd4_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	offset1_Compound_2_Obs + scale1_Compound_2_Obs*(Rec1 + Rec2)	log10	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	offset2_Compound_2_Obs + scale2_Compound_2_Obs*(Rec1 + Rec2)	log10	sd2_Compound_2_Obs	normal
Compound_2_Obs_3	Compound_2_Obs	offset3_Compound_2_Obs + scale3_Compound_2_Obs*(Rec1 + Rec2)	log10	sd3_Compound_2_Obs	normal
Compound_3_Obs_1	Compound_3_Obs	Rec1 + Uptake1	log10	sd1_Compound_3_Obs	normal
Compound_3_Obs_2	Compound_3_Obs	Rec1 + Uptake1	log10	sd2_Compound_3_Obs	normal
Compound_3_Obs_3	Compound_3_Obs	Rec1 + Uptake1	log10	sd3_Compound_3_Obs	normal
Compound_3_Obs_4	Compound_3_Obs	Rec1 + Uptake1	log10	sd4_Compound_3_Obs	normal
Compound_4_Obs_1	Compound_4_Obs	offset1_Compound_4_Obs + scale1_Compound_4_Obs*(IR2 + Rec2)	log10	sd1_Compound_4_Obs	normal
Compound_4_Obs_2	Compound_4_Obs	offset2_Compound_4_Obs + scale2_Compound_4_Obs*(IR2 + Rec2)	log10	sd2_Compound_4_Obs	normal
Compound_4_Obs_3	Compound_4_Obs	offset3_Compound_4_Obs + scale3_Compound_4_Obs*(IR2 + Rec2)	log10	sd3_Compound_4_Obs	normal
Compound_5_Obs_1	Compound_5_Obs	InsulinFragments + Rec2	log10	sd1_Compound_5_Obs	normal
Compound_5_Obs_2	Compound_5_Obs	InsulinFragments + Rec2	log10	sd2_Compound_5_Obs	normal
Compound_5_Obs_3	Compound_5_Obs	InsulinFragments + Rec2	log10	sd3_Compound_5_Obs	normal
Compound_6_Obs_1	Compound_6_Obs	offset1_Compound_6_Obs + scale1_Compound_6_Obs*(IR2in + InsulinFragments)	log10	sd1_Compound_6_Obs	normal
Compound_6_Obs_2	Compound_6_Obs	offset2_Compound_6_Obs + scale2_Compound_6_Obs*(IR2in + InsulinFragments)	log10	sd2_Compound_6_Obs	normal
Compound_6_Obs_3	Compound_6_Obs	offset3_Compound_6_Obs + scale3_Compound_6_Obs*(IR2in + InsulinFragments)	log10	sd3_Compound_6_Obs	normal
