observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
ERK_Obs_1	ERK_Obs	ERK*scale1_ERK_Obs	lin	sd1_ERK_Obs	normal
ERK_Obs_2	ERK_Obs	ERK*scale2_ERK_Obs	lin	sd2_ERK_Obs	normal
ERK_Obs_3	ERK_Obs	ERK*scale3_ERK_Obs	lin	sd3_ERK_Obs	normal
MEK_Obs_1	MEK_Obs	MEK*scale1_MEK_Obs	lin	sd1_MEK_Obs	normal
MEK_Obs_2	MEK_Obs	MEK*scale2_MEK_Obs	lin	sd2_MEK_Obs	normal
MEK_Obs_3	MEK_Obs	MEK*scale3_MEK_Obs	lin	sd3_MEK_Obs	normal
RAF_Obs_1	RAF_Obs	RAF	lin	sd1_RAF_Obs	normal
RAF_Obs_2	RAF_Obs	RAF	lin	sd2_RAF_Obs	normal
RAF_Obs_3	RAF_Obs	RAF	lin	sd3_RAF_Obs	normal
pERK_Obs_1	pERK_Obs	pERK*scale1_pERK_Obs	lin	sd1_pERK_Obs	normal
pERK_Obs_2	pERK_Obs	pERK*scale2_pERK_Obs	lin	sd2_pERK_Obs	normal
pERK_Obs_3	pERK_Obs	pERK*scale3_pERK_Obs	lin	sd3_pERK_Obs	normal
pMEK_Obs_1	pMEK_Obs	pMEK*scale1_pMEK_Obs	lin	sd1_pMEK_Obs	normal
pMEK_Obs_2	pMEK_Obs	pMEK*scale2_pMEK_Obs	lin	sd2_pMEK_Obs	normal
pMEK_Obs_3	pMEK_Obs	pMEK*scale3_pMEK_Obs	lin	sd3_pMEK_Obs	normal
pRAF_Obs_1	pRAF_Obs	pRAF	lin	sd1_pRAF_Obs	normal
pRAF_Obs_2	pRAF_Obs	pRAF	lin	sd2_pRAF_Obs	normal
pRAF_Obs_3	pRAF_Obs	pRAF	lin	sd3_pRAF_Obs	normal
