observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.099317013761863	0			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	NaN	3.5			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.0849598258615166	4			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	NaN	7			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.0663995288157432	8			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	NaN	8.5			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	NaN	10			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.0419185755331856	15			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.0343492887715361	20			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.0159160253343418	25			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.0203246360125596	30			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	NaN	35			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.00303758400367622	40			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	NaN	45			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.000369380737921741	50			normal
K27me0K36me2_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.00544453518701236	60			normal
K27me2K36me0_Obs	D1_Zheng_RS44_TC001	D1_Zheng_RS44_TC001	0.0046007334256828	0			normal
