parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
AC_total	AC_total	log10	1e-05	1000	1	0	parameterScaleUniform	
KD_Fsk	KD_Fsk	log10	1e-05	1000	11.4815362149688	1	parameterScaleUniform	
KD_H89	KD_H89	log10	1e-05	1000	0.0512861383991365	1	parameterScaleUniform	
KD_IBMX	KD_IBMX	log10	1e-05	1000	13.4896288259165	1	parameterScaleUniform	
KD_PDE_Csub	KD_PDE_Csub	lin	-5	3	0	0	parameterScaleUniform	
KD_cAMP	KD_cAMP	log10	1e-05	1000	5.58470194736831	1	parameterScaleUniform	
PDE_total	PDE_total	log10	1e-05	1000	1	0	parameterScaleUniform	
RII2_total	RII2_total	log10	1e-05	1000	1	0	parameterScaleUniform	
kdeg_cAMP	kdeg_cAMP	log10	1e-05	1000	1.17489755493953e-05	1	parameterScaleUniform	
kdeg_cAMP_free	kdeg_cAMP_free	log10	1e-05	1000	9.1201083935591	1	parameterScaleUniform	
kdp_AC	kdp_AC	lin	-5	3	0	0	parameterScaleUniform	
kf_Fsk	kf_Fsk	log10	1e-05	10000	1445.43977074593	1	parameterScaleUniform	
kf_H89	kf_H89	log10	1e-05	1000	0.00107151930523761	1	parameterScaleUniform	
kf_PDE_Csub	kf_PDE_Csub	lin	-5	3	0	0	parameterScaleUniform	
kf_RII_2__RII_C_2	kf_RII_2__RII_C_2	log10	1e-05	100000	2.32273679635711	1	parameterScaleUniform	
kf_RII_C_2__RII_2	kf_RII_C_2__RII_2	log10	1e-05	1000	0.0165958690743756	1	parameterScaleUniform	
kf_RII_C_2__RIIp_C_2	kf_RII_C_2__RIIp_C_2	log10	1e-05	1000	0.0158489319246111	1	parameterScaleUniform	
kf_RIIp_2__RII_2	kf_RIIp_2__RII_2	log10	1e-05	1000	0.0218776162394955	1	parameterScaleUniform	
kf_RIIp_C_2__RII_C_2	kf_RIIp_C_2__RII_C_2	log10	1e-05	1000	0.0234422881531992	1	parameterScaleUniform	
kf_RIIp_cAMP_C_2__RIIp_2	kf_RIIp_cAMP_C_2__RIIp_2	log10	1e-05	1000	0.115345325782109	1	parameterScaleUniform	
kf_cAMP	kf_cAMP	log10	1e-05	1000	0.476430986805416	1	parameterScaleUniform	
ki_IBMX	ki_IBMX	log10	1e-05	7943.28234724281	1202.26443461741	1	parameterScaleUniform	
ki_Rp8_Br_cAMPS_pAB	ki_Rp8_Br_cAMPS_pAB	log10	1e-05	1000	7.34513868157115	1	parameterScaleUniform	
ki_Rp8_pCPT_cAMPS_pAB	ki_Rp8_pCPT_cAMPS_pAB	log10	1e-05	1000	15.1356124843621	1	parameterScaleUniform	
ki_Rp_cAMPS_pAB	ki_Rp_cAMPS_pAB	log10	1e-05	1000	0.0288403150312661	1	parameterScaleUniform	
ki_Sp8_Br_cAMPS_AM	ki_Sp8_Br_cAMPS_AM	log10	1e-05	1000	0.091201083935591	1	parameterScaleUniform	
kp_AC	kp_AC	lin	-5	3	0	0	parameterScaleUniform	
ks_AC_cAMP	ks_AC_cAMP	log10	1e-05	1000	0.693425806016569	1	parameterScaleUniform	
rel_open	rel_open	log10	1e-05	1	0.302691342810131	1	parameterScaleUniform	
scale10_AC_Fsk_Obs	scale10_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_AC_Fsk_Obs	scale11_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_AC_Fsk_Obs	scale12_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_AC_Fsk_Obs	scale13_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_AC_Fsk_Obs	scale14_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_AC_Fsk_Obs	scale15_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_AC_Fsk_Obs	scale16_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_AC_Fsk_Obs	scale17_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale18_AC_Fsk_Obs	scale18_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale19_AC_Fsk_Obs	scale19_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_AC_Fsk_Obs	scale1_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Sp8_Br_cAMPS_Obs	scale1_Sp8_Br_cAMPS_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_pAC_Obs	scale1_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale20_AC_Fsk_Obs	scale20_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_AC_Fsk_Obs	scale2_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_Sp8_Br_cAMPS_Obs	scale2_Sp8_Br_cAMPS_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_pAC_Obs	scale2_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_AC_Fsk_Obs	scale3_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_Sp8_Br_cAMPS_Obs	scale3_Sp8_Br_cAMPS_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_pAC_Obs	scale3_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_AC_Fsk_Obs	scale4_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_pAC_Obs	scale4_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_AC_Fsk_Obs	scale5_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_pAC_Obs	scale5_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_AC_Fsk_Obs	scale6_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_pAC_Obs	scale6_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_AC_Fsk_Obs	scale7_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_pAC_Obs	scale7_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_AC_Fsk_Obs	scale8_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_pAC_Obs	scale8_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_AC_Fsk_Obs	scale9_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd10_AC_Fsk_Obs	sd10_AC_Fsk_Obs	log10	1e-05	1	0.00384326207190952	1	parameterScaleUniform	
sd11_AC_Fsk_Obs	sd11_AC_Fsk_Obs	log10	1e-05	1	0.00329609712177458	1	parameterScaleUniform	
sd12_AC_Fsk_Obs	sd12_AC_Fsk_Obs	log10	0.0001	10	0.0233722218501514	1	parameterScaleUniform	
sd13_AC_Fsk_Obs	sd13_AC_Fsk_Obs	log10	0.0001	10	0.0244005715942821	1	parameterScaleUniform	
sd14_AC_Fsk_Obs	sd14_AC_Fsk_Obs	log10	0.0001	10	0.0580630706966867	1	parameterScaleUniform	
sd15_AC_Fsk_Obs	sd15_AC_Fsk_Obs	log10	0.0001	10	0.0564806908241676	1	parameterScaleUniform	
sd16_AC_Fsk_Obs	sd16_AC_Fsk_Obs	log10	0.0001	10	0.0552713407944435	1	parameterScaleUniform	
sd17_AC_Fsk_Obs	sd17_AC_Fsk_Obs	log10	0.0001	10	0.0568721962694819	1	parameterScaleUniform	
sd18_AC_Fsk_Obs	sd18_AC_Fsk_Obs	log10	0.0001	10	0.0571215521623043	1	parameterScaleUniform	
sd19_AC_Fsk_Obs	sd19_AC_Fsk_Obs	log10	0.0001	10	0.054538099509656	1	parameterScaleUniform	
sd1_AC_Fsk_Obs	sd1_AC_Fsk_Obs	log10	0.0001	10	0.0541751347231347	1	parameterScaleUniform	
sd1_Sp8_Br_cAMPS_Obs	sd1_Sp8_Br_cAMPS_Obs	log10	0.001	100	0.264520905074688	1	parameterScaleUniform	
sd1_pAC_Obs	sd1_pAC_Obs	log10	0.0001	10	0.0549161395552637	1	parameterScaleUniform	
sd20_AC_Fsk_Obs	sd20_AC_Fsk_Obs	log10	0.0001	10	0.0549414351962142	1	parameterScaleUniform	
sd2_AC_Fsk_Obs	sd2_AC_Fsk_Obs	log10	0.0001	10	0.0607575146105741	1	parameterScaleUniform	
sd2_Sp8_Br_cAMPS_Obs	sd2_Sp8_Br_cAMPS_Obs	log10	0.001	100	0.424316578064825	1	parameterScaleUniform	
sd2_pAC_Obs	sd2_pAC_Obs	log10	0.0001	10	0.0538765775685414	1	parameterScaleUniform	
sd3_AC_Fsk_Obs	sd3_AC_Fsk_Obs	log10	0.0001	10	0.0190370653174208	1	parameterScaleUniform	
sd3_Sp8_Br_cAMPS_Obs	sd3_Sp8_Br_cAMPS_Obs	log10	0.0001	10	0.0565457540687621	1	parameterScaleUniform	
sd3_pAC_Obs	sd3_pAC_Obs	log10	0.0001	10	0.0538765775685414	1	parameterScaleUniform	
sd4_AC_Fsk_Obs	sd4_AC_Fsk_Obs	log10	0.0001	10	0.0159661424599341	1	parameterScaleUniform	
sd4_pAC_Obs	sd4_pAC_Obs	log10	0.0001	10	0.0559499882939777	1	parameterScaleUniform	
sd5_AC_Fsk_Obs	sd5_AC_Fsk_Obs	log10	1e-05	1	0.00132984186213316	1	parameterScaleUniform	
sd5_pAC_Obs	sd5_pAC_Obs	log10	0.0001	10	0.0529663443891658	1	parameterScaleUniform	
sd6_AC_Fsk_Obs	sd6_AC_Fsk_Obs	log10	1e-05	1	0.00354241958261649	1	parameterScaleUniform	
sd6_pAC_Obs	sd6_pAC_Obs	log10	0.0001	10	0.0563767453135264	1	parameterScaleUniform	
sd7_AC_Fsk_Obs	sd7_AC_Fsk_Obs	log10	1e-05	1	0.00860399204144178	1	parameterScaleUniform	
sd7_pAC_Obs	sd7_pAC_Obs	log10	0.0001	10	0.0526138400287851	1	parameterScaleUniform	
sd8_AC_Fsk_Obs	sd8_AC_Fsk_Obs	log10	0.0001	10	0.0589250554664329	1	parameterScaleUniform	
sd8_pAC_Obs	sd8_pAC_Obs	log10	0.0001	10	0.054802453217685	1	parameterScaleUniform	
