parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
delta_EL	delta_EL	log10	1e-05	1000	0.610942024905572	1	parameterScaleUniform	
delta_LM	delta_LM	log10	1e-05	1000	0.0234422881531992	1	parameterScaleUniform	
delta_NE	delta_NE	log10	1e-05	1000	0.00676082975391982	1	parameterScaleUniform	
mu_EE	mu_EE	log10	1e-05	1000	2.34422881531992e-05	1	parameterScaleUniform	
mu_LE	mu_LE	log10	1e-12	1000	6.30957344480194e-11	1	parameterScaleUniform	
mu_LL	mu_LL	log10	1e-10	1000	9.54992586021437e-06	1	parameterScaleUniform	
mu_N	mu_N	log10	1e-05	1000	0.591561634175474	1	parameterScaleUniform	
mu_P	mu_P	log10	1.25892541179417e-06	1000	7.24435960074991e-06	1	parameterScaleUniform	
mu_PE	mu_PE	log10	1e-10	1000	2.04173794466953e-10	1	parameterScaleUniform	
mu_PL	mu_PL	log10	1e-05	1000	4.16869383470336e-05	1	parameterScaleUniform	
offset1_Compound_1_Obs	offset1_Compound_1_Obs	log10	1	10000	100	1	parameterScaleUniform	
offset1_Pathogen_Obs	offset1_Pathogen_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
rho_E	rho_E	log10	1e-05	1000	0.417830366646622	1	parameterScaleUniform	
rho_P	rho_P	log10	1e-05	1000	0.10115794542599	1	parameterScaleUniform	
scale1_Compound_1_Obs	scale1_Compound_1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Pathogen_Obs	scale1_Pathogen_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	0.0001	10	0.0406443329165213	1	parameterScaleUniform	
sd1_Pathogen_Obs	sd1_Pathogen_Obs	log10	0.0001	10	0.0415049600334712	1	parameterScaleUniform	
