observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	-0.0324155838968953	0			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.597608037078463	10			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	15			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.293024582352432	25			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	30			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.261353646324652	35			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	40			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	45			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.122485109756893	50			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	55			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	60			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.127100042643637	65			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	70			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	75			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	80			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.128919879472224	85			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	90			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	95			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.16725014144116	100			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.203506008500517	150			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	0.200097437309233	200			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	250			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	300			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	350			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	400			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	450			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	500			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	550			normal
pEpoRpJAK2_Obs_02	D01_Merkle_RS48_TC001	NaN	650			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	-7.01955735073668e-05	0			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	10			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	15			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	25			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	30			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	35			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	40			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	0.000850806514109028	45			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	50			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	55			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	60			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	65			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	70			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	75			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	80			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	85			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	0.00135318843513424	90			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	95			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	100			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	0.000955637419118038	150			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	0.00152751921456969	200			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	0.00145823732569351	250			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	300			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	0.00132611226376316	350			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	400			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	450			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	500			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	550			normal
PTPAct_Obs_1	D01_Merkle_RS48_TC001	NaN	650			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	219.462853646896	0			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	10			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	83.9531391316131	15			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	25			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	67.0402037543969	30			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	35			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	40			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	45			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	92.1764493363911	50			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	55			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	60			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	65			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	97.100978608217	70			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	75			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	80			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	85			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	169.410354299196	90			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	95			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	129.537003846834	100			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	108.410341058744	150			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	112.549236100862	200			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	65.4765797915716	250			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	177.524307383385	300			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	197.358623760964	350			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	400			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	450			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	500			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	550			normal
STAT5_Obs_1	D01_Merkle_RS48_TC001	NaN	650			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	-0.277048128496032	0			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	10			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	74.1707508008503	15			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	25			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	60.5882726664918	30			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	35			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	40			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	45			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	39.5467123213787	50			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	55			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	60			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	65			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	9.71049041388968	70			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	75			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	80			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	85			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	90			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	22.0481284553792	95			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	20.8563286630991	100			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	15.5937963107188	150			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	200			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	250			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	300			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	350			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	400			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	450			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	500			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	550			normal
pSTAT5_Obs_06	D01_Merkle_RS48_TC001	NaN	650			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	-0.00635979463908126	0			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	10			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	15			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	25			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	0.154244149931361	30			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	35			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	40			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	45			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	50			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	55			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	0.122693151760742	60			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	65			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	70			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	75			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	80			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	85			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	90			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	0.0530788928078283	95			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	100			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	0.0369062007135066	150			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	0.0581880053029188	200			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	250			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	0.0474403087551713	300			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	0.0436995642495084	350			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	400			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	0.0439940918032767	450			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	500			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	550			normal
CISHnRNA1_Obs_05	D01_Merkle_RS48_TC001	NaN	650			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	-0.0185029423989609	0			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	10			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	15			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	25			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	0.0183756329924586	30			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	35			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	40			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	45			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	50			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	55			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	60			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	0.10440631272649	65			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	70			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	75			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	80			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	85			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	90			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	95			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	0.0942537882236659	100			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	0.0399965628955817	150			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	0.0467506494463077	200			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	NaN	250			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	0.0406430167081858	300			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	0.0443107762680429	350			normal
CISHnRNA5_Obs_1	D01_Merkle_RS48_TC001	0.044982664629651	400			normal
