parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
CISEqc	CISEqc	log10	0.001	10000	870.963589956081	1	parameterScaleUniform	
CISEqcOE	CISEqcOE	log10	0.001	1000	0.819596320481846	1	parameterScaleUniform	
CISInh	CISInh	log10	0.001	1000000000000	954992586.021437	1	parameterScaleUniform	
CISRNADelay	CISRNADelay	log10	0.001	1000	0.245470891568503	1	parameterScaleUniform	
CISRNAEqc	CISRNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
CISRNATurn	CISRNATurn	log10	0.001	1000	977.237220955811	1	parameterScaleUniform	
CISTurn	CISTurn	log10	0.001	1000	0.010471285480509	1	parameterScaleUniform	
EpoRActJAK2	EpoRActJAK2	log10	0.001	10000	0.384591782045354	1	parameterScaleUniform	
EpoRCISInh	EpoRCISInh	log10	0.001	7943282.34724282	1071519.30523761	1	parameterScaleUniform	
EpoRCISRemove	EpoRCISRemove	log10	0.001	1000	2.72270130807791	1	parameterScaleUniform	
JAK2ActEpo	JAK2ActEpo	log10	0.001	1000000000	1258925.41179417	1	parameterScaleUniform	
JAK2EpoRDeaSHP1	JAK2EpoRDeaSHP1	log10	0.001	10000	87.0963589956081	1	parameterScaleUniform	
SHP1ActEpoR	SHP1ActEpoR	log10	0.001	1000	0.00181970085860998	1	parameterScaleUniform	
SHP1Dea	SHP1Dea	log10	0.001	1000	0.0123026877081238	1	parameterScaleUniform	
SHP1ProOE	SHP1ProOE	log10	0.001	1000	4.31519076827765	1	parameterScaleUniform	
SOCS3Eqc	SOCS3Eqc	log10	0.001	1000	316.227766016838	1	parameterScaleUniform	
SOCS3EqcOE	SOCS3EqcOE	log10	0.001	1000	0.530884444230988	1	parameterScaleUniform	
SOCS3Inh	SOCS3Inh	log10	0.001	1000	17.7827941003892	1	parameterScaleUniform	
SOCS3RNADelay	SOCS3RNADelay	log10	0.001	1000	0.594292158615573	1	parameterScaleUniform	
SOCS3RNAEqc	SOCS3RNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
SOCS3RNATurn	SOCS3RNATurn	log10	0.001	1000	0.01	1	parameterScaleUniform	
SOCS3Turn	SOCS3Turn	log10	0.001	50118.7233627273	10232.9299228075	1	parameterScaleUniform	
STAT5ActEpoR	STAT5ActEpoR	log10	0.001	1000	75.8577575029184	1	parameterScaleUniform	
STAT5ActJAK2	STAT5ActJAK2	log10	0.001	1000	0.0954992586021436	1	parameterScaleUniform	
STAT5Exp	STAT5Exp	log10	0.001	1000	0.0512861383991365	1	parameterScaleUniform	
STAT5Imp	STAT5Imp	log10	0.001	1000	0.0213796208950223	1	parameterScaleUniform	
init_EpoRJAK2	init_EpoRJAK2	log10	0.001	1000	7.37904230129101	1	parameterScaleUniform	
init_SHP1	init_SHP1	log10	0.001	1000	22.9086765276777	1	parameterScaleUniform	
init_STAT5	init_STAT5	log10	0.001	1000	41.6869383470335	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	0.0001	10	0.0387079347243257	1	parameterScaleUniform	
sd1_Compound_2_Obs	sd1_Compound_2_Obs	log10	0.01	1000	2.50460936429776	1	parameterScaleUniform	
sd1_Compound_3_Obs	sd1_Compound_3_Obs	log10	0.01	1000	2.05068993565103	1	parameterScaleUniform	
sd1_Compound_4_Obs	sd1_Compound_4_Obs	log10	0.0001	10	0.0225164541674462	1	parameterScaleUniform	
sd1_Compound_5_Obs	sd1_Compound_5_Obs	log10	0.01	1000	2.75023623687967	1	parameterScaleUniform	
sd1_Compound_6_Obs	sd1_Compound_6_Obs	log10	0.001	100	0.5105285101408	1	parameterScaleUniform	
sd1_Compound_7_Obs	sd1_Compound_7_Obs	log10	0.1	10000	52.7108476236396	1	parameterScaleUniform	
sd1_Compound_8_Obs	sd1_Compound_8_Obs	log10	0.1	10000	48.3281310069531	1	parameterScaleUniform	
sd2_Compound_1_Obs	sd2_Compound_1_Obs	log10	0.0001	10	0.0498195728956712	1	parameterScaleUniform	
sd2_Compound_3_Obs	sd2_Compound_3_Obs	log10	0.01	1000	1.98810812413474	1	parameterScaleUniform	
sd2_Compound_4_Obs	sd2_Compound_4_Obs	log10	0.0001	10	0.0252988045588793	1	parameterScaleUniform	
sd2_Compound_5_Obs	sd2_Compound_5_Obs	log10	0.001	100	0.9403445243625	1	parameterScaleUniform	
sd2_Compound_6_Obs	sd2_Compound_6_Obs	log10	0.01	1000	1.13736536761606	1	parameterScaleUniform	
sd3_Compound_1_Obs	sd3_Compound_1_Obs	log10	0.0001	10	0.0243949538018378	1	parameterScaleUniform	
sd3_Compound_3_Obs	sd3_Compound_3_Obs	log10	0.01	1000	2.00308786526999	1	parameterScaleUniform	
sd3_Compound_4_Obs	sd3_Compound_4_Obs	log10	0.0001	10	0.0235288120193817	1	parameterScaleUniform	
sd3_Compound_5_Obs	sd3_Compound_5_Obs	log10	0.01	1000	3.01252042412897	1	parameterScaleUniform	
sd3_Compound_6_Obs	sd3_Compound_6_Obs	log10	0.001	100	0.783393565328595	1	parameterScaleUniform	
sd4_Compound_3_Obs	sd4_Compound_3_Obs	log10	0.01	1000	2.13181738713594	1	parameterScaleUniform	
sd4_Compound_4_Obs	sd4_Compound_4_Obs	log10	1e-05	1	0.00813766860778787	1	parameterScaleUniform	
sd4_Compound_5_Obs	sd4_Compound_5_Obs	log10	0.01	1000	3.64149736471974	1	parameterScaleUniform	
sd4_Compound_6_Obs	sd4_Compound_6_Obs	log10	0.001	100	0.389897095530452	1	parameterScaleUniform	
sd5_Compound_3_Obs	sd5_Compound_3_Obs	log10	0.01	1000	2.12613090332565	1	parameterScaleUniform	
sd5_Compound_4_Obs	sd5_Compound_4_Obs	log10	0.0001	10	0.0483726633653255	1	parameterScaleUniform	
sd5_Compound_5_Obs	sd5_Compound_5_Obs	log10	0.01	1000	2.11081416535729	1	parameterScaleUniform	
sd5_Compound_6_Obs	sd5_Compound_6_Obs	log10	0.0001	10	0.0271706482411268	1	parameterScaleUniform	
sd6_Compound_3_Obs	sd6_Compound_3_Obs	log10	0.1	10000	10.8442619576707	1	parameterScaleUniform	
sd6_Compound_4_Obs	sd6_Compound_4_Obs	log10	0.0001	10	0.0316009399044795	1	parameterScaleUniform	
sd6_Compound_5_Obs	sd6_Compound_5_Obs	log10	0.01	1000	1.63855113819748	1	parameterScaleUniform	
sd6_Compound_6_Obs	sd6_Compound_6_Obs	log10	0.001	100	0.584763154185965	1	parameterScaleUniform	
sd7_Compound_3_Obs	sd7_Compound_3_Obs	log10	0.01	1000	2.0443723569718	1	parameterScaleUniform	
sd7_Compound_5_Obs	sd7_Compound_5_Obs	log10	0.01	1000	3.04950956576629	1	parameterScaleUniform	
sd7_Compound_6_Obs	sd7_Compound_6_Obs	log10	0.001	100	0.23819903624953	1	parameterScaleUniform	
sd8_Compound_3_Obs	sd8_Compound_3_Obs	log10	0.01	1000	1.98303326740881	1	parameterScaleUniform	
sd8_Compound_6_Obs	sd8_Compound_6_Obs	log10	0.001	100	0.919661487514575	1	parameterScaleUniform	
