observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_1	Compound_1_Obs	EpoRpJAK2 + p2EpoRpJAK2	lin	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	EpoRpJAK2 + p2EpoRpJAK2	lin	sd2_Compound_1_Obs	normal
Compound_1_Obs_3	Compound_1_Obs	EpoRpJAK2 + p2EpoRpJAK2	lin	sd3_Compound_1_Obs	normal
Compound_2_Obs	Compound_2_Obs	EpoRpJAK2 + STAT5	lin	sd1_Compound_2_Obs	normal
Compound_3_Obs_1	Compound_3_Obs	SHP1 + p1EpoRpJAK2	lin	sd1_Compound_3_Obs	normal
Compound_3_Obs_2	Compound_3_Obs	SHP1 + p1EpoRpJAK2	lin	sd2_Compound_3_Obs	normal
Compound_3_Obs_3	Compound_3_Obs	SHP1 + p1EpoRpJAK2	lin	sd3_Compound_3_Obs	normal
Compound_3_Obs_4	Compound_3_Obs	SHP1 + p1EpoRpJAK2	lin	sd4_Compound_3_Obs	normal
Compound_3_Obs_5	Compound_3_Obs	SHP1 + p1EpoRpJAK2	lin	sd5_Compound_3_Obs	normal
Compound_3_Obs_6	Compound_3_Obs	SHP1 + p1EpoRpJAK2	lin	sd6_Compound_3_Obs	normal
Compound_3_Obs_7	Compound_3_Obs	SHP1 + p1EpoRpJAK2	lin	sd7_Compound_3_Obs	normal
Compound_3_Obs_8	Compound_3_Obs	SHP1 + p1EpoRpJAK2	lin	sd8_Compound_3_Obs	normal
Compound_4_Obs_1	Compound_4_Obs	SHP1Act + SOCS3RNA	lin	sd1_Compound_4_Obs	normal
Compound_4_Obs_2	Compound_4_Obs	SHP1Act + SOCS3RNA	lin	sd2_Compound_4_Obs	normal
Compound_4_Obs_3	Compound_4_Obs	SHP1Act + SOCS3RNA	lin	sd3_Compound_4_Obs	normal
Compound_4_Obs_4	Compound_4_Obs	SHP1Act + SOCS3RNA	lin	sd4_Compound_4_Obs	normal
Compound_4_Obs_5	Compound_4_Obs	SHP1Act + SOCS3RNA	lin	sd5_Compound_4_Obs	normal
Compound_4_Obs_6	Compound_4_Obs	SHP1Act + SOCS3RNA	lin	sd6_Compound_4_Obs	normal
Compound_5_Obs_1	Compound_5_Obs	SOCS3RNA + STAT5	lin	sd1_Compound_5_Obs	normal
Compound_5_Obs_2	Compound_5_Obs	SOCS3RNA + STAT5	lin	sd2_Compound_5_Obs	normal
Compound_5_Obs_3	Compound_5_Obs	SOCS3RNA + STAT5	lin	sd3_Compound_5_Obs	normal
Compound_5_Obs_4	Compound_5_Obs	SOCS3RNA + STAT5	lin	sd4_Compound_5_Obs	normal
Compound_5_Obs_5	Compound_5_Obs	SOCS3RNA + STAT5	lin	sd5_Compound_5_Obs	normal
Compound_5_Obs_6	Compound_5_Obs	SOCS3RNA + STAT5	lin	sd6_Compound_5_Obs	normal
Compound_5_Obs_7	Compound_5_Obs	SOCS3RNA + STAT5	lin	sd7_Compound_5_Obs	normal
Compound_6_Obs_1	Compound_6_Obs	SOCS3nRNA2 + npSTAT5	lin	sd1_Compound_6_Obs	normal
Compound_6_Obs_2	Compound_6_Obs	SOCS3nRNA2 + npSTAT5	lin	sd2_Compound_6_Obs	normal
Compound_6_Obs_3	Compound_6_Obs	SOCS3nRNA2 + npSTAT5	lin	sd3_Compound_6_Obs	normal
Compound_6_Obs_4	Compound_6_Obs	SOCS3nRNA2 + npSTAT5	lin	sd4_Compound_6_Obs	normal
Compound_6_Obs_5	Compound_6_Obs	SOCS3nRNA2 + npSTAT5	lin	sd5_Compound_6_Obs	normal
Compound_6_Obs_6	Compound_6_Obs	SOCS3nRNA2 + npSTAT5	lin	sd6_Compound_6_Obs	normal
Compound_6_Obs_7	Compound_6_Obs	SOCS3nRNA2 + npSTAT5	lin	sd7_Compound_6_Obs	normal
Compound_6_Obs_8	Compound_6_Obs	SOCS3nRNA2 + npSTAT5	lin	sd8_Compound_6_Obs	normal
Compound_7_Obs	Compound_7_Obs	CISnRNA2 + SOCS3nRNA2	lin	sd1_Compound_7_Obs	normal
Compound_8_Obs	Compound_8_Obs	CISnRNA5 + SOCS3RNA	lin	sd1_Compound_8_Obs	normal
