observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.006852962371647	0			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.08			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.117863438906586	0.1			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.15			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.2			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.089188114475468	0.25			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.3			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.0541810794023875	0.35			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.45			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.0300834222183038	0.5			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.6			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.0529361573682816	0.65			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.75			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.8			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.0539255774230045	0.85			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.9			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.95			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.0510467979032438	1			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.0341313305765877	1.5			normal
IPR_O_Obs_1	D1_Sneyd_RS47_TC001	0.0608461663107891	2			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	1.01527527031772	0			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	0.00447486269175892	0.08			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.1			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	-0.0175228696374839	0.15			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.2			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	0.00645789841879461	0.25			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.3			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	0.00719656363093837	0.35			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	0.00107156748132142	0.45			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.5			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	-0.0171947679252052	0.6			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.65			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	-0.0195638923027117	0.75			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.8			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.85			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.9			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	0.00534956408293481	0.95			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	1			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	1.5			normal
IPR_R_Obs_1	D1_Sneyd_RS47_TC001	NaN	2			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	-0.0805534635796541	0			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.08			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.1			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	0.584463948632834	0.15			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.2			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.25			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.3			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	0.801525361247491	0.35			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.45			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	0.731781444904724	0.5			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.6			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.65			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	0.882057994049876	0.75			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.8			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.85			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.9			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	0.761568669237036	0.95			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	0.826596900225375	1			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	0.839768671826378	1.5			normal
IPR_S_Obs_1	D1_Sneyd_RS47_TC001	NaN	2			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	0.000514788398527157	0			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.08			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.1			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.15			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.2			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	0.0222466149629161	0.25			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.3			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.35			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.45			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	0.0246056300418202	0.5			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.6			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.65			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	0.0210475459749862	0.75			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.8			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.85			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.9			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.95			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	0.0246854225106813	1			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	0.0239861434144078	1.5			normal
IPR_I2_Obs_1	D1_Sneyd_RS47_TC001	0.0172072288790688	2			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.0931443818976996	0			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.08			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.643224050509842	0.1			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.15			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.427895878435217	0.2			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.25			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.3			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.311020897606941	0.35			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.209443900104587	0.45			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.5			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.177532489721265	0.6			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.65			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.256159220408307	0.75			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.8			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.85			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.203681298514947	0.9			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.95			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.208127718838136	1			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.25200071899592	1.5			normal
Compound_1_Obs_1	D1_Sneyd_RS47_TC001	0.26133416213119	2			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	1.00914517828937	0			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.08			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.1			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	-0.000247436548507254	0.15			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.2			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.25			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	0.0271989094887291	0.3			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.35			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	0.050933710231299	0.45			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.5			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	0.0443966470702329	0.6			normal
Compound_2_Obs_1	D1_Sneyd_RS47_TC001	NaN	0.65			normal
