observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_1	Compound_1_Obs	IL13_Rec + JAK2 + Rec + STAT5 + pJAK2	lin	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	IL13_Rec + JAK2 + Rec + STAT5 + pJAK2	lin	sd2_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	DecoyR + IL13_DecoyR + Rec + SOCS3 + pJAK2	lin	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	DecoyR + IL13_DecoyR + Rec + SOCS3 + pJAK2	lin	sd2_Compound_2_Obs	normal
Compound_2_Obs_3	Compound_2_Obs	DecoyR + IL13_DecoyR + Rec + SOCS3 + pJAK2	lin	sd3_Compound_2_Obs	normal
Compound_3_Obs_1	Compound_3_Obs	CD274mRNA + IL13_DecoyR + Rec + SOCS3 + SOCS3mRNA	lin	sd1_Compound_3_Obs	normal
Compound_3_Obs_2	Compound_3_Obs	CD274mRNA + IL13_DecoyR + Rec + SOCS3 + SOCS3mRNA	lin	sd2_Compound_3_Obs	normal
Compound_3_Obs_3	Compound_3_Obs	CD274mRNA + IL13_DecoyR + Rec + SOCS3 + SOCS3mRNA	lin	sd3_Compound_3_Obs	normal
Compound_3_Obs_4	Compound_3_Obs	CD274mRNA + IL13_DecoyR + Rec + SOCS3 + SOCS3mRNA	lin	sd4_Compound_3_Obs	normal
Compound_4_Obs_1	Compound_4_Obs	CD274mRNA + IL13_Rec + JAK2 + Rec_i + pJAK2	lin	sd1_Compound_4_Obs	normal
Compound_4_Obs_2	Compound_4_Obs	CD274mRNA + IL13_Rec + JAK2 + Rec_i + pJAK2	lin	sd2_Compound_4_Obs	normal
Compound_5_Obs_1	Compound_5_Obs	CD274mRNA + IL13_Rec + JAK2 + Rec_i + SOCS3mRNA	lin	sd1_Compound_5_Obs	normal
Compound_5_Obs_2	Compound_5_Obs	CD274mRNA + IL13_Rec + JAK2 + Rec_i + SOCS3mRNA	lin	sd2_Compound_5_Obs	normal
Compound_5_Obs_3	Compound_5_Obs	CD274mRNA + IL13_Rec + JAK2 + Rec_i + SOCS3mRNA	lin	sd3_Compound_5_Obs	normal
Compound_6_Obs_1	Compound_6_Obs	CD274mRNA + IL13_Rec + IL13_DecoyR + SOCS3mRNA + p_IL13_Rec	lin	sd1_Compound_6_Obs	normal
Compound_6_Obs_2	Compound_6_Obs	CD274mRNA + IL13_Rec + IL13_DecoyR + SOCS3mRNA + p_IL13_Rec	lin	sd2_Compound_6_Obs	normal
Compound_7_Obs_1	Compound_7_Obs	DecoyR + JAK2 + SOCS3 + SOCS3mRNA + STAT5	lin	sd1_Compound_7_Obs	normal
Compound_7_Obs_2	Compound_7_Obs	DecoyR + JAK2 + SOCS3 + SOCS3mRNA + STAT5	lin	sd2_Compound_7_Obs	normal
