observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
CISHRNA_Obs_01	CISHRNA_Obs	CISHRNA*scale10_CISHRNA_Obs	lin	sd10_CISHRNA_Obs	normal
CISHRNA_Obs_02	CISHRNA_Obs	CISHRNA*scale11_CISHRNA_Obs	lin	sd11_CISHRNA_Obs	normal
CISHRNA_Obs_03	CISHRNA_Obs	CISHRNA*scale12_CISHRNA_Obs	lin	sd12_CISHRNA_Obs	normal
CISHRNA_Obs_04	CISHRNA_Obs	CISHRNA*scale13_CISHRNA_Obs	lin	sd13_CISHRNA_Obs	normal
CISHRNA_Obs_05	CISHRNA_Obs	CISHRNA*scale14_CISHRNA_Obs	lin	sd14_CISHRNA_Obs	normal
CISHRNA_Obs_06	CISHRNA_Obs	CISHRNA*scale15_CISHRNA_Obs	lin	sd15_CISHRNA_Obs	normal
CISHRNA_Obs_07	CISHRNA_Obs	CISHRNA*scale1_CISHRNA_Obs	lin	sd1_CISHRNA_Obs	normal
CISHRNA_Obs_08	CISHRNA_Obs	CISHRNA*scale2_CISHRNA_Obs	lin	sd2_CISHRNA_Obs	normal
CISHRNA_Obs_09	CISHRNA_Obs	CISHRNA*scale3_CISHRNA_Obs	lin	sd3_CISHRNA_Obs	normal
CISHRNA_Obs_10	CISHRNA_Obs	CISHRNA*scale4_CISHRNA_Obs	lin	sd4_CISHRNA_Obs	normal
CISHRNA_Obs_11	CISHRNA_Obs	CISHRNA*scale5_CISHRNA_Obs	lin	sd5_CISHRNA_Obs	normal
CISHRNA_Obs_12	CISHRNA_Obs	CISHRNA*scale6_CISHRNA_Obs	lin	sd6_CISHRNA_Obs	normal
CISHRNA_Obs_13	CISHRNA_Obs	CISHRNA*scale7_CISHRNA_Obs	lin	sd7_CISHRNA_Obs	normal
CISHRNA_Obs_14	CISHRNA_Obs	CISHRNA*scale8_CISHRNA_Obs	lin	sd8_CISHRNA_Obs	normal
CISHRNA_Obs_15	CISHRNA_Obs	CISHRNA*scale9_CISHRNA_Obs	lin	sd9_CISHRNA_Obs	normal
CISHnRNA3_Obs	CISHnRNA3_Obs	CISHnRNA3*scale1_CISHnRNA3_Obs	lin	sd1_CISHnRNA3_Obs	normal
CISHnRNA4_Obs_1	CISHnRNA4_Obs	CISHnRNA4*scale1_CISHnRNA4_Obs	lin	sd1_CISHnRNA4_Obs	normal
CISHnRNA4_Obs_2	CISHnRNA4_Obs	CISHnRNA4*scale2_CISHnRNA4_Obs	lin	sd2_CISHnRNA4_Obs	normal
CISHnRNA4_Obs_3	CISHnRNA4_Obs	CISHnRNA4*scale3_CISHnRNA4_Obs	lin	sd3_CISHnRNA4_Obs	normal
CISHnRNA4_Obs_4	CISHnRNA4_Obs	CISHnRNA4*scale4_CISHnRNA4_Obs	lin	sd4_CISHnRNA4_Obs	normal
CISHnRNA4_Obs_5	CISHnRNA4_Obs	CISHnRNA4*scale5_CISHnRNA4_Obs	lin	sd5_CISHnRNA4_Obs	normal
CISHnRNA4_Obs_6	CISHnRNA4_Obs	CISHnRNA4*scale6_CISHnRNA4_Obs	lin	sd6_CISHnRNA4_Obs	normal
CIS_Obs_01	CIS_Obs	CIS	lin	sd10_CIS_Obs	normal
CIS_Obs_02	CIS_Obs	CIS	lin	sd11_CIS_Obs	normal
CIS_Obs_03	CIS_Obs	CIS	lin	sd12_CIS_Obs	normal
CIS_Obs_04	CIS_Obs	CIS	lin	sd13_CIS_Obs	normal
CIS_Obs_05	CIS_Obs	CIS	lin	sd14_CIS_Obs	normal
CIS_Obs_06	CIS_Obs	CIS	lin	sd15_CIS_Obs	normal
CIS_Obs_07	CIS_Obs	CIS	lin	sd16_CIS_Obs	normal
CIS_Obs_08	CIS_Obs	CIS	lin	sd1_CIS_Obs	normal
CIS_Obs_09	CIS_Obs	CIS	lin	sd2_CIS_Obs	normal
CIS_Obs_10	CIS_Obs	CIS	lin	sd3_CIS_Obs	normal
CIS_Obs_11	CIS_Obs	CIS	lin	sd4_CIS_Obs	normal
CIS_Obs_12	CIS_Obs	CIS	lin	sd5_CIS_Obs	normal
CIS_Obs_13	CIS_Obs	CIS	lin	sd6_CIS_Obs	normal
CIS_Obs_14	CIS_Obs	CIS	lin	sd7_CIS_Obs	normal
CIS_Obs_15	CIS_Obs	CIS	lin	sd8_CIS_Obs	normal
CIS_Obs_16	CIS_Obs	CIS	lin	sd9_CIS_Obs	normal
EpoRpJAK2_Obs	EpoRpJAK2_Obs	EpoRpJAK2*scale1_EpoRpJAK2_Obs	lin	sd1_EpoRpJAK2_Obs	normal
PTPAct_Obs_1	PTPAct_Obs	PTPAct*scale1_PTPAct_Obs	lin	sd1_PTPAct_Obs	normal
PTPAct_Obs_2	PTPAct_Obs	PTPAct*scale2_PTPAct_Obs	lin	sd2_PTPAct_Obs	normal
PTPAct_Obs_3	PTPAct_Obs	PTPAct*scale3_PTPAct_Obs	lin	sd3_PTPAct_Obs	normal
PTPAct_Obs_4	PTPAct_Obs	PTPAct*scale4_PTPAct_Obs	lin	sd4_PTPAct_Obs	normal
PTPAct_Obs_5	PTPAct_Obs	PTPAct*scale5_PTPAct_Obs	lin	sd5_PTPAct_Obs	normal
PTPAct_Obs_6	PTPAct_Obs	PTPAct*scale6_PTPAct_Obs	lin	sd6_PTPAct_Obs	normal
SOCS3RNA_Obs_01	SOCS3RNA_Obs	SOCS3RNA	lin	sd10_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_02	SOCS3RNA_Obs	SOCS3RNA	lin	sd1_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_03	SOCS3RNA_Obs	SOCS3RNA	lin	sd2_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_04	SOCS3RNA_Obs	SOCS3RNA	lin	sd3_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_05	SOCS3RNA_Obs	SOCS3RNA	lin	sd4_SOCS3RNA_Obs	normal
