timepoint,Bac_Obs,Glu_Obs,cGlu_Obs,Ind_Obs
0,0.0138070856278183,12.8454416293882,0,0
35,NaN,0.00971059532245078,NaN,NaN
70,NaN,0.0114587409567612,NaN,NaN
100,NaN,0.00852803078457543,NaN,NaN
150,NaN,0.00957086460761339,NaN,NaN
200,0.0242617096680473,0.0112102833466989,NaN,NaN
250,NaN,0.0125260779690544,NaN,NaN
350,NaN,0.00913138808079034,10.5845496668849,0.0129945551710808
400,0.0536188354308331,0.0140358688810857,NaN,NaN
600,0.0904957219981667,NaN,NaN,NaN
700,NaN,NaN,9.47536443413513,NaN
750,NaN,NaN,NaN,0.00988149918170131
800,0.145213323817258,NaN,NaN,NaN
1000,0.266246967631545,NaN,7.68979958739823,0.0128402949637846
1500,0.616706027972471,NaN,8.00754189630238,0.00852660970827807
2000,0.935422147496769,NaN,6.42400784813617,0.00736126743548947
2500,1.1301491046838,NaN,6.53884046021216,0.00726411064306842
3000,1.22757035683375,NaN,6.78903251086194,0.00537189872808284
3500,1.49088021364963,NaN,6.840421150092,NaN
4000,NaN,NaN,NaN,0.00391530534324271
4500,NaN,NaN,6.08268525105836,NaN
5000,NaN,NaN,NaN,0.00351380260379801
5500,NaN,NaN,5.48309896101693,0.00394535950773908
6500,NaN,NaN,5.01435878292934,NaN
7000,NaN,NaN,NaN,0.00466366579250443
8000,NaN,NaN,3.47662621980035,NaN
