observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
JAK1_gp130_Obs_01	JAK1_gp130_Obs	JAK1_gp130	lin	sd10_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_02	JAK1_gp130_Obs	JAK1_gp130	lin	sd11_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_03	JAK1_gp130_Obs	JAK1_gp130	lin	sd12_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_04	JAK1_gp130_Obs	JAK1_gp130	lin	sd13_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_05	JAK1_gp130_Obs	JAK1_gp130	lin	sd14_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_06	JAK1_gp130_Obs	JAK1_gp130	lin	sd15_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_07	JAK1_gp130_Obs	JAK1_gp130	lin	sd16_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_08	JAK1_gp130_Obs	JAK1_gp130	lin	sd17_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_09	JAK1_gp130_Obs	JAK1_gp130	lin	sd18_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_10	JAK1_gp130_Obs	JAK1_gp130	lin	sd19_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_11	JAK1_gp130_Obs	JAK1_gp130	lin	sd1_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_12	JAK1_gp130_Obs	JAK1_gp130	lin	sd20_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_13	JAK1_gp130_Obs	JAK1_gp130	lin	sd21_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_14	JAK1_gp130_Obs	JAK1_gp130	lin	sd22_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_15	JAK1_gp130_Obs	JAK1_gp130	lin	sd23_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_16	JAK1_gp130_Obs	JAK1_gp130	lin	sd24_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_17	JAK1_gp130_Obs	JAK1_gp130	lin	sd25_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_18	JAK1_gp130_Obs	JAK1_gp130	lin	sd26_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_19	JAK1_gp130_Obs	JAK1_gp130	lin	sd2_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_20	JAK1_gp130_Obs	JAK1_gp130	lin	sd3_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_21	JAK1_gp130_Obs	JAK1_gp130	lin	sd4_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_22	JAK1_gp130_Obs	JAK1_gp130	lin	sd5_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_23	JAK1_gp130_Obs	JAK1_gp130	lin	sd6_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_24	JAK1_gp130_Obs	JAK1_gp130	lin	sd7_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_25	JAK1_gp130_Obs	JAK1_gp130	lin	sd8_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_26	JAK1_gp130_Obs	JAK1_gp130	lin	sd9_JAK1_gp130_Obs	normal
SOCS3RNA_Obs_01	SOCS3RNA_Obs	SOCS3RNA	lin	sd10_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_02	SOCS3RNA_Obs	SOCS3RNA	lin	sd11_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_03	SOCS3RNA_Obs	SOCS3RNA	lin	sd12_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_04	SOCS3RNA_Obs	SOCS3RNA	lin	sd13_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_05	SOCS3RNA_Obs	SOCS3RNA	lin	sd14_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_06	SOCS3RNA_Obs	SOCS3RNA	lin	sd15_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_07	SOCS3RNA_Obs	SOCS3RNA	lin	sd16_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_08	SOCS3RNA_Obs	SOCS3RNA	lin	sd17_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_09	SOCS3RNA_Obs	SOCS3RNA	lin	sd18_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_10	SOCS3RNA_Obs	SOCS3RNA	lin	sd19_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_11	SOCS3RNA_Obs	SOCS3RNA	lin	sd1_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_12	SOCS3RNA_Obs	SOCS3RNA	lin	sd20_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_13	SOCS3RNA_Obs	SOCS3RNA	lin	sd21_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_14	SOCS3RNA_Obs	SOCS3RNA	lin	sd22_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_15	SOCS3RNA_Obs	SOCS3RNA	lin	sd23_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_16	SOCS3RNA_Obs	SOCS3RNA	lin	sd24_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_17	SOCS3RNA_Obs	SOCS3RNA	lin	sd25_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_18	SOCS3RNA_Obs	SOCS3RNA	lin	sd26_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_19	SOCS3RNA_Obs	SOCS3RNA	lin	sd27_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_20	SOCS3RNA_Obs	SOCS3RNA	lin	sd28_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_21	SOCS3RNA_Obs	SOCS3RNA	lin	sd29_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_22	SOCS3RNA_Obs	SOCS3RNA	lin	sd2_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_23	SOCS3RNA_Obs	SOCS3RNA	lin	sd30_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_24	SOCS3RNA_Obs	SOCS3RNA	lin	sd31_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_25	SOCS3RNA_Obs	SOCS3RNA	lin	sd32_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_26	SOCS3RNA_Obs	SOCS3RNA	lin	sd33_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_27	SOCS3RNA_Obs	SOCS3RNA	lin	sd34_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_28	SOCS3RNA_Obs	SOCS3RNA	lin	sd35_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_29	SOCS3RNA_Obs	SOCS3RNA	lin	sd36_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_30	SOCS3RNA_Obs	SOCS3RNA	lin	sd37_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_31	SOCS3RNA_Obs	SOCS3RNA	lin	sd38_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_32	SOCS3RNA_Obs	SOCS3RNA	lin	sd39_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_33	SOCS3RNA_Obs	SOCS3RNA	lin	sd3_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_34	SOCS3RNA_Obs	SOCS3RNA	lin	sd40_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_35	SOCS3RNA_Obs	SOCS3RNA	lin	sd41_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_36	SOCS3RNA_Obs	SOCS3RNA	lin	sd42_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_37	SOCS3RNA_Obs	SOCS3RNA	lin	sd4_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_38	SOCS3RNA_Obs	SOCS3RNA	lin	sd5_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_39	SOCS3RNA_Obs	SOCS3RNA	lin	sd6_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_40	SOCS3RNA_Obs	SOCS3RNA	lin	sd7_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_41	SOCS3RNA_Obs	SOCS3RNA	lin	sd8_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_42	SOCS3RNA_Obs	SOCS3RNA	lin	sd9_SOCS3RNA_Obs	normal
STAT3_Obs_01	STAT3_Obs	STAT3	lin	sd10_STAT3_Obs	normal
STAT3_Obs_02	STAT3_Obs	STAT3	lin	sd11_STAT3_Obs	normal
STAT3_Obs_03	STAT3_Obs	STAT3	lin	sd12_STAT3_Obs	normal
STAT3_Obs_04	STAT3_Obs	STAT3	lin	sd13_STAT3_Obs	normal
STAT3_Obs_05	STAT3_Obs	STAT3	lin	sd14_STAT3_Obs	normal
STAT3_Obs_06	STAT3_Obs	STAT3	lin	sd15_STAT3_Obs	normal
STAT3_Obs_07	STAT3_Obs	STAT3	lin	sd16_STAT3_Obs	normal
STAT3_Obs_08	STAT3_Obs	STAT3	lin	sd17_STAT3_Obs	normal
STAT3_Obs_09	STAT3_Obs	STAT3	lin	sd18_STAT3_Obs	normal
STAT3_Obs_10	STAT3_Obs	STAT3	lin	sd19_STAT3_Obs	normal
STAT3_Obs_11	STAT3_Obs	STAT3	lin	sd1_STAT3_Obs	normal
STAT3_Obs_12	STAT3_Obs	STAT3	lin	sd20_STAT3_Obs	normal
STAT3_Obs_13	STAT3_Obs	STAT3	lin	sd21_STAT3_Obs	normal
STAT3_Obs_14	STAT3_Obs	STAT3	lin	sd22_STAT3_Obs	normal
STAT3_Obs_15	STAT3_Obs	STAT3	lin	sd23_STAT3_Obs	normal
STAT3_Obs_16	STAT3_Obs	STAT3	lin	sd24_STAT3_Obs	normal
STAT3_Obs_17	STAT3_Obs	STAT3	lin	sd25_STAT3_Obs	normal
STAT3_Obs_18	STAT3_Obs	STAT3	lin	sd26_STAT3_Obs	normal
STAT3_Obs_19	STAT3_Obs	STAT3	lin	sd27_STAT3_Obs	normal
STAT3_Obs_20	STAT3_Obs	STAT3	lin	sd28_STAT3_Obs	normal
STAT3_Obs_21	STAT3_Obs	STAT3	lin	sd29_STAT3_Obs	normal
STAT3_Obs_22	STAT3_Obs	STAT3	lin	sd2_STAT3_Obs	normal
STAT3_Obs_23	STAT3_Obs	STAT3	lin	sd30_STAT3_Obs	normal
STAT3_Obs_24	STAT3_Obs	STAT3	lin	sd31_STAT3_Obs	normal
STAT3_Obs_25	STAT3_Obs	STAT3	lin	sd32_STAT3_Obs	normal
STAT3_Obs_26	STAT3_Obs	STAT3	lin	sd33_STAT3_Obs	normal
STAT3_Obs_27	STAT3_Obs	STAT3	lin	sd34_STAT3_Obs	normal
STAT3_Obs_28	STAT3_Obs	STAT3	lin	sd35_STAT3_Obs	normal
STAT3_Obs_29	STAT3_Obs	STAT3	lin	sd36_STAT3_Obs	normal
STAT3_Obs_30	STAT3_Obs	STAT3	lin	sd37_STAT3_Obs	normal
STAT3_Obs_31	STAT3_Obs	STAT3	lin	sd38_STAT3_Obs	normal
STAT3_Obs_32	STAT3_Obs	STAT3	lin	sd39_STAT3_Obs	normal
STAT3_Obs_33	STAT3_Obs	STAT3	lin	sd3_STAT3_Obs	normal
STAT3_Obs_34	STAT3_Obs	STAT3	lin	sd40_STAT3_Obs	normal
STAT3_Obs_35	STAT3_Obs	STAT3	lin	sd41_STAT3_Obs	normal
STAT3_Obs_36	STAT3_Obs	STAT3	lin	sd42_STAT3_Obs	normal
STAT3_Obs_37	STAT3_Obs	STAT3	lin	sd4_STAT3_Obs	normal
STAT3_Obs_38	STAT3_Obs	STAT3	lin	sd5_STAT3_Obs	normal
STAT3_Obs_39	STAT3_Obs	STAT3	lin	sd6_STAT3_Obs	normal
STAT3_Obs_40	STAT3_Obs	STAT3	lin	sd7_STAT3_Obs	normal
STAT3_Obs_41	STAT3_Obs	STAT3	lin	sd8_STAT3_Obs	normal
STAT3_Obs_42	STAT3_Obs	STAT3	lin	sd9_STAT3_Obs	normal
nSOCS3RNA1_Obs_1	nSOCS3RNA1_Obs	nSOCS3RNA1	lin	sd1_nSOCS3RNA1_Obs	normal
nSOCS3RNA1_Obs_2	nSOCS3RNA1_Obs	nSOCS3RNA1	lin	sd2_nSOCS3RNA1_Obs	normal
nSOCS3RNA3_Obs	nSOCS3RNA3_Obs	nSOCS3RNA3	lin	sd1_nSOCS3RNA3_Obs	normal
nSOCS3RNA5_Obs_01	nSOCS3RNA5_Obs	nSOCS3RNA5	lin	sd10_nSOCS3RNA5_Obs	normal
nSOCS3RNA5_Obs_02	nSOCS3RNA5_Obs	nSOCS3RNA5	lin	sd11_nSOCS3RNA5_Obs	normal
nSOCS3RNA5_Obs_03	nSOCS3RNA5_Obs	nSOCS3RNA5	lin	sd12_nSOCS3RNA5_Obs	normal
