observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_01	Compound_1_Obs	Glu + Ind	log10	sd10_Compound_1_Obs	normal
Compound_1_Obs_02	Compound_1_Obs	Glu + Ind	log10	sd11_Compound_1_Obs	normal
Compound_1_Obs_03	Compound_1_Obs	Glu + Ind	log10	sd12_Compound_1_Obs	normal
Compound_1_Obs_04	Compound_1_Obs	Glu + Ind	log10	sd13_Compound_1_Obs	normal
Compound_1_Obs_05	Compound_1_Obs	Glu + Ind	log10	sd14_Compound_1_Obs	normal
Compound_1_Obs_06	Compound_1_Obs	Glu + Ind	log10	sd15_Compound_1_Obs	normal
Compound_1_Obs_07	Compound_1_Obs	Glu + Ind	log10	sd16_Compound_1_Obs	normal
Compound_1_Obs_08	Compound_1_Obs	Glu + Ind	log10	sd17_Compound_1_Obs	normal
Compound_1_Obs_09	Compound_1_Obs	Glu + Ind	log10	sd18_Compound_1_Obs	normal
Compound_1_Obs_10	Compound_1_Obs	Glu + Ind	log10	sd19_Compound_1_Obs	normal
Compound_1_Obs_11	Compound_1_Obs	Glu + Ind	log10	sd1_Compound_1_Obs	normal
Compound_1_Obs_12	Compound_1_Obs	Glu + Ind	log10	sd2_Compound_1_Obs	normal
Compound_1_Obs_13	Compound_1_Obs	Glu + Ind	log10	sd3_Compound_1_Obs	normal
Compound_1_Obs_14	Compound_1_Obs	Glu + Ind	log10	sd4_Compound_1_Obs	normal
Compound_1_Obs_15	Compound_1_Obs	Glu + Ind	log10	sd5_Compound_1_Obs	normal
Compound_1_Obs_16	Compound_1_Obs	Glu + Ind	log10	sd6_Compound_1_Obs	normal
Compound_1_Obs_17	Compound_1_Obs	Glu + Ind	log10	sd7_Compound_1_Obs	normal
Compound_1_Obs_18	Compound_1_Obs	Glu + Ind	log10	sd8_Compound_1_Obs	normal
Compound_1_Obs_19	Compound_1_Obs	Glu + Ind	log10	sd9_Compound_1_Obs	normal
Ind_Obs_01	Ind_Obs	offset10_Ind_Obs + Ind*scale10_Ind_Obs	log10	sd10_Ind_Obs	normal
Ind_Obs_02	Ind_Obs	offset11_Ind_Obs + Ind*scale11_Ind_Obs	log10	sd11_Ind_Obs	normal
Ind_Obs_03	Ind_Obs	offset12_Ind_Obs + Ind*scale12_Ind_Obs	log10	sd12_Ind_Obs	normal
Ind_Obs_04	Ind_Obs	offset13_Ind_Obs + Ind*scale13_Ind_Obs	log10	sd13_Ind_Obs	normal
Ind_Obs_05	Ind_Obs	offset14_Ind_Obs + Ind*scale14_Ind_Obs	log10	sd14_Ind_Obs	normal
Ind_Obs_06	Ind_Obs	offset15_Ind_Obs + Ind*scale15_Ind_Obs	log10	sd15_Ind_Obs	normal
Ind_Obs_07	Ind_Obs	offset16_Ind_Obs + Ind*scale16_Ind_Obs	log10	sd16_Ind_Obs	normal
Ind_Obs_08	Ind_Obs	offset17_Ind_Obs + Ind*scale17_Ind_Obs	log10	sd17_Ind_Obs	normal
Ind_Obs_09	Ind_Obs	offset18_Ind_Obs + Ind*scale18_Ind_Obs	log10	sd18_Ind_Obs	normal
Ind_Obs_10	Ind_Obs	offset19_Ind_Obs + Ind*scale19_Ind_Obs	log10	sd19_Ind_Obs	normal
Ind_Obs_11	Ind_Obs	offset1_Ind_Obs + Ind*scale1_Ind_Obs	log10	sd1_Ind_Obs	normal
Ind_Obs_12	Ind_Obs	offset2_Ind_Obs + Ind*scale2_Ind_Obs	log10	sd2_Ind_Obs	normal
Ind_Obs_13	Ind_Obs	offset3_Ind_Obs + Ind*scale3_Ind_Obs	log10	sd3_Ind_Obs	normal
Ind_Obs_14	Ind_Obs	offset4_Ind_Obs + Ind*scale4_Ind_Obs	log10	sd4_Ind_Obs	normal
Ind_Obs_15	Ind_Obs	offset5_Ind_Obs + Ind*scale5_Ind_Obs	log10	sd5_Ind_Obs	normal
Ind_Obs_16	Ind_Obs	offset6_Ind_Obs + Ind*scale6_Ind_Obs	log10	sd6_Ind_Obs	normal
Ind_Obs_17	Ind_Obs	offset7_Ind_Obs + Ind*scale7_Ind_Obs	log10	sd7_Ind_Obs	normal
Ind_Obs_18	Ind_Obs	offset8_Ind_Obs + Ind*scale8_Ind_Obs	log10	sd8_Ind_Obs	normal
Ind_Obs_19	Ind_Obs	offset9_Ind_Obs + Ind*scale9_Ind_Obs	log10	sd9_Ind_Obs	normal
cGlu_Obs_01	cGlu_Obs	offset10_cGlu_Obs + cGlu*scale10_cGlu_Obs	log10	sd10_cGlu_Obs	normal
cGlu_Obs_02	cGlu_Obs	offset11_cGlu_Obs + cGlu*scale11_cGlu_Obs	log10	sd11_cGlu_Obs	normal
cGlu_Obs_03	cGlu_Obs	offset12_cGlu_Obs + cGlu*scale12_cGlu_Obs	log10	sd12_cGlu_Obs	normal
cGlu_Obs_04	cGlu_Obs	offset13_cGlu_Obs + cGlu*scale13_cGlu_Obs	log10	sd13_cGlu_Obs	normal
cGlu_Obs_05	cGlu_Obs	offset14_cGlu_Obs + cGlu*scale14_cGlu_Obs	log10	sd14_cGlu_Obs	normal
cGlu_Obs_06	cGlu_Obs	offset15_cGlu_Obs + cGlu*scale15_cGlu_Obs	log10	sd15_cGlu_Obs	normal
cGlu_Obs_07	cGlu_Obs	offset16_cGlu_Obs + cGlu*scale16_cGlu_Obs	log10	sd16_cGlu_Obs	normal
cGlu_Obs_08	cGlu_Obs	offset17_cGlu_Obs + cGlu*scale17_cGlu_Obs	log10	sd17_cGlu_Obs	normal
cGlu_Obs_09	cGlu_Obs	offset18_cGlu_Obs + cGlu*scale18_cGlu_Obs	log10	sd18_cGlu_Obs	normal
cGlu_Obs_10	cGlu_Obs	offset19_cGlu_Obs + cGlu*scale19_cGlu_Obs	log10	sd19_cGlu_Obs	normal
cGlu_Obs_11	cGlu_Obs	offset1_cGlu_Obs + cGlu*scale1_cGlu_Obs	log10	sd1_cGlu_Obs	normal
cGlu_Obs_12	cGlu_Obs	offset2_cGlu_Obs + cGlu*scale2_cGlu_Obs	log10	sd2_cGlu_Obs	normal
cGlu_Obs_13	cGlu_Obs	offset3_cGlu_Obs + cGlu*scale3_cGlu_Obs	log10	sd3_cGlu_Obs	normal
cGlu_Obs_14	cGlu_Obs	offset4_cGlu_Obs + cGlu*scale4_cGlu_Obs	log10	sd4_cGlu_Obs	normal
cGlu_Obs_15	cGlu_Obs	offset5_cGlu_Obs + cGlu*scale5_cGlu_Obs	log10	sd5_cGlu_Obs	normal
cGlu_Obs_16	cGlu_Obs	offset6_cGlu_Obs + cGlu*scale6_cGlu_Obs	log10	sd6_cGlu_Obs	normal
cGlu_Obs_17	cGlu_Obs	offset7_cGlu_Obs + cGlu*scale7_cGlu_Obs	log10	sd7_cGlu_Obs	normal
cGlu_Obs_18	cGlu_Obs	offset8_cGlu_Obs + cGlu*scale8_cGlu_Obs	log10	sd8_cGlu_Obs	normal
cGlu_Obs_19	cGlu_Obs	offset9_cGlu_Obs + cGlu*scale9_cGlu_Obs	log10	sd9_cGlu_Obs	normal
