t,input_il6,Compound_6_Obs,Compound_8_Obs,Compound_11_Obs,Compound_12_Obs
310,0.1,15.8070987395839,0.0147941013009895,31.8445117260925,0.017634377541799
310,0.1,15.9954186743345,0.0133461720175464,31.9666625104933,0.0168195520725269
310,0.5,13.3280477833945,0.0286409542696162,31.0891507666115,0.0322570505970511
310,0.5,14.0420017470728,0.0193220885618109,31.2096919161848,0.0274850650999032
310,1,13.8118707900911,0.0254440636762744,28.7216606003558,0.037376836863193
310,1,12.8802450797594,0.0320310240238336,31.5869296783552,0.0337592781904973
310,2.5,12.5854623102181,0.125711362464426,35.0577743210163,0.189033885255104
310,2.5,12.2921201474895,0.150413743724036,33.9078594955915,0.213123074171579
310,5,11.5650497455399,0.180038801249243,31.6623142957148,0.281466468569952
310,5,11.4706387009171,0.182516137914003,44.7304669134121,0.235209352947427
310,10,14.3703841820212,0.0477471343509398,28.2193889355983,0.0617675568090239
310,10,13.2439106535322,0.0452149412978226,26.1213002487837,0.0635820263016179
310,25,11.5286517436696,0.257196496125975,31.9095883337666,0.337008097703579
310,25,13.2370257297051,0.252935219998601,39.848499410913,0.353705491522433
310,50,14.4770090735934,0.0953395100681897,30.6762761309467,0.11891253358778
310,50,12.9744305960396,0.0917872467925147,32.6483708112664,0.141667556408471
310,100,16.1710935971794,0.365053115277694,38.0401173641987,0.433292561692403
310,100,13.5467932673868,0.283300335294631,38.7186388370327,0.490029190527669
310,500,13.8906726070869,0.0559819642754128,28.9738330610478,0.0310551164253587
310,500,16.2966997050589,0.0494596143453767,28.0023892227683,0.0336405328320041
