observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.174980581354976	0			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	7			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	7.5			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	8.5			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.162376950777502	10			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	15			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	20			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.103258022792444	25			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	30			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.0529155410317804	35			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	40			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	45			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.0266667412571975	50			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	55			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	60			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.020658646858697	65			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	75			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.0338290333885458	80			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	85			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	90			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	95			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.0310423918572136	100			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	150			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.000508888031866584	0			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	7			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	7.5			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	8.5			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.0245026514869414	10			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	15			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	20			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.0361658218158703	25			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	30			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	35			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.0104560152930649	40			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	45			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	50			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.00479604537429296	55			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	60			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	65			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.00588096299449708	75			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	80			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	85			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	90			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	0.00827156066498545	95			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	100			normal
pJAK1_pgp130_Obs_1	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	150			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	44.9152764017012	0			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	30.5974137682209	7			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	7.5			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	8.5			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	10			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	14.4846243847891	15			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	20			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	24.8931622484592	25			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	22.6077726860476	30			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	35			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	33.6170168007122	40			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	45			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	38.5178351781971	50			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	55			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	NaN	60			normal
STAT3_Obs_11	D002_Sobotta_RS45_TC002	D001_Sobotta_RS45_TC001	36.0662244454982	65			normal
