observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
JAK1_gp130_Obs_01	JAK1_gp130_Obs	offset10_JAK1_gp130_Obs + JAK1_gp130*scale10_JAK1_gp130_Obs	log10	sd10_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_02	JAK1_gp130_Obs	offset11_JAK1_gp130_Obs + JAK1_gp130*scale11_JAK1_gp130_Obs	log10	sd11_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_03	JAK1_gp130_Obs	offset12_JAK1_gp130_Obs + JAK1_gp130*scale12_JAK1_gp130_Obs	log10	sd12_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_04	JAK1_gp130_Obs	offset13_JAK1_gp130_Obs + JAK1_gp130*scale13_JAK1_gp130_Obs	log10	sd13_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_05	JAK1_gp130_Obs	offset14_JAK1_gp130_Obs + JAK1_gp130*scale14_JAK1_gp130_Obs	log10	sd14_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_06	JAK1_gp130_Obs	offset15_JAK1_gp130_Obs + JAK1_gp130*scale15_JAK1_gp130_Obs	log10	sd15_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_07	JAK1_gp130_Obs	offset16_JAK1_gp130_Obs + JAK1_gp130*scale16_JAK1_gp130_Obs	log10	sd16_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_08	JAK1_gp130_Obs	offset17_JAK1_gp130_Obs + JAK1_gp130*scale17_JAK1_gp130_Obs	log10	sd17_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_09	JAK1_gp130_Obs	offset18_JAK1_gp130_Obs + JAK1_gp130*scale18_JAK1_gp130_Obs	log10	sd18_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_10	JAK1_gp130_Obs	offset19_JAK1_gp130_Obs + JAK1_gp130*scale19_JAK1_gp130_Obs	log10	sd19_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_11	JAK1_gp130_Obs	offset1_JAK1_gp130_Obs + JAK1_gp130*scale1_JAK1_gp130_Obs	log10	sd1_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_12	JAK1_gp130_Obs	offset20_JAK1_gp130_Obs + JAK1_gp130*scale20_JAK1_gp130_Obs	log10	sd20_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_13	JAK1_gp130_Obs	offset21_JAK1_gp130_Obs + JAK1_gp130*scale21_JAK1_gp130_Obs	log10	sd21_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_14	JAK1_gp130_Obs	offset22_JAK1_gp130_Obs + JAK1_gp130*scale22_JAK1_gp130_Obs	log10	sd22_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_15	JAK1_gp130_Obs	offset23_JAK1_gp130_Obs + JAK1_gp130*scale23_JAK1_gp130_Obs	log10	sd23_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_16	JAK1_gp130_Obs	offset24_JAK1_gp130_Obs + JAK1_gp130*scale24_JAK1_gp130_Obs	log10	sd24_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_17	JAK1_gp130_Obs	offset25_JAK1_gp130_Obs + JAK1_gp130*scale25_JAK1_gp130_Obs	log10	sd25_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_18	JAK1_gp130_Obs	offset26_JAK1_gp130_Obs + JAK1_gp130*scale26_JAK1_gp130_Obs	log10	sd26_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_19	JAK1_gp130_Obs	offset27_JAK1_gp130_Obs + JAK1_gp130*scale27_JAK1_gp130_Obs	log10	sd27_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_20	JAK1_gp130_Obs	offset2_JAK1_gp130_Obs + JAK1_gp130*scale2_JAK1_gp130_Obs	log10	sd2_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_21	JAK1_gp130_Obs	offset3_JAK1_gp130_Obs + JAK1_gp130*scale3_JAK1_gp130_Obs	log10	sd3_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_22	JAK1_gp130_Obs	offset4_JAK1_gp130_Obs + JAK1_gp130*scale4_JAK1_gp130_Obs	log10	sd4_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_23	JAK1_gp130_Obs	offset5_JAK1_gp130_Obs + JAK1_gp130*scale5_JAK1_gp130_Obs	log10	sd5_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_24	JAK1_gp130_Obs	offset6_JAK1_gp130_Obs + JAK1_gp130*scale6_JAK1_gp130_Obs	log10	sd6_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_25	JAK1_gp130_Obs	offset7_JAK1_gp130_Obs + JAK1_gp130*scale7_JAK1_gp130_Obs	log10	sd7_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_26	JAK1_gp130_Obs	offset8_JAK1_gp130_Obs + JAK1_gp130*scale8_JAK1_gp130_Obs	log10	sd8_JAK1_gp130_Obs	normal
