parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
CISEqc	CISEqc	log10	0.001	10000	416.869383470335	1	parameterScaleUniform	
CISEqcOE	CISEqcOE	log10	0.001	1000	0.553350109215737	1	parameterScaleUniform	
CISInh	CISInh	log10	0.001	1000000000000	446683592.150963	1	parameterScaleUniform	
CISRNADelay	CISRNADelay	log10	0.001	1000	0.243781081836875	1	parameterScaleUniform	
CISRNAEqc	CISRNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
CISRNATurn	CISRNATurn	log10	0.001	5011.87233627273	1380.38426460289	1	parameterScaleUniform	
CISTurn	CISTurn	log10	0.001	1000	0.0141253754462275	1	parameterScaleUniform	
EpoRActJAK2	EpoRActJAK2	log10	0.001	10000	0.478630092322638	1	parameterScaleUniform	
EpoRCISInh	EpoRCISInh	log10	0.001	1000000	524807.460249772	1	parameterScaleUniform	
EpoRCISRemove	EpoRCISRemove	log10	0.001	1000	3.17687407064977	1	parameterScaleUniform	
JAK2ActEpo	JAK2ActEpo	log10	0.001	1000000000	602559.586074358	1	parameterScaleUniform	
JAK2EpoRDeaSHP1	JAK2EpoRDeaSHP1	log10	0.001	10000	234.422881531992	1	parameterScaleUniform	
SHP1ActEpoR	SHP1ActEpoR	log10	0.001	1000	0.00177827941003892	1	parameterScaleUniform	
SHP1Dea	SHP1Dea	log10	0.001	1000	0.00457088189614875	1	parameterScaleUniform	
SHP1ProOE	SHP1ProOE	log10	0.001	1000	3.74973002245483	1	parameterScaleUniform	
SOCS3Eqc	SOCS3Eqc	log10	0.001	1000	151.356124843621	1	parameterScaleUniform	
SOCS3EqcOE	SOCS3EqcOE	log10	0.001	1000	0.52360043658575	1	parameterScaleUniform	
SOCS3Inh	SOCS3Inh	log10	0.001	1000	19.9526231496888	1	parameterScaleUniform	
SOCS3RNADelay	SOCS3RNADelay	log10	0.001	1000	0.662216503701762	1	parameterScaleUniform	
SOCS3RNAEqc	SOCS3RNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
SOCS3RNATurn	SOCS3RNATurn	log10	0.001	1000	0.00794328234724281	1	parameterScaleUniform	
SOCS3Turn	SOCS3Turn	log10	0.001	79432.8234724282	16218.1009735893	1	parameterScaleUniform	
STAT5ActEpoR	STAT5ActEpoR	log10	0.001	1000	39.8107170553497	1	parameterScaleUniform	
STAT5ActJAK2	STAT5ActJAK2	log10	0.001	1000	0.10023052380779	1	parameterScaleUniform	
STAT5Exp	STAT5Exp	log10	0.001	1000	0.116949939101987	1	parameterScaleUniform	
STAT5Imp	STAT5Imp	log10	0.001	1000	0.0229086765276777	1	parameterScaleUniform	
init_EpoRJAK2	init_EpoRJAK2	log10	0.001	1000	2.55858588690565	1	parameterScaleUniform	
init_SHP1	init_SHP1	log10	0.001	1000	14.4543977074593	1	parameterScaleUniform	
init_STAT5	init_STAT5	log10	0.001	1000	128.824955169313	1	parameterScaleUniform	
offset1_SOCS3_Obs	offset1_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_SOCS3nRNA5_Obs	offset1_SOCS3nRNA5_Obs	log10	1e-08	0.0001	1e-06	1	parameterScaleUniform	
offset1_p1EpoRpJAK2_Obs	offset1_p1EpoRpJAK2_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset2_SOCS3_Obs	offset2_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_SOCS3nRNA5_Obs	offset2_SOCS3nRNA5_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset2_p1EpoRpJAK2_Obs	offset2_p1EpoRpJAK2_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset3_SOCS3_Obs	offset3_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset3_SOCS3nRNA5_Obs	offset3_SOCS3nRNA5_Obs	log10	1e-08	0.0001	1e-06	1	parameterScaleUniform	
offset3_p1EpoRpJAK2_Obs	offset3_p1EpoRpJAK2_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset4_SOCS3_Obs	offset4_SOCS3_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset4_SOCS3nRNA5_Obs	offset4_SOCS3nRNA5_Obs	log10	1e-09	1e-05	1e-07	1	parameterScaleUniform	
offset4_p1EpoRpJAK2_Obs	offset4_p1EpoRpJAK2_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset5_SOCS3_Obs	offset5_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset5_SOCS3nRNA5_Obs	offset5_SOCS3nRNA5_Obs	log10	1e-08	0.0001	1e-06	1	parameterScaleUniform	
offset5_p1EpoRpJAK2_Obs	offset5_p1EpoRpJAK2_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset6_SOCS3_Obs	offset6_SOCS3_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset6_SOCS3nRNA5_Obs	offset6_SOCS3nRNA5_Obs	log10	1e-09	1e-05	1e-07	1	parameterScaleUniform	
offset6_p1EpoRpJAK2_Obs	offset6_p1EpoRpJAK2_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset7_SOCS3_Obs	offset7_SOCS3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset7_SOCS3nRNA5_Obs	offset7_SOCS3nRNA5_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
