parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
Bacmax_typeIDT1_ExpID1	Bacmax_typeIDT1_ExpID1	log10	1e-05	100000	0.558470194736831	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID2	Bacmax_typeIDT1_ExpID2	log10	1e-05	100000	0.444631267469109	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID3	Bacmax_typeIDT1_ExpID3	log10	1e-05	100000	0.516416369272071	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID4	Bacmax_typeIDT1_ExpID4	log10	1e-05	100000	0.968500836147542	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID5	Bacmax_typeIDT1_ExpID5	log10	1e-05	100000	0.939290651618399	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID6	Bacmax_typeIDT1_ExpID6	log10	1e-05	100000	0.929180313823662	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID1	Bacmax_typeIDT3_ExpID1	log10	1e-05	100000	1.37404197501252	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID2	Bacmax_typeIDT3_ExpID2	log10	1e-05	100000	0.732824533138904	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID3	Bacmax_typeIDT3_ExpID3	log10	1e-05	100000	0.99987958205046	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID4	Bacmax_typeIDT3_ExpID4	log10	1e-05	100000	1.22800461798879	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID5	Bacmax_typeIDT3_ExpID5	log10	1e-05	100000	0.683911647281429	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID6	Bacmax_typeIDT3_ExpID6	log10	1e-05	100000	1.06194004978222	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID1	Bacmax_typeIDT5_ExpID1	log10	1e-05	100000	0.426579518801593	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID2	Bacmax_typeIDT5_ExpID2	log10	1e-05	100000	1.59955802861467	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID3	Bacmax_typeIDT5_ExpID3	log10	1e-05	100000	0.874983775227436	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID4	Bacmax_typeIDT5_ExpID4	log10	1e-05	100000	0.944930789034299	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID5	Bacmax_typeIDT5_ExpID5	log10	1e-05	100000	1.06438807442143	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID6	Bacmax_typeIDT5_ExpID6	log10	1e-05	100000	0.801678063387679	1	parameterScaleUniform	
Bacmax_typeIDwt_ExpID4	Bacmax_typeIDwt_ExpID4	log10	1e-05	100000	0.439541615437824	1	parameterScaleUniform	
beta_typeIDT1_ExpID1	beta_typeIDT1_ExpID1	log10	1e-05	100000	0.00363078054770101	1	parameterScaleUniform	
beta_typeIDT1_ExpID2	beta_typeIDT1_ExpID2	log10	1e-05	100000	0.00398107170553497	1	parameterScaleUniform	
beta_typeIDT1_ExpID3	beta_typeIDT1_ExpID3	log10	1e-05	100000	0.00269153480392692	1	parameterScaleUniform	
beta_typeIDT1_ExpID4	beta_typeIDT1_ExpID4	log10	1e-05	100000	0.00331131121482591	1	parameterScaleUniform	
beta_typeIDT1_ExpID5	beta_typeIDT1_ExpID5	log10	1e-05	100000	0.00398107170553497	1	parameterScaleUniform	
beta_typeIDT1_ExpID6	beta_typeIDT1_ExpID6	log10	1e-05	100000	0.00245470891568503	1	parameterScaleUniform	
beta_typeIDT3_ExpID1	beta_typeIDT3_ExpID1	log10	1e-05	100000	0.00346736850452532	1	parameterScaleUniform	
beta_typeIDT3_ExpID2	beta_typeIDT3_ExpID2	log10	1e-05	100000	0.00190546071796325	1	parameterScaleUniform	
beta_typeIDT3_ExpID3	beta_typeIDT3_ExpID3	log10	1e-05	100000	0.00269153480392692	1	parameterScaleUniform	
beta_typeIDT3_ExpID4	beta_typeIDT3_ExpID4	log10	1e-05	100000	0.00263026799189538	1	parameterScaleUniform	
beta_typeIDT3_ExpID5	beta_typeIDT3_ExpID5	log10	1e-05	100000	0.00275422870333817	1	parameterScaleUniform	
beta_typeIDT3_ExpID6	beta_typeIDT3_ExpID6	log10	1e-05	100000	0.00128824955169313	1	parameterScaleUniform	
beta_typeIDT5_ExpID1	beta_typeIDT5_ExpID1	log10	1e-05	100000	0.00575439937337157	1	parameterScaleUniform	
beta_typeIDT5_ExpID2	beta_typeIDT5_ExpID2	log10	1e-05	100000	0.00660693448007596	1	parameterScaleUniform	
beta_typeIDT5_ExpID3	beta_typeIDT5_ExpID3	log10	1e-05	100000	0.00741310241300918	1	parameterScaleUniform	
beta_typeIDT5_ExpID4	beta_typeIDT5_ExpID4	log10	1e-05	100000	0.00295120922666639	1	parameterScaleUniform	
beta_typeIDT5_ExpID5	beta_typeIDT5_ExpID5	log10	1e-05	100000	0.00489778819368446	1	parameterScaleUniform	
beta_typeIDT5_ExpID6	beta_typeIDT5_ExpID6	log10	1e-05	100000	0.00239883291901949	1	parameterScaleUniform	
beta_typeIDwt_ExpID4	beta_typeIDwt_ExpID4	log10	1e-05	100000	0.00478630092322639	1	parameterScaleUniform	
init_Bac	init_Bac	log10	1e-20	100000	0.0162181009735893	1	parameterScaleUniform	
kdegi_typeIDT1	kdegi_typeIDT1	log10	1e-05	100000	0.00407380277804113	1	parameterScaleUniform	
kdegi_typeIDT3	kdegi_typeIDT3	log10	1e-05	100000	0.00524807460249773	1	parameterScaleUniform	
kdegi_typeIDT5	kdegi_typeIDT5	log10	1e-05	100000	0.31988951096914	1	parameterScaleUniform	
kdegi_typeIDwt	kdegi_typeIDwt	log10	1e-05	100000	0.01	1	parameterScaleUniform	
kdim_typeIDT1	kdim_typeIDT1	log10	1e-05	100000	3.09029543251359e-05	1	parameterScaleUniform	
kdim_typeIDT3	kdim_typeIDT3	log10	1e-05	100000	0.00213796208950223	1	parameterScaleUniform	
kdim_typeIDT5	kdim_typeIDT5	log10	7.94328234724282e-07	100000	7.58577575029184e-06	1	parameterScaleUniform	
kdim_typeIDwt	kdim_typeIDwt	log10	1e-05	100000	6.91830970918936e-05	1	parameterScaleUniform	
ksyn_typeIDT1	ksyn_typeIDT1	log10	1e-05	100000	0.00524807460249773	1	parameterScaleUniform	
ksyn_typeIDT3	ksyn_typeIDT3	log10	1e-05	100000	0.000524807460249773	1	parameterScaleUniform	
ksyn_typeIDT5	ksyn_typeIDT5	log10	1e-05	1258925.41179417	123026.877081238	1	parameterScaleUniform	
ksyn_typeIDwt	ksyn_typeIDwt	log10	1e-05	100000	0.00524807460249773	1	parameterScaleUniform	
sd10_Compound_1_Obs	sd10_Compound_1_Obs	log10	0.01	1000	1.26301933783011	1	parameterScaleUniform	
sd10_Compound_2_Obs	sd10_Compound_2_Obs	log10	0.01	1000	1.3802889143293	1	parameterScaleUniform	
sd10_Compound_3_Obs	sd10_Compound_3_Obs	log10	0.001	100	0.303431036070616	1	parameterScaleUniform	
sd10_Compound_4_Obs	sd10_Compound_4_Obs	log10	0.01	1000	1.17832203716148	1	parameterScaleUniform	
sd11_Compound_1_Obs	sd11_Compound_1_Obs	log10	0.01	1000	1.45475547384738	1	parameterScaleUniform	
sd11_Compound_2_Obs	sd11_Compound_2_Obs	log10	0.01	1000	1.2648237153805	1	parameterScaleUniform	
sd11_Compound_3_Obs	sd11_Compound_3_Obs	log10	0.001	100	0.313848458566091	1	parameterScaleUniform	
sd11_Compound_4_Obs	sd11_Compound_4_Obs	log10	0.01	1000	1.24847543041732	1	parameterScaleUniform	
sd12_Compound_1_Obs	sd12_Compound_1_Obs	log10	0.01	1000	1.28200582950397	1	parameterScaleUniform	
sd12_Compound_2_Obs	sd12_Compound_2_Obs	log10	0.01	1000	1.32941324085577	1	parameterScaleUniform	
sd12_Compound_3_Obs	sd12_Compound_3_Obs	log10	0.001	100	0.238599758631249	1	parameterScaleUniform	
sd12_Compound_4_Obs	sd12_Compound_4_Obs	log10	0.01	1000	1.24182386004821	1	parameterScaleUniform	
sd13_Compound_1_Obs	sd13_Compound_1_Obs	log10	0.01	1000	1.54184245534814	1	parameterScaleUniform	
sd13_Compound_2_Obs	sd13_Compound_2_Obs	log10	0.01	1000	1.34682137398025	1	parameterScaleUniform	
sd13_Compound_3_Obs	sd13_Compound_3_Obs	log10	0.001	100	0.117287032969349	1	parameterScaleUniform	
sd13_Compound_4_Obs	sd13_Compound_4_Obs	log10	0.01	1000	1.46251389195779	1	parameterScaleUniform	
sd14_Compound_1_Obs	sd14_Compound_1_Obs	log10	0.01	1000	1.58861990556352	1	parameterScaleUniform	
sd14_Compound_2_Obs	sd14_Compound_2_Obs	log10	0.001	100	0.311896140000738	1	parameterScaleUniform	
sd14_Compound_3_Obs	sd14_Compound_3_Obs	log10	0.01	1000	1.50775230125747	1	parameterScaleUniform	
sd14_Compound_4_Obs	sd14_Compound_4_Obs	log10	0.01	1000	1.53744645699169	1	parameterScaleUniform	
sd15_Compound_1_Obs	sd15_Compound_1_Obs	log10	0.01	1000	1.84722586084549	1	parameterScaleUniform	
sd15_Compound_2_Obs	sd15_Compound_2_Obs	log10	0.001	100	0.300199524494089	1	parameterScaleUniform	
sd15_Compound_3_Obs	sd15_Compound_3_Obs	log10	0.01	1000	1.56942295325714	1	parameterScaleUniform	
sd15_Compound_4_Obs	sd15_Compound_4_Obs	log10	0.01	1000	1.57848333084267	1	parameterScaleUniform	
sd16_Compound_1_Obs	sd16_Compound_1_Obs	log10	0.01	1000	1.68073792570874	1	parameterScaleUniform	
sd16_Compound_2_Obs	sd16_Compound_2_Obs	log10	0.001	100	0.304572017426731	1	parameterScaleUniform	
sd16_Compound_3_Obs	sd16_Compound_3_Obs	log10	0.01	1000	1.56646249047545	1	parameterScaleUniform	
sd16_Compound_4_Obs	sd16_Compound_4_Obs	log10	0.01	1000	1.54892361106957	1	parameterScaleUniform	
sd17_Compound_1_Obs	sd17_Compound_1_Obs	log10	0.01	1000	1.64202588846675	1	parameterScaleUniform	
sd17_Compound_2_Obs	sd17_Compound_2_Obs	log10	0.001	100	0.245002208950503	1	parameterScaleUniform	
sd17_Compound_3_Obs	sd17_Compound_3_Obs	log10	0.01	1000	1.60905170548186	1	parameterScaleUniform	
sd17_Compound_4_Obs	sd17_Compound_4_Obs	log10	0.01	1000	1.54212649938504	1	parameterScaleUniform	
sd18_Compound_1_Obs	sd18_Compound_1_Obs	log10	0.01	1000	1.66939842719599	1	parameterScaleUniform	
sd18_Compound_2_Obs	sd18_Compound_2_Obs	log10	0.001	100	0.276522197800558	1	parameterScaleUniform	
sd18_Compound_3_Obs	sd18_Compound_3_Obs	log10	0.01	1000	1.60738532863831	1	parameterScaleUniform	
sd18_Compound_4_Obs	sd18_Compound_4_Obs	log10	0.01	1000	1.61714886393863	1	parameterScaleUniform	
sd19_Compound_1_Obs	sd19_Compound_1_Obs	log10	0.01	1000	1.66253194928839	1	parameterScaleUniform	
sd19_Compound_2_Obs	sd19_Compound_2_Obs	log10	0.001	100	0.259938135811906	1	parameterScaleUniform	
sd19_Compound_3_Obs	sd19_Compound_3_Obs	log10	0.01	1000	1.48685973268976	1	parameterScaleUniform	
sd19_Compound_4_Obs	sd19_Compound_4_Obs	log10	0.01	1000	1.54031661476404	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	0.01	1000	1.2811500562784	1	parameterScaleUniform	
sd1_Compound_2_Obs	sd1_Compound_2_Obs	log10	0.001	100	0.974040466471551	1	parameterScaleUniform	
sd1_Compound_3_Obs	sd1_Compound_3_Obs	log10	0.001	100	0.699052832862985	1	parameterScaleUniform	
sd1_Compound_4_Obs	sd1_Compound_4_Obs	log10	0.01	1000	1.3355802860874	1	parameterScaleUniform	
sd2_Compound_1_Obs	sd2_Compound_1_Obs	log10	0.01	1000	1.50792589764893	1	parameterScaleUniform	
sd2_Compound_2_Obs	sd2_Compound_2_Obs	log10	0.001	100	0.627986055084808	1	parameterScaleUniform	
sd2_Compound_3_Obs	sd2_Compound_3_Obs	log10	0.001	100	0.952912447513881	1	parameterScaleUniform	
sd2_Compound_4_Obs	sd2_Compound_4_Obs	log10	0.01	1000	1.36870546083775	1	parameterScaleUniform	
sd3_Compound_1_Obs	sd3_Compound_1_Obs	log10	0.01	1000	1.46318755960077	1	parameterScaleUniform	
