observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_01	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd10_Compound_1_Obs	normal
Compound_1_Obs_02	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd11_Compound_1_Obs	normal
Compound_1_Obs_03	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd12_Compound_1_Obs	normal
Compound_1_Obs_04	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd13_Compound_1_Obs	normal
Compound_1_Obs_05	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd14_Compound_1_Obs	normal
Compound_1_Obs_06	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd15_Compound_1_Obs	normal
Compound_1_Obs_07	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd16_Compound_1_Obs	normal
Compound_1_Obs_08	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd17_Compound_1_Obs	normal
Compound_1_Obs_09	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd18_Compound_1_Obs	normal
Compound_1_Obs_10	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd19_Compound_1_Obs	normal
Compound_1_Obs_11	Compound_1_Obs	JAK1_gp130 + SOCS3 + SOCS3RNA + nSOCS3RNA1 + nSOCS3RNA3 + nSOCS3RNA4 + nSOCS3RNA5 + nSTAT3 + pJAK1_gp130 + pJAK1_pgp130	lin	sd1_Compound_1_Obs	normal
