observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
pRAF_Obs_1	D1_Fiedler_RS03_TC001	1.75546194672191e-05	0			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	NaN	2			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	4.69208553816178e-05	2.5			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	NaN	4			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	2.06844911731756e-05	5			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	NaN	6.5			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	1.6552243180037e-05	8			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	NaN	9			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	1.6413279499581e-05	10			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	1.65635306502493e-05	15			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	1.58818122504394e-05	20			normal
pRAF_Obs_1	D1_Fiedler_RS03_TC001	1.74572331461688e-05	25			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	0.966937342730206	0			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	0.7800612088338	2			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	NaN	2.5			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	0.914877434098363	4			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	NaN	5			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	0.967734348261203	6.5			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	NaN	8			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	0.983726132541077	9			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	1.02842439480697	10			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	0.905805108363018	15			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	1.01714166415879	20			normal
ERK_Obs_1	D1_Fiedler_RS03_TC001	0.922994583131594	25			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	1.39657996054196e-05	0			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	NaN	0.45			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	NaN	0.95			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	NaN	1.5			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	6.65792210608158e-05	2			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	NaN	2.5			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	NaN	3.5			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	3.9885022330577e-05	4			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	NaN	5			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	NaN	6			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	3.09812877227606e-05	6.5			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	NaN	7.5			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	3.35135567619957e-05	9			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	3.15307414439997e-05	10			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	3.39003998768376e-05	15			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	3.29787337581239e-05	20			normal
pRAF_Obs_2	D2_Fiedler_RS03_TC002	3.35480092153811e-05	25			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	1.01705787395738	0			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.904282293424811	0.45			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.862080245237662	0.95			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.94903929949831	1.5			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.974164105328929	2			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.977587545894327	2.5			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.89574320762773	3.5			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.993189630756639	4			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.992834884075026	5			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.9763305229528	6			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	NaN	6.5			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	0.96454547437893	7.5			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	NaN	9			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	NaN	10			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	NaN	15			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	NaN	20			normal
ERK_Obs_2	D2_Fiedler_RS03_TC002	NaN	25			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	1.99705880849178e-05	0			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	NaN	0.5			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	0.000132722986015121	0.65			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	NaN	1			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	9.90546690713725e-05	1.5			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	8.50692407325952e-05	2			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	7.05314321638205e-05	3			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	6.27517031864117e-05	4			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	NaN	4.5			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	6.76188629888582e-05	5			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	6.5922874431773e-05	6			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	NaN	7			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	5.93906622399608e-05	7.5			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	NaN	8.5			normal
pRAF_Obs_3	D3_Fiedler_RS03_TC003	6.19858157519278e-05	9.5			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	1.06869168457036	0			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	0.924453904520163	0.5			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	NaN	0.65			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	1.05694978884366	1			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	0.979546438449755	1.5			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	0.92449730489511	2			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	1.04061290168327	3			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	0.881809180852979	4			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	0.995814971758976	4.5			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	NaN	5			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	0.992717098061018	6			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	0.912961217655367	7			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	NaN	7.5			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	1.04237074716747	8.5			normal
ERK_Obs_3	D3_Fiedler_RS03_TC003	NaN	9.5			normal
