observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.011754909991783	0			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	3.5			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.0154000722107253	4			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	4.5			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	7			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	7.5			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	8			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.00966206550794894	8.5			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	9			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	9.5			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	10			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.00565045796482554	15			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.0153997325137804	20			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.00991949303476836	25			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.0142599068432222	30			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	NaN	35			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.01751253625852	40			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.0135523871411861	50			normal
K27me2K36me0_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.0159453446818436	60			normal
K27me0K36me3_Obs	D1_Zheng_RS15_TC001	D1_Zheng_RS15_TC001	0.0615460184804835	0			normal
