observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0337749525404659	0			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	3			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	3.5			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0443640605007141	4			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	4.5			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	6.5			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	7			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	7.5			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0460739289024268	8			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	9.5			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.043875628094415	10			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0488194849701486	15			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	20			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0434956546142796	25			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0555888039206746	30			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	35			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0517004975068344	40			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0494080785428184	50			normal
Compound_1_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0443789464538585	60			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00395371420074525	0			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00461005353744344	3			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	3.5			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	4			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	4.5			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00461392602387681	6.5			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	7			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	7.5			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	8			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	9.5			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00795338207421348	10			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00618535397021941	15			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00733993583017349	20			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00579180985610315	25			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00774833876339781	30			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00657637086022671	35			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00788764212563565	40			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00711426963594621	50			normal
Compound_2_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00714796564041112	60			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.0134131111767378	0			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	3			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00473942525094024	3.5			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	4			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	4.5			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	6.5			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	7			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00450186383459268	7.5			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	8			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	9.5			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00385149420529602	10			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00352455452071989	15			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00366012195850465	20			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00366863919183997	25			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	NaN	30			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00251333825857928	35			normal
Compound_3_Obs	D1_Zheng_RS03_TC001	D1_Zheng_RS03_TC001	0.00286439618255471	40			normal
