parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
a11	a11	log10	0.0001	100	0.255270130266125	1	parameterScaleUniform	
a12	a12	log10	0.0001	100	35.4813389233575	1	parameterScaleUniform	
a21	a21	log10	0.0001	100	2.93764965196153	1	parameterScaleUniform	
a22	a22	log10	1.58489319246111e-05	100	5.88843655355588e-05	1	parameterScaleUniform	
a31	a31	log10	0.0001	100	0.128824955169313	1	parameterScaleUniform	
a32	a32	log10	0.0001	100	0.000112201845430196	1	parameterScaleUniform	
a33	a33	log10	0.0001	100	0.000181970085860998	1	parameterScaleUniform	
m11	m11	log10	100	10000000000	10000000000	1	parameterScaleUniform	
m22	m22	log10	100	10000000000	3801.89396320561	1	parameterScaleUniform	
m31	m31	log10	100	10000000000	10000000000	1	parameterScaleUniform	
m33	m33	log10	100	10000000000	35481338.9233575	1	parameterScaleUniform	
p11	p11	log10	1e-05	100000	2.79898131963436	1	parameterScaleUniform	
p12	p12	log10	1e-05	100000	0.00512861383991365	1	parameterScaleUniform	
p13	p13	log10	1e-05	100000	0.00169824365246174	1	parameterScaleUniform	
p21	p21	log10	1e-05	100000	6.95024317588797	1	parameterScaleUniform	
p22	p22	log10	1e-05	100000	15.4881661891248	1	parameterScaleUniform	
p31	p31	log10	1e-05	100000	1380.38426460289	1	parameterScaleUniform	
p32	p32	log10	1e-05	100000	25.7039578276886	1	parameterScaleUniform	
p33	p33	log10	1e-05	100000	19952.6231496888	1	parameterScaleUniform	
pu2	pu2	log10	1e-05	1000	1	0	parameterScaleUniform	
pu3	pu3	log10	0.1	1584893192.46111	186208713.666287	1	parameterScaleUniform	
pu4	pu4	log10	0.1	100000000	25703957.8276886	1	parameterScaleUniform	
pu5	pu5	log10	0.1	100000000	42.6579518801593	1	parameterScaleUniform	
pu6	pu6	log10	0.1	100000000	91.201083935591	1	parameterScaleUniform	
s12	s12	log10	100	10000000	64565.4229034655	1	parameterScaleUniform	
s21	s21	log10	100	10000000	2238721.13856834	1	parameterScaleUniform	
s31	s31	log10	100	10000000	7079457.84384137	1	parameterScaleUniform	
scale1_PKD_Obs	scale1_PKD_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_PKD_Obs	scale2_PKD_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_PKD_Obs	scale3_PKD_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_CERTERa_Obs	sd1_CERTERa_Obs	log10	10000	1000000000	8816576.9026219	1	parameterScaleUniform	
sd1_PKD_Obs	sd1_PKD_Obs	log10	100	10000000	71531.9394075337	1	parameterScaleUniform	
sd2_CERTERa_Obs	sd2_CERTERa_Obs	log10	100000	10000000000	60785500.9236522	1	parameterScaleUniform	
sd2_PKD_Obs	sd2_PKD_Obs	log10	100	10000000	57570.4998249328	1	parameterScaleUniform	
sd3_PKD_Obs	sd3_PKD_Obs	log10	100	10000000	72895.37928557	1	parameterScaleUniform	
