observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Bac_Obs_01	Bac_Obs	offset10_Bac_Obs + Bac*scale10_Bac_Obs	log10	sd10_Bac_Obs	normal
Bac_Obs_02	Bac_Obs	offset11_Bac_Obs + Bac*scale11_Bac_Obs	log10	sd11_Bac_Obs	normal
Bac_Obs_03	Bac_Obs	offset12_Bac_Obs + Bac*scale12_Bac_Obs	log10	sd12_Bac_Obs	normal
Bac_Obs_04	Bac_Obs	offset13_Bac_Obs + Bac*scale13_Bac_Obs	log10	sd13_Bac_Obs	normal
Bac_Obs_05	Bac_Obs	offset14_Bac_Obs + Bac*scale14_Bac_Obs	log10	sd14_Bac_Obs	normal
Bac_Obs_06	Bac_Obs	offset15_Bac_Obs + Bac*scale15_Bac_Obs	log10	sd15_Bac_Obs	normal
Bac_Obs_07	Bac_Obs	offset16_Bac_Obs + Bac*scale16_Bac_Obs	log10	sd16_Bac_Obs	normal
Bac_Obs_08	Bac_Obs	offset17_Bac_Obs + Bac*scale17_Bac_Obs	log10	sd17_Bac_Obs	normal
Bac_Obs_09	Bac_Obs	offset18_Bac_Obs + Bac*scale18_Bac_Obs	log10	sd18_Bac_Obs	normal
Bac_Obs_10	Bac_Obs	offset19_Bac_Obs + Bac*scale19_Bac_Obs	log10	sd19_Bac_Obs	normal
Bac_Obs_11	Bac_Obs	offset1_Bac_Obs + Bac*scale1_Bac_Obs	log10	sd1_Bac_Obs	normal
Bac_Obs_12	Bac_Obs	offset2_Bac_Obs + Bac*scale2_Bac_Obs	log10	sd2_Bac_Obs	normal
Bac_Obs_13	Bac_Obs	offset3_Bac_Obs + Bac*scale3_Bac_Obs	log10	sd3_Bac_Obs	normal
Bac_Obs_14	Bac_Obs	offset4_Bac_Obs + Bac*scale4_Bac_Obs	log10	sd4_Bac_Obs	normal
Bac_Obs_15	Bac_Obs	offset5_Bac_Obs + Bac*scale5_Bac_Obs	log10	sd5_Bac_Obs	normal
Bac_Obs_16	Bac_Obs	offset6_Bac_Obs + Bac*scale6_Bac_Obs	log10	sd6_Bac_Obs	normal
Bac_Obs_17	Bac_Obs	offset7_Bac_Obs + Bac*scale7_Bac_Obs	log10	sd7_Bac_Obs	normal
Bac_Obs_18	Bac_Obs	offset8_Bac_Obs + Bac*scale8_Bac_Obs	log10	sd8_Bac_Obs	normal
Bac_Obs_19	Bac_Obs	offset9_Bac_Obs + Bac*scale9_Bac_Obs	log10	sd9_Bac_Obs	normal
Glu_Obs_01	Glu_Obs	offset10_Glu_Obs + Glu*scale10_Glu_Obs	log10	sd10_Glu_Obs	normal
Glu_Obs_02	Glu_Obs	offset11_Glu_Obs + Glu*scale11_Glu_Obs	log10	sd11_Glu_Obs	normal
Glu_Obs_03	Glu_Obs	offset12_Glu_Obs + Glu*scale12_Glu_Obs	log10	sd12_Glu_Obs	normal
Glu_Obs_04	Glu_Obs	offset13_Glu_Obs + Glu*scale13_Glu_Obs	log10	sd13_Glu_Obs	normal
Glu_Obs_05	Glu_Obs	offset14_Glu_Obs + Glu*scale14_Glu_Obs	log10	sd14_Glu_Obs	normal
Glu_Obs_06	Glu_Obs	offset15_Glu_Obs + Glu*scale15_Glu_Obs	log10	sd15_Glu_Obs	normal
Glu_Obs_07	Glu_Obs	offset16_Glu_Obs + Glu*scale16_Glu_Obs	log10	sd16_Glu_Obs	normal
Glu_Obs_08	Glu_Obs	offset17_Glu_Obs + Glu*scale17_Glu_Obs	log10	sd17_Glu_Obs	normal
Glu_Obs_09	Glu_Obs	offset18_Glu_Obs + Glu*scale18_Glu_Obs	log10	sd18_Glu_Obs	normal
Glu_Obs_10	Glu_Obs	offset19_Glu_Obs + Glu*scale19_Glu_Obs	log10	sd19_Glu_Obs	normal
Glu_Obs_11	Glu_Obs	offset1_Glu_Obs + Glu*scale1_Glu_Obs	log10	sd1_Glu_Obs	normal
Glu_Obs_12	Glu_Obs	offset2_Glu_Obs + Glu*scale2_Glu_Obs	log10	sd2_Glu_Obs	normal
Glu_Obs_13	Glu_Obs	offset3_Glu_Obs + Glu*scale3_Glu_Obs	log10	sd3_Glu_Obs	normal
Glu_Obs_14	Glu_Obs	offset4_Glu_Obs + Glu*scale4_Glu_Obs	log10	sd4_Glu_Obs	normal
Glu_Obs_15	Glu_Obs	offset5_Glu_Obs + Glu*scale5_Glu_Obs	log10	sd5_Glu_Obs	normal
Glu_Obs_16	Glu_Obs	offset6_Glu_Obs + Glu*scale6_Glu_Obs	log10	sd6_Glu_Obs	normal
Glu_Obs_17	Glu_Obs	offset7_Glu_Obs + Glu*scale7_Glu_Obs	log10	sd7_Glu_Obs	normal
Glu_Obs_18	Glu_Obs	offset8_Glu_Obs + Glu*scale8_Glu_Obs	log10	sd8_Glu_Obs	normal
Glu_Obs_19	Glu_Obs	offset9_Glu_Obs + Glu*scale9_Glu_Obs	log10	sd9_Glu_Obs	normal
Ind_Obs_01	Ind_Obs	Ind	log10	sd10_Ind_Obs	normal
Ind_Obs_02	Ind_Obs	Ind	log10	sd11_Ind_Obs	normal
Ind_Obs_03	Ind_Obs	Ind	log10	sd12_Ind_Obs	normal
Ind_Obs_04	Ind_Obs	Ind	log10	sd13_Ind_Obs	normal
Ind_Obs_05	Ind_Obs	Ind	log10	sd14_Ind_Obs	normal
Ind_Obs_06	Ind_Obs	Ind	log10	sd15_Ind_Obs	normal
Ind_Obs_07	Ind_Obs	Ind	log10	sd16_Ind_Obs	normal
Ind_Obs_08	Ind_Obs	Ind	log10	sd17_Ind_Obs	normal
Ind_Obs_09	Ind_Obs	Ind	log10	sd18_Ind_Obs	normal
Ind_Obs_10	Ind_Obs	Ind	log10	sd19_Ind_Obs	normal
Ind_Obs_11	Ind_Obs	Ind	log10	sd1_Ind_Obs	normal
Ind_Obs_12	Ind_Obs	Ind	log10	sd2_Ind_Obs	normal
Ind_Obs_13	Ind_Obs	Ind	log10	sd3_Ind_Obs	normal
Ind_Obs_14	Ind_Obs	Ind	log10	sd4_Ind_Obs	normal
Ind_Obs_15	Ind_Obs	Ind	log10	sd5_Ind_Obs	normal
Ind_Obs_16	Ind_Obs	Ind	log10	sd6_Ind_Obs	normal
Ind_Obs_17	Ind_Obs	Ind	log10	sd7_Ind_Obs	normal
Ind_Obs_18	Ind_Obs	Ind	log10	sd8_Ind_Obs	normal
Ind_Obs_19	Ind_Obs	Ind	log10	sd9_Ind_Obs	normal
cGlu_Obs_01	cGlu_Obs	cGlu	log10	sd10_cGlu_Obs	normal
cGlu_Obs_02	cGlu_Obs	cGlu	log10	sd11_cGlu_Obs	normal
cGlu_Obs_03	cGlu_Obs	cGlu	log10	sd12_cGlu_Obs	normal
cGlu_Obs_04	cGlu_Obs	cGlu	log10	sd13_cGlu_Obs	normal
cGlu_Obs_05	cGlu_Obs	cGlu	log10	sd14_cGlu_Obs	normal
cGlu_Obs_06	cGlu_Obs	cGlu	log10	sd15_cGlu_Obs	normal
cGlu_Obs_07	cGlu_Obs	cGlu	log10	sd16_cGlu_Obs	normal
cGlu_Obs_08	cGlu_Obs	cGlu	log10	sd17_cGlu_Obs	normal
cGlu_Obs_09	cGlu_Obs	cGlu	log10	sd18_cGlu_Obs	normal
cGlu_Obs_10	cGlu_Obs	cGlu	log10	sd19_cGlu_Obs	normal
cGlu_Obs_11	cGlu_Obs	cGlu	log10	sd1_cGlu_Obs	normal
cGlu_Obs_12	cGlu_Obs	cGlu	log10	sd2_cGlu_Obs	normal
cGlu_Obs_13	cGlu_Obs	cGlu	log10	sd3_cGlu_Obs	normal
cGlu_Obs_14	cGlu_Obs	cGlu	log10	sd4_cGlu_Obs	normal
cGlu_Obs_15	cGlu_Obs	cGlu	log10	sd5_cGlu_Obs	normal
cGlu_Obs_16	cGlu_Obs	cGlu	log10	sd6_cGlu_Obs	normal
cGlu_Obs_17	cGlu_Obs	cGlu	log10	sd7_cGlu_Obs	normal
cGlu_Obs_18	cGlu_Obs	cGlu	log10	sd8_cGlu_Obs	normal
cGlu_Obs_19	cGlu_Obs	cGlu	log10	sd9_cGlu_Obs	normal
