t,Compound_2_Obs,Compound_4_Obs,Compound_5_Obs
0,1.15183898811672,0.0322616658058546,1.27204225193956
9.5,NaN,0.0358794318458676,NaN
15,NaN,NaN,11.5199981166346
20,0.134124329832745,0.166950750004873,NaN
30,NaN,0.209131215790882,12.2529254830451
40,0.438071700725706,0.13378382428471,NaN
45,NaN,NaN,11.6353743693608
55,NaN,0.276337333544925,NaN
60,0.539585206567826,NaN,8.65708244066172
65,NaN,0.307337134309065,NaN
80,0.643759318324366,NaN,12.9107546774831
85,NaN,0.28772939894323,NaN
100,0.593318101794407,0.322252548717792,11.6985438375517
150,0.774657237834832,0.291877872005344,10.3513640603416
200,1.00661491962764,NaN,11.3039200821622
250,1.18083437795981,NaN,9.17351047504541
300,1.1732263035408,NaN,NaN
350,1.76547511835208,NaN,NaN
