t,Compound_2_Obs,Compound_4_Obs,Compound_5_Obs
0,1.64680866716691,0.0203271559941178,31.4341898270941
8,NaN,NaN,26.1594456931023
15,1.94795554917435,0.114093258422039,35.0138573320577
25,2.99314530896565,NaN,50.5088258435145
35,NaN,0.141651549901472,48.8792085031815
40,6.42891954488944,NaN,NaN
45,NaN,NaN,49.7340784667216
50,NaN,0.153438097562646,NaN
55,9.16475159979811,NaN,NaN
60,NaN,NaN,48.493464074433
70,16.7387888780058,NaN,NaN
75,NaN,0.0986855454167472,42.5563651200609
90,20.2622011690444,NaN,NaN
95,NaN,0.145462133128332,54.0946188770459
100,25.5015724414562,0.15013417823758,37.8519075767522
150,27.4225822833266,0.16642108086157,37.0913468158788
200,27.0909033730513,0.161916518050952,NaN
250,33.4565148201198,0.150111060019554,NaN
300,30.4648867592035,0.13358842383392,NaN
