t,Compound_2_Obs,Compound_4_Obs,Compound_5_Obs
0,1.55554347351089,0.0267956172592235,34.0804908628806
10,3.57622307376408,0.145502866987636,42.4633084849312
20,NaN,0.192288884743252,43.916083482
25,-3.6303595162761,NaN,NaN
30,NaN,0.179879400229985,46.4724518720084
40,6.72035381780483,NaN,NaN
45,NaN,0.173856141924305,52.2227120522175
55,12.2792758323959,0.130342200729004,52.1846964891869
70,NaN,0.142113195891045,46.5487945702043
75,24.2245425263952,NaN,NaN
90,NaN,0.175013954607761,37.4010106254459
100,24.6224787963118,0.143440817940606,46.9575581359486
150,29.7675522612167,0.143130264924885,39.7545599353469
200,30.568223686167,0.130174386429771,41.3291213290334
