t,Compound_2_Obs,Compound_4_Obs,Compound_5_Obs
0,1.10468652372615,0.0540924906922875,0.200274869716525
10,NaN,0.140988424124198,NaN
15,NaN,NaN,11.1415626729051
20,0.187968773213046,0.155690010871449,NaN
30,NaN,NaN,9.12662165330255
35,0.414655493094013,0.274562093493744,NaN
45,NaN,0.159158997010419,NaN
50,NaN,NaN,13.45960538733
55,0.406908489389323,NaN,NaN
60,NaN,0.286969188339318,NaN
65,NaN,NaN,12.1593165975439
75,NaN,0.318810135877104,NaN
80,0.436274671067982,NaN,NaN
85,NaN,NaN,8.78077473940538
95,NaN,0.321594434232372,NaN
100,0.976375839414785,0.335873874918009,9.69391870048658
150,0.942280453718629,0.278907526304961,8.3628685431544
200,1.12718630827483,NaN,5.61794319899028
250,0.805852239772159,NaN,10.7777501092772
300,1.41544442717346,NaN,7.10116028239656
350,1.29115178464703,NaN,NaN
