observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	46746288.1174855	0			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	61976209.9659379	1			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	69218916.5336302	2.5			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	52170769.2822824	3.5			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	59776530.59095	5			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	52922215.1230731	6.5			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	48987290.4135209	8			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	82217146.1625357	10			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	71555887.9715687	15			normal
Compound_1_Obs_1	D1_Weber_RS06_TC001	D1_Weber_RS06_TC001	60639077.1454508	20			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	44919435.6078324	0			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	163821605.855426	3.5			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	313329930.93507	7			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	NaN	7.5			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	295130910.676005	10			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	335545191.818336	15			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	185426064.076909	20			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	353999147.974451	25			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	164814721.277232	30			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	393952670.398167	35			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	352408482.08197	40			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	301293359.442768	50			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	303484694.866723	60			normal
Compound_1_Obs_2	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	290089989.573741	70			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	165574802.897823	0			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	201749561.749072	3.5			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	NaN	7			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	119379238.21545	7.5			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	306963463.730954	10			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	276071554.171362	15			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	268474508.478245	20			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	233868471.852397	25			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	316540225.433088	30			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	NaN	35			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	283359004.731691	40			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	284192877.164368	50			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	515528747.917961	60			normal
Compound_2_Obs_1	D1_Weber_RS06_TC001	D2_Weber_RS06_TC002	329094244.08386	70			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	61129677.064492	0			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	NaN	3			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	89730816.2935694	3.5			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	NaN	6.5			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	136086659.83781	7			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	NaN	9.5			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	123421563.483687	10			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	215646623.799788	15			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	220626803.01878	20			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	326584052.128021	25			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	289478185.064384	30			normal
Compound_1_Obs_3	D1_Weber_RS06_TC001	D3_Weber_RS06_TC003	293046956.920282	35			normal
