parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
ERK_total	ERK_total	log10	1e-05	1000	1	0	parameterScaleUniform	
K_1	K_1	log10	1e-05	1000	1.47910838816821e-05	1	parameterScaleUniform	
K_2	K_2	log10	1e-05	1000	1.57761126969935	1	parameterScaleUniform	
K_3	K_3	log10	1e-05	1000	1.01875557882019	1	parameterScaleUniform	
MEK_total	MEK_total	log10	1e-05	1000	1	0	parameterScaleUniform	
RAF_total	RAF_total	log10	1e-05	1000	1	0	parameterScaleUniform	
k10	k10	log10	1e-05	100000	0.0199526231496888	1	parameterScaleUniform	
k11	k11	log10	1e-05	100000	85.1138038202376	1	parameterScaleUniform	
k2	k2	log10	1e-05	100000	0.287078058202469	1	parameterScaleUniform	
k3	k3	log10	1e-05	100000	426.579518801593	1	parameterScaleUniform	
k4	k4	log10	1e-05	100000	4.38530697774986	1	parameterScaleUniform	
k5	k5	log10	1e-05	100000	338.844156139202	1	parameterScaleUniform	
k6	k6	log10	1e-05	100000	2.69153480392692	1	parameterScaleUniform	
sd1_MEK_Obs	sd1_MEK_Obs	log10	0.0001	10	0.0669576187175689	1	parameterScaleUniform	
sd1_pMEK_Obs	sd1_pMEK_Obs	log10	1e-06	0.1	0.000170059148422409	1	parameterScaleUniform	
sd2_MEK_Obs	sd2_MEK_Obs	log10	0.0001	10	0.0673286644859685	1	parameterScaleUniform	
sd2_pMEK_Obs	sd2_pMEK_Obs	log10	1e-07	0.01	5.0153356110666e-05	1	parameterScaleUniform	
sd3_MEK_Obs	sd3_MEK_Obs	log10	0.0001	10	0.0643131823635452	1	parameterScaleUniform	
sd3_pMEK_Obs	sd3_pMEK_Obs	log10	1e-06	0.1	0.00036999853117286	1	parameterScaleUniform	
tau1	tau1	log10	1e-08	100000000	0.0691830970918937	1	parameterScaleUniform	
tau2	tau2	log10	1e-08	100000000	0.0338844156139203	1	parameterScaleUniform	
