parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
f_pstat3_imp	f_pstat3_imp	lin	0	100	2.87	1	parameterScaleUniform	
gp130_act_jak1	gp130_act_jak1	log10	1e-15	1000000	0.341979442513709	1	parameterScaleUniform	
gp130_deg	gp130_deg	log10	1e-05	1000	0.00245470891568503	1	parameterScaleUniform	
gp130_pro	gp130_pro	log10	1e-05	1000	0.00309029543251359	1	parameterScaleUniform	
jak1_act_basal	jak1_act_basal	log10	1e-15	1000000	0.00245470891568503	1	parameterScaleUniform	
jak1_act_il6	jak1_act_il6	log10	1e-15	1000000	0.0123026877081238	1	parameterScaleUniform	
jak1_gp130_dea	jak1_gp130_dea	log10	1e-15	1000000	0.0676082975391982	1	parameterScaleUniform	
jak1_inh_ruxolitinib	jak1_inh_ruxolitinib	log10	1e-15	1000000	0.0102329299228075	1	parameterScaleUniform	
offset10_Compound_3_Obs	offset10_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset11_Compound_3_Obs	offset11_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset12_Compound_3_Obs	offset12_Compound_3_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset13_Compound_3_Obs	offset13_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset14_Compound_3_Obs	offset14_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset15_Compound_3_Obs	offset15_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset16_Compound_3_Obs	offset16_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset17_Compound_3_Obs	offset17_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset18_Compound_3_Obs	offset18_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset19_Compound_3_Obs	offset19_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset1_Compound_1_Obs	offset1_Compound_1_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset1_Compound_3_Obs	offset1_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset20_Compound_3_Obs	offset20_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset21_Compound_3_Obs	offset21_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset22_Compound_3_Obs	offset22_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset23_Compound_3_Obs	offset23_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset24_Compound_3_Obs	offset24_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset25_Compound_3_Obs	offset25_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset26_Compound_3_Obs	offset26_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset27_Compound_3_Obs	offset27_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset28_Compound_3_Obs	offset28_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset29_Compound_3_Obs	offset29_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset2_Compound_1_Obs	offset2_Compound_1_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset2_Compound_3_Obs	offset2_Compound_3_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset30_Compound_3_Obs	offset30_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset31_Compound_3_Obs	offset31_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset32_Compound_3_Obs	offset32_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset33_Compound_3_Obs	offset33_Compound_3_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset34_Compound_3_Obs	offset34_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset35_Compound_3_Obs	offset35_Compound_3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset36_Compound_3_Obs	offset36_Compound_3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset37_Compound_3_Obs	offset37_Compound_3_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset38_Compound_3_Obs	offset38_Compound_3_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset39_Compound_3_Obs	offset39_Compound_3_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset3_Compound_1_Obs	offset3_Compound_1_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
