parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
ApoER2_Dab1_SFK_degrad	ApoER2_Dab1_SFK_degrad	log10	1e-05	1000	0.0125892541179417	1	parameterScaleUniform	
ApoER2_Dab1_SFK_recycle	ApoER2_Dab1_SFK_recycle	log10	1e-05	1000	2.17270117886374	1	parameterScaleUniform	
ApoER2_Dab1_SFK_release	ApoER2_Dab1_SFK_release	log10	0.01	100000	2238.72113856834	1	parameterScaleUniform	
ApoER2_Dab1_act	ApoER2_Dab1_act	log10	0.01	10000000	10000	0	parameterScaleUniform	
ApoER2_Dab1_bind_SFK	ApoER2_Dab1_bind_SFK	log10	1e-05	1000	74.1310241300918	1	parameterScaleUniform	
ApoER2_Dab1_bind_SFK_Reelin	ApoER2_Dab1_bind_SFK_Reelin	log10	0.01	1000000	245470.891568503	1	parameterScaleUniform	
Dab1_bind_Reelin	Dab1_bind_Reelin	log10	1e-05	1000	0.0123026877081238	1	parameterScaleUniform	
Dab1_release	Dab1_release	log10	1e-05	1000	0.115877735615513	1	parameterScaleUniform	
SFK_inhibition_ratio	SFK_inhibition_ratio	log10	1e-10	1	0.606736329588505	1	parameterScaleUniform	
init_ApoER2_Dab1	init_ApoER2_Dab1	log10	0.01	1000	1	0	parameterScaleUniform	
init_ApoER2_Dab1SFK	init_ApoER2_Dab1SFK	log10	1e-05	1000	0.000131825673855641	1	parameterScaleUniform	
scale1_SFK_Obs	scale1_SFK_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_pApoER2_re_Dab1_Obs	scale1_pApoER2_re_Dab1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_pApoER2_re_Dab1_Obs	scale2_pApoER2_re_Dab1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_pApoER2_re_Dab1_Obs	scale3_pApoER2_re_Dab1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_pApoER2_re_Dab1_Obs	scale4_pApoER2_re_Dab1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	0.0001	10	0.0669884609416527	1	parameterScaleUniform	
sd1_SFK_Obs	sd1_SFK_Obs	log10	1e-11	1e-06	1.1191801530423e-09	1	parameterScaleUniform	
sd1_pApoER2_re_Dab1_Obs	sd1_pApoER2_re_Dab1_Obs	log10	1e-07	0.01	2.26255945336186e-05	1	parameterScaleUniform	
sd2_Compound_1_Obs	sd2_Compound_1_Obs	log10	0.001	100	0.273810438020078	1	parameterScaleUniform	
sd2_pApoER2_re_Dab1_Obs	sd2_pApoER2_re_Dab1_Obs	log10	1e-08	0.001	4.97851706373915e-06	1	parameterScaleUniform	
sd3_Compound_1_Obs	sd3_Compound_1_Obs	log10	0.001	100	0.273804133374334	1	parameterScaleUniform	
sd3_pApoER2_re_Dab1_Obs	sd3_pApoER2_re_Dab1_Obs	log10	1e-08	0.001	9.86961018729645e-06	1	parameterScaleUniform	
sd4_Compound_1_Obs	sd4_Compound_1_Obs	log10	0.001	100	0.111055481650196	1	parameterScaleUniform	
sd4_pApoER2_re_Dab1_Obs	sd4_pApoER2_re_Dab1_Obs	log10	1e-07	0.01	2.65521687787266e-05	1	parameterScaleUniform	
sd5_Compound_1_Obs	sd5_Compound_1_Obs	log10	0.001	100	0.178311765473949	1	parameterScaleUniform	
