observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_10_Obs	Compound_10_Obs	SOCS3nRNA5 + p12EpoRpJAK2	lin	sd1_Compound_10_Obs	normal
Compound_11_Obs_1	Compound_11_Obs	CISnRNA3 + SHP1	lin	sd1_Compound_11_Obs	normal
Compound_11_Obs_2	Compound_11_Obs	CISnRNA3 + SHP1	lin	sd2_Compound_11_Obs	normal
Compound_11_Obs_3	Compound_11_Obs	CISnRNA3 + SHP1	lin	sd3_Compound_11_Obs	normal
Compound_11_Obs_4	Compound_11_Obs	CISnRNA3 + SHP1	lin	sd4_Compound_11_Obs	normal
Compound_11_Obs_5	Compound_11_Obs	CISnRNA3 + SHP1	lin	sd5_Compound_11_Obs	normal
Compound_11_Obs_6	Compound_11_Obs	CISnRNA3 + SHP1	lin	sd6_Compound_11_Obs	normal
Compound_12_Obs	Compound_12_Obs	CISnRNA5 + SHP1	lin	sd1_Compound_12_Obs	normal
Compound_13_Obs_1	Compound_13_Obs	CISnRNA1 + CISnRNA4	lin	sd1_Compound_13_Obs	normal
Compound_13_Obs_2	Compound_13_Obs	CISnRNA1 + CISnRNA4	lin	sd2_Compound_13_Obs	normal
Compound_13_Obs_3	Compound_13_Obs	CISnRNA1 + CISnRNA4	lin	sd3_Compound_13_Obs	normal
Compound_13_Obs_4	Compound_13_Obs	CISnRNA1 + CISnRNA4	lin	sd4_Compound_13_Obs	normal
Compound_13_Obs_5	Compound_13_Obs	CISnRNA1 + CISnRNA4	lin	sd5_Compound_13_Obs	normal
Compound_14_Obs_1	Compound_14_Obs	CIS + CISnRNA2	lin	sd1_Compound_14_Obs	normal
Compound_14_Obs_2	Compound_14_Obs	CIS + CISnRNA2	lin	sd2_Compound_14_Obs	normal
Compound_14_Obs_3	Compound_14_Obs	CIS + CISnRNA2	lin	sd3_Compound_14_Obs	normal
Compound_14_Obs_4	Compound_14_Obs	CIS + CISnRNA2	lin	sd4_Compound_14_Obs	normal
Compound_14_Obs_5	Compound_14_Obs	CIS + CISnRNA2	lin	sd5_Compound_14_Obs	normal
Compound_15_Obs	Compound_15_Obs	CIS + SOCS3nRNA5	lin	sd1_Compound_15_Obs	normal
Compound_1_Obs_1	Compound_1_Obs	EpoRJAK2 + SOCS3nRNA5	lin	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	EpoRJAK2 + SOCS3nRNA5	lin	sd2_Compound_1_Obs	normal
Compound_1_Obs_3	Compound_1_Obs	EpoRJAK2 + SOCS3nRNA5	lin	sd3_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	EpoRpJAK2 + pSTAT5	lin	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	EpoRpJAK2 + pSTAT5	lin	sd2_Compound_2_Obs	normal
Compound_2_Obs_3	Compound_2_Obs	EpoRpJAK2 + pSTAT5	lin	sd3_Compound_2_Obs	normal
Compound_2_Obs_4	Compound_2_Obs	EpoRpJAK2 + pSTAT5	lin	sd4_Compound_2_Obs	normal
Compound_2_Obs_5	Compound_2_Obs	EpoRpJAK2 + pSTAT5	lin	sd5_Compound_2_Obs	normal
Compound_2_Obs_6	Compound_2_Obs	EpoRpJAK2 + pSTAT5	lin	sd6_Compound_2_Obs	normal
Compound_2_Obs_7	Compound_2_Obs	EpoRpJAK2 + pSTAT5	lin	sd7_Compound_2_Obs	normal
Compound_2_Obs_8	Compound_2_Obs	EpoRpJAK2 + pSTAT5	lin	sd8_Compound_2_Obs	normal
Compound_3_Obs_1	Compound_3_Obs	CISnRNA2 + EpoRpJAK2	lin	sd1_Compound_3_Obs	normal
Compound_3_Obs_2	Compound_3_Obs	CISnRNA2 + EpoRpJAK2	lin	sd2_Compound_3_Obs	normal
Compound_3_Obs_3	Compound_3_Obs	CISnRNA2 + EpoRpJAK2	lin	sd3_Compound_3_Obs	normal
Compound_3_Obs_4	Compound_3_Obs	CISnRNA2 + EpoRpJAK2	lin	sd4_Compound_3_Obs	normal
Compound_3_Obs_5	Compound_3_Obs	CISnRNA2 + EpoRpJAK2	lin	sd5_Compound_3_Obs	normal
Compound_3_Obs_6	Compound_3_Obs	CISnRNA2 + EpoRpJAK2	lin	sd6_Compound_3_Obs	normal
Compound_4_Obs_1	Compound_4_Obs	EpoRpJAK2 + SOCS3nRNA3	lin	sd1_Compound_4_Obs	normal
Compound_4_Obs_2	Compound_4_Obs	EpoRpJAK2 + SOCS3nRNA3	lin	sd2_Compound_4_Obs	normal
Compound_5_Obs	Compound_5_Obs	SHP1Act + p1EpoRpJAK2	lin	sd1_Compound_5_Obs	normal
Compound_6_Obs_1	Compound_6_Obs	SOCS3nRNA5 + p1EpoRpJAK2	lin	sd1_Compound_6_Obs	normal
Compound_6_Obs_2	Compound_6_Obs	SOCS3nRNA5 + p1EpoRpJAK2	lin	sd2_Compound_6_Obs	normal
Compound_6_Obs_3	Compound_6_Obs	SOCS3nRNA5 + p1EpoRpJAK2	lin	sd3_Compound_6_Obs	normal
Compound_6_Obs_4	Compound_6_Obs	SOCS3nRNA5 + p1EpoRpJAK2	lin	sd4_Compound_6_Obs	normal
Compound_6_Obs_5	Compound_6_Obs	SOCS3nRNA5 + p1EpoRpJAK2	lin	sd5_Compound_6_Obs	normal
Compound_6_Obs_6	Compound_6_Obs	SOCS3nRNA5 + p1EpoRpJAK2	lin	sd6_Compound_6_Obs	normal
Compound_6_Obs_7	Compound_6_Obs	SOCS3nRNA5 + p1EpoRpJAK2	lin	sd7_Compound_6_Obs	normal
Compound_6_Obs_8	Compound_6_Obs	SOCS3nRNA5 + p1EpoRpJAK2	lin	sd8_Compound_6_Obs	normal
Compound_7_Obs	Compound_7_Obs	SOCS3RNA + p1EpoRpJAK2	lin	sd1_Compound_7_Obs	normal
Compound_8_Obs_1	Compound_8_Obs	CISRNA + p2EpoRpJAK2	lin	sd1_Compound_8_Obs	normal
Compound_8_Obs_2	Compound_8_Obs	CISRNA + p2EpoRpJAK2	lin	sd2_Compound_8_Obs	normal
Compound_8_Obs_3	Compound_8_Obs	CISRNA + p2EpoRpJAK2	lin	sd3_Compound_8_Obs	normal
