observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	0.910527655183164	0			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	0.0550604645295947	8			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	-0.288295890133575	15			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	-0.000692478299544413	25			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	30			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	-0.133978226278129	35			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	45			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	0.00791863001373791	50			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	60			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	0.0054497921887271	65			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	70			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	75			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	0.0954506698979538	80			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	95			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	100			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	150			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	200			normal
ApoER2_Dab1_Obs_1	D01_Hass_RS11_TC001	NaN	250			normal
ApoER2_Dab1_released_Obs_1	D01_Hass_RS11_TC001	0.143960619772539	0			normal
ApoER2_Dab1_released_Obs_1	D01_Hass_RS11_TC001	NaN	8			normal
ApoER2_Dab1_released_Obs_1	D01_Hass_RS11_TC001	1.0130439368162	15			normal
ApoER2_Dab1_released_Obs_1	D01_Hass_RS11_TC001	NaN	25			normal
ApoER2_Dab1_released_Obs_1	D01_Hass_RS11_TC001	0.476457200660334	30			normal
ApoER2_Dab1_released_Obs_1	D01_Hass_RS11_TC001	NaN	35			normal
ApoER2_Dab1_released_Obs_1	D01_Hass_RS11_TC001	0.393137510748687	45			normal
