parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
CD274mRNA_production	CD274mRNA_production	log10	1e-05	1000	0.0223872113856834	1	parameterScaleUniform	
DecoyR_binding	DecoyR_binding	log10	1e-05	1000	0.00213796208950223	1	parameterScaleUniform	
JAK2_p_inhibition	JAK2_p_inhibition	log10	1e-05	1000	0.118032063565173	1	parameterScaleUniform	
JAK2_phosphorylation	JAK2_phosphorylation	log10	1e-05	1000	0.606736329588505	1	parameterScaleUniform	
Kon_IL13Rec	Kon_IL13Rec	log10	1e-05	1000	0.00144543977074593	1	parameterScaleUniform	
Rec_intern	Rec_intern	log10	1e-05	1000	0.629506182857198	1	parameterScaleUniform	
Rec_phosphorylation	Rec_phosphorylation	log10	1e-05	1000	588.843655355589	1	parameterScaleUniform	
Rec_recycle	Rec_recycle	log10	1e-05	1000	0.00107151930523761	1	parameterScaleUniform	
SOCS3_accumulation	SOCS3_accumulation	log10	1e-05	1000	257.039578276886	1	parameterScaleUniform	
SOCS3_degradation	SOCS3_degradation	log10	1e-05	1000	0.0575439937337157	1	parameterScaleUniform	
SOCS3_translation	SOCS3_translation	log10	1e-05	1000	9.01571137605957	1	parameterScaleUniform	
SOCS3mRNA_production	SOCS3mRNA_production	log10	1e-05	1000	0.133659551654644	1	parameterScaleUniform	
STAT5_phosphorylation	STAT5_phosphorylation	log10	1e-05	1000	0.0269153480392692	1	parameterScaleUniform	
init_Rec_i	init_Rec_i	log10	1e-05	1000	446.683592150963	1	parameterScaleUniform	
pJAK2_dephosphorylation	pJAK2_dephosphorylation	log10	1e-05	1000	0.000281838293126446	1	parameterScaleUniform	
pRec_degradation	pRec_degradation	log10	1e-05	1000	0.266072505979881	1	parameterScaleUniform	
pRec_intern	pRec_intern	log10	1e-05	1000	1.13893778187571	1	parameterScaleUniform	
pSTAT5_dephosphorylation	pSTAT5_dephosphorylation	log10	1e-05	1000	0.000251188643150958	1	parameterScaleUniform	
sd1_CD274mRNA_Obs	sd1_CD274mRNA_Obs	log10	0.1	10000	18.113400926196	1	parameterScaleUniform	
sd1_IL13_DecoyR_Obs	sd1_IL13_DecoyR_Obs	log10	0.0001	10	0.0552968000492802	1	parameterScaleUniform	
sd1_Rec_Obs	sd1_Rec_Obs	log10	0.001	100	0.194419579731736	1	parameterScaleUniform	
sd1_Rec_i_Obs	sd1_Rec_i_Obs	log10	1	100000	108.993349702707	1	parameterScaleUniform	
sd1_pJAK2_Obs	sd1_pJAK2_Obs	log10	0.001	100	0.243921453906576	1	parameterScaleUniform	
sd2_CD274mRNA_Obs	sd2_CD274mRNA_Obs	log10	0.1	10000	10.9900583943252	1	parameterScaleUniform	
sd2_IL13_DecoyR_Obs	sd2_IL13_DecoyR_Obs	log10	0.0001	10	0.0656447501951699	1	parameterScaleUniform	
sd2_Rec_Obs	sd2_Rec_Obs	log10	0.001	100	0.182578653553135	1	parameterScaleUniform	
sd2_pJAK2_Obs	sd2_pJAK2_Obs	log10	0.0001	10	0.0894128627502954	1	parameterScaleUniform	
sd3_CD274mRNA_Obs	sd3_CD274mRNA_Obs	log10	0.1	10000	37.1877583324936	1	parameterScaleUniform	
sd3_Rec_Obs	sd3_Rec_Obs	log10	0.001	100	0.19441062658537	1	parameterScaleUniform	
