observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Rec_Obs_1	Rec_Obs	Rec	lin	sd1_Rec_Obs	normal
Rec_Obs_2	Rec_Obs	Rec	lin	sd2_Rec_Obs	normal
Rec_Obs_3	Rec_Obs	Rec	lin	sd3_Rec_Obs	normal
Rec_Obs_4	Rec_Obs	Rec	lin	sd4_Rec_Obs	normal
Rec_Obs_5	Rec_Obs	Rec	lin	sd5_Rec_Obs	normal
Rec_Obs_6	Rec_Obs	Rec	lin	sd6_Rec_Obs	normal
Rec_Obs_7	Rec_Obs	Rec	lin	sd7_Rec_Obs	normal
Rec_Obs_8	Rec_Obs	Rec	lin	sd8_Rec_Obs	normal
Rec_Obs_9	Rec_Obs	Rec	lin	sd9_Rec_Obs	normal
TGFb_Obs_1	TGFb_Obs	TGFb	lin	sd1_TGFb_Obs	normal
TGFb_Obs_2	TGFb_Obs	TGFb	lin	sd2_TGFb_Obs	normal
TGFb_Obs_3	TGFb_Obs	TGFb	lin	sd3_TGFb_Obs	normal
TGFb_Obs_4	TGFb_Obs	TGFb	lin	sd4_TGFb_Obs	normal
TGFb_Obs_5	TGFb_Obs	TGFb	lin	sd5_TGFb_Obs	normal
TGFb_Obs_6	TGFb_Obs	TGFb	lin	sd6_TGFb_Obs	normal
TGFb_Obs_7	TGFb_Obs	TGFb	lin	sd7_TGFb_Obs	normal
TGFb_Obs_8	TGFb_Obs	TGFb	lin	sd8_TGFb_Obs	normal
geneD_Obs_1	geneD_Obs	geneD	lin	sd1_geneD_Obs	normal
geneD_Obs_2	geneD_Obs	geneD	lin	sd2_geneD_Obs	normal
geneD_Obs_3	geneD_Obs	geneD	lin	sd3_geneD_Obs	normal
geneD_Obs_4	geneD_Obs	geneD	lin	sd4_geneD_Obs	normal
geneD_Obs_5	geneD_Obs	geneD	lin	sd5_geneD_Obs	normal
geneD_Obs_6	geneD_Obs	geneD	lin	sd6_geneD_Obs	normal
geneD_Obs_7	geneD_Obs	geneD	lin	sd7_geneD_Obs	normal
geneD_Obs_8	geneD_Obs	geneD	lin	sd8_geneD_Obs	normal
geneG_Obs_1	geneG_Obs	geneG	lin	sd1_geneG_Obs	normal
geneG_Obs_2	geneG_Obs	geneG	lin	sd2_geneG_Obs	normal
geneG_Obs_3	geneG_Obs	geneG	lin	sd3_geneG_Obs	normal
geneG_Obs_4	geneG_Obs	geneG	lin	sd4_geneG_Obs	normal
geneG_Obs_5	geneG_Obs	geneG	lin	sd5_geneG_Obs	normal
geneG_Obs_6	geneG_Obs	geneG	lin	sd6_geneG_Obs	normal
geneG_Obs_7	geneG_Obs	geneG	lin	sd7_geneG_Obs	normal
geneG_Obs_8	geneG_Obs	geneG	lin	sd8_geneG_Obs	normal
geneG_Obs_9	geneG_Obs	geneG	lin	sd9_geneG_Obs	normal
geneK_Obs_1	geneK_Obs	geneK	lin	sd1_geneK_Obs	normal
geneK_Obs_2	geneK_Obs	geneK	lin	sd2_geneK_Obs	normal
geneK_Obs_3	geneK_Obs	geneK	lin	sd3_geneK_Obs	normal
geneK_Obs_4	geneK_Obs	geneK	lin	sd4_geneK_Obs	normal
geneK_Obs_5	geneK_Obs	geneK	lin	sd5_geneK_Obs	normal
geneK_Obs_6	geneK_Obs	geneK	lin	sd6_geneK_Obs	normal
geneK_Obs_7	geneK_Obs	geneK	lin	sd7_geneK_Obs	normal
geneK_Obs_8	geneK_Obs	geneK	lin	sd8_geneK_Obs	normal
geneK_Obs_9	geneK_Obs	geneK	lin	sd9_geneK_Obs	normal
ppS2_ppS3_S4_Obs_1	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd1_ppS2_ppS3_S4_Obs	normal
ppS2_ppS3_S4_Obs_2	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd2_ppS2_ppS3_S4_Obs	normal
ppS2_ppS3_S4_Obs_3	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd3_ppS2_ppS3_S4_Obs	normal
ppS2_ppS3_S4_Obs_4	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd4_ppS2_ppS3_S4_Obs	normal
ppS2_ppS3_S4_Obs_5	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd5_ppS2_ppS3_S4_Obs	normal
ppS2_ppS3_S4_Obs_6	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd6_ppS2_ppS3_S4_Obs	normal
ppS2_ppS3_S4_Obs_7	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd7_ppS2_ppS3_S4_Obs	normal
ppS2_ppS3_S4_Obs_8	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd8_ppS2_ppS3_S4_Obs	normal
ppS2_ppS3_S4_Obs_9	ppS2_ppS3_S4_Obs	ppS2_ppS3_S4	lin	sd9_ppS2_ppS3_S4_Obs	normal
