observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
CISHnRNA2_Obs_1	CISHnRNA2_Obs	offset1_CISHnRNA2_Obs + CISHnRNA2*scale1_CISHnRNA2_Obs	log10	sd1_CISHnRNA2_Obs	normal
CISHnRNA2_Obs_2	CISHnRNA2_Obs	offset2_CISHnRNA2_Obs + CISHnRNA2*scale2_CISHnRNA2_Obs	log10	sd2_CISHnRNA2_Obs	normal
CISHnRNA2_Obs_3	CISHnRNA2_Obs	offset3_CISHnRNA2_Obs + CISHnRNA2*scale3_CISHnRNA2_Obs	log10	sd3_CISHnRNA2_Obs	normal
CISHnRNA2_Obs_4	CISHnRNA2_Obs	offset4_CISHnRNA2_Obs + CISHnRNA2*scale4_CISHnRNA2_Obs	log10	sd4_CISHnRNA2_Obs	normal
CISHnRNA2_Obs_5	CISHnRNA2_Obs	offset5_CISHnRNA2_Obs + CISHnRNA2*scale5_CISHnRNA2_Obs	log10	sd5_CISHnRNA2_Obs	normal
CISHnRNA2_Obs_6	CISHnRNA2_Obs	offset6_CISHnRNA2_Obs + CISHnRNA2*scale6_CISHnRNA2_Obs	log10	sd6_CISHnRNA2_Obs	normal
CISHnRNA2_Obs_7	CISHnRNA2_Obs	offset7_CISHnRNA2_Obs + CISHnRNA2*scale7_CISHnRNA2_Obs	log10	sd7_CISHnRNA2_Obs	normal
CISHnRNA2_Obs_8	CISHnRNA2_Obs	offset8_CISHnRNA2_Obs + CISHnRNA2*scale8_CISHnRNA2_Obs	log10	sd8_CISHnRNA2_Obs	normal
CISHnRNA4_Obs_1	CISHnRNA4_Obs	offset1_CISHnRNA4_Obs + CISHnRNA4*scale1_CISHnRNA4_Obs	log10	sd1_CISHnRNA4_Obs	normal
CISHnRNA4_Obs_2	CISHnRNA4_Obs	offset2_CISHnRNA4_Obs + CISHnRNA4*scale2_CISHnRNA4_Obs	log10	sd2_CISHnRNA4_Obs	normal
PTP_Obs_1	PTP_Obs	PTP	log10	sd1_PTP_Obs	normal
PTP_Obs_2	PTP_Obs	PTP	log10	sd2_PTP_Obs	normal
PTP_Obs_3	PTP_Obs	PTP	log10	sd3_PTP_Obs	normal
PTP_Obs_4	PTP_Obs	PTP	log10	sd4_PTP_Obs	normal
PTP_Obs_5	PTP_Obs	PTP	log10	sd5_PTP_Obs	normal
PTP_Obs_6	PTP_Obs	PTP	log10	sd6_PTP_Obs	normal
PTP_Obs_7	PTP_Obs	PTP	log10	sd7_PTP_Obs	normal
SOCS3_Obs	SOCS3_Obs	SOCS3	log10	sd1_SOCS3_Obs	normal
SOCS3nRNA3_Obs_01	SOCS3nRNA3_Obs	offset10_SOCS3nRNA3_Obs + SOCS3nRNA3*scale10_SOCS3nRNA3_Obs	log10	sd10_SOCS3nRNA3_Obs	normal
SOCS3nRNA3_Obs_02	SOCS3nRNA3_Obs	offset11_SOCS3nRNA3_Obs + SOCS3nRNA3*scale11_SOCS3nRNA3_Obs	log10	sd11_SOCS3nRNA3_Obs	normal
SOCS3nRNA3_Obs_03	SOCS3nRNA3_Obs	offset12_SOCS3nRNA3_Obs + SOCS3nRNA3*scale12_SOCS3nRNA3_Obs	log10	sd12_SOCS3nRNA3_Obs	normal
