parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
f_pstat3_imp	f_pstat3_imp	lin	0	100	2.78	1	parameterScaleUniform	
gp130_act_jak1	gp130_act_jak1	log10	1e-15	1000000	0.497737084978936	1	parameterScaleUniform	
gp130_deg	gp130_deg	log10	1e-05	1000	0.00489778819368446	1	parameterScaleUniform	
gp130_pro	gp130_pro	log10	1e-05	1000	0.00426579518801593	1	parameterScaleUniform	
jak1_act_basal	jak1_act_basal	log10	1e-15	1000000	0.00457088189614875	1	parameterScaleUniform	
jak1_act_il6	jak1_act_il6	log10	1e-15	1000000	0.0125892541179417	1	parameterScaleUniform	
jak1_gp130_dea	jak1_gp130_dea	log10	1e-15	1000000	0.0446683592150963	1	parameterScaleUniform	
jak1_inh_ruxolitinib	jak1_inh_ruxolitinib	log10	1e-15	1000000	0.00416869383470336	1	parameterScaleUniform	
rux_degrade	rux_degrade	log10	1e-15	1000000	0.000707945784384138	1	parameterScaleUniform	
scale10_nSTAT3_Obs	scale10_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale10_pJAK1_gp130_Obs	scale10_pJAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale10_tpSTAT3_Obs	scale10_tpSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_nSTAT3_Obs	scale11_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_pJAK1_gp130_Obs	scale11_pJAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_nSTAT3_Obs	scale12_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_pJAK1_gp130_Obs	scale12_pJAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_nSTAT3_Obs	scale13_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_pJAK1_gp130_Obs	scale13_pJAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_nSTAT3_Obs	scale14_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_pJAK1_gp130_Obs	scale14_pJAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_nSTAT3_Obs	scale15_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_pJAK1_gp130_Obs	scale15_pJAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_nSTAT3_Obs	scale16_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_pJAK1_gp130_Obs	scale16_pJAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_nSTAT3_Obs	scale17_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_pJAK1_gp130_Obs	scale17_pJAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale18_nSTAT3_Obs	scale18_nSTAT3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
