observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	-0.101822541522051	0			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	-0.171693450183903	3.5			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	-0.144501275431166	7			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	9.5			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	-0.0763573051547282	10			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	-0.181563934102324	15			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	-0.0273455389590943	20			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	-0.0939866739195941	25			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	30			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	0.0863194385584745	35			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	40			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	45			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	55			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	60			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	65			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	75			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	85			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	90			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	95			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	100			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	150			normal
AC_Fsk_Obs_11	D001_Isensee_RS13_TC001	D001_Isensee_RS13_TC001	NaN	200			normal
