observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
IRS_Obs_1	IRS_Obs	IRS	lin	sd1_IRS_Obs	normal
IRS_Obs_2	IRS_Obs	IRS	lin	sd2_IRS_Obs	normal
IRS_Obs_3	IRS_Obs	IRS	lin	sd3_IRS_Obs	normal
IRSiP_Obs	IRSiP_Obs	IRSiP	lin	sd1_IRSiP_Obs	normal
IRp_Obs_1	IRp_Obs	IRp	lin	sd1_IRp_Obs	normal
IRp_Obs_2	IRp_Obs	IRp	lin	sd2_IRp_Obs	normal
IRp_Obs_3	IRp_Obs	IRp	lin	sd3_IRp_Obs	normal
XX_Obs_1	XX_Obs	XX	lin	sd1_XX_Obs	normal
XX_Obs_2	XX_Obs	XX	lin	sd2_XX_Obs	normal
XX_Obs_3	XX_Obs	XX	lin	sd3_XX_Obs	normal
XXp_Obs	XXp_Obs	XXp	lin	sd1_XXp_Obs	normal
