observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
S2_S4_S4_Obs_1	S2_S4_S4_Obs	S2_S4_S4*scale1_S2_S4_S4_Obs	lin	sd1_S2_S4_S4_Obs	normal
S2_S4_S4_Obs_2	S2_S4_S4_Obs	S2_S4_S4*scale2_S2_S4_S4_Obs	lin	sd2_S2_S4_S4_Obs	normal
S2_S4_S4_Obs_3	S2_S4_S4_Obs	S2_S4_S4*scale3_S2_S4_S4_Obs	lin	sd3_S2_S4_S4_Obs	normal
S2_S4_S4_Obs_4	S2_S4_S4_Obs	S2_S4_S4*scale4_S2_S4_S4_Obs	lin	sd4_S2_S4_S4_Obs	normal
S4_S4_S4_Obs_1	S4_S4_S4_Obs	S4_S4_S4*scale1_S4_S4_S4_Obs	lin	sd1_S4_S4_S4_Obs	normal
S4_S4_S4_Obs_2	S4_S4_S4_Obs	S4_S4_S4*scale2_S4_S4_S4_Obs	lin	sd2_S4_S4_S4_Obs	normal
S4_S4_S4_Obs_3	S4_S4_S4_Obs	S4_S4_S4*scale3_S4_S4_S4_Obs	lin	sd3_S4_S4_S4_Obs	normal
S4_S4_S4_Obs_4	S4_S4_S4_Obs	S4_S4_S4*scale4_S4_S4_S4_Obs	lin	sd4_S4_S4_S4_Obs	normal
TGFb_Obs_1	TGFb_Obs	TGFb	lin	sd1_TGFb_Obs	normal
TGFb_Obs_2	TGFb_Obs	TGFb	lin	sd2_TGFb_Obs	normal
TGFb_pRec_Obs_1	TGFb_pRec_Obs	TGFb_pRec	lin	sd1_TGFb_pRec_Obs	normal
TGFb_pRec_Obs_2	TGFb_pRec_Obs	TGFb_pRec	lin	sd2_TGFb_pRec_Obs	normal
geneB_Obs_1	geneB_Obs	geneB	lin	sd1_geneB_Obs	normal
geneB_Obs_2	geneB_Obs	geneB	lin	sd2_geneB_Obs	normal
geneB_Obs_3	geneB_Obs	geneB	lin	sd3_geneB_Obs	normal
geneB_Obs_4	geneB_Obs	geneB	lin	sd4_geneB_Obs	normal
geneB_Obs_5	geneB_Obs	geneB	lin	sd5_geneB_Obs	normal
geneB_Obs_6	geneB_Obs	geneB	lin	sd6_geneB_Obs	normal
geneB_Obs_7	geneB_Obs	geneB	lin	sd7_geneB_Obs	normal
geneB_Obs_8	geneB_Obs	geneB	lin	sd8_geneB_Obs	normal
geneI_Obs_1	geneI_Obs	geneI*scale1_geneI_Obs	lin	sd1_geneI_Obs	normal
geneI_Obs_2	geneI_Obs	geneI*scale2_geneI_Obs	lin	sd2_geneI_Obs	normal
geneI_Obs_3	geneI_Obs	geneI*scale3_geneI_Obs	lin	sd3_geneI_Obs	normal
geneI_Obs_4	geneI_Obs	geneI*scale4_geneI_Obs	lin	sd4_geneI_Obs	normal
geneI_Obs_5	geneI_Obs	geneI*scale5_geneI_Obs	lin	sd5_geneI_Obs	normal
geneI_Obs_6	geneI_Obs	geneI*scale6_geneI_Obs	lin	sd6_geneI_Obs	normal
geneI_Obs_7	geneI_Obs	geneI*scale7_geneI_Obs	lin	sd7_geneI_Obs	normal
pS2_Obs_1	pS2_Obs	pS2*scale1_pS2_Obs	lin	sd1_pS2_Obs	normal
pS2_Obs_2	pS2_Obs	pS2*scale2_pS2_Obs	lin	sd2_pS2_Obs	normal
pS2_Obs_3	pS2_Obs	pS2*scale3_pS2_Obs	lin	sd3_pS2_Obs	normal
ppS2_S4_S4_Obs_1	ppS2_S4_S4_Obs	ppS2_S4_S4*scale1_ppS2_S4_S4_Obs	lin	sd1_ppS2_S4_S4_Obs	normal
ppS2_S4_S4_Obs_2	ppS2_S4_S4_Obs	ppS2_S4_S4*scale2_ppS2_S4_S4_Obs	lin	sd2_ppS2_S4_S4_Obs	normal
ppS2_S4_S4_Obs_3	ppS2_S4_S4_Obs	ppS2_S4_S4*scale3_ppS2_S4_S4_Obs	lin	sd3_ppS2_S4_S4_Obs	normal
ppS2_S4_S4_Obs_4	ppS2_S4_S4_Obs	ppS2_S4_S4*scale4_ppS2_S4_S4_Obs	lin	sd4_ppS2_S4_S4_Obs	normal
ppS2_S4_S4_Obs_5	ppS2_S4_S4_Obs	ppS2_S4_S4*scale5_ppS2_S4_S4_Obs	lin	sd5_ppS2_S4_S4_Obs	normal
ppS2_S4_S4_Obs_6	ppS2_S4_S4_Obs	ppS2_S4_S4*scale6_ppS2_S4_S4_Obs	lin	sd6_ppS2_S4_S4_Obs	normal
ppS2_S4_S4_Obs_7	ppS2_S4_S4_Obs	ppS2_S4_S4*scale7_ppS2_S4_S4_Obs	lin	sd7_ppS2_S4_S4_Obs	normal
ppS2_S4_S4_Obs_8	ppS2_S4_S4_Obs	ppS2_S4_S4*scale8_ppS2_S4_S4_Obs	lin	sd8_ppS2_S4_S4_Obs	normal
ppS3_Obs_1	ppS3_Obs	ppS3*scale1_ppS3_Obs	lin	sd1_ppS3_Obs	normal
ppS3_Obs_2	ppS3_Obs	ppS3*scale2_ppS3_Obs	lin	sd2_ppS3_Obs	normal
ppS3_Obs_3	ppS3_Obs	ppS3*scale3_ppS3_Obs	lin	sd3_ppS3_Obs	normal
ppS3_Obs_4	ppS3_Obs	ppS3*scale4_ppS3_Obs	lin	sd4_ppS3_Obs	normal
ppS3_Obs_5	ppS3_Obs	ppS3*scale5_ppS3_Obs	lin	sd5_ppS3_Obs	normal
ppS3_Obs_6	ppS3_Obs	ppS3*scale6_ppS3_Obs	lin	sd6_ppS3_Obs	normal
ppS3_ppS3_S4_Obs_1	ppS3_ppS3_S4_Obs	ppS3_ppS3_S4*scale1_ppS3_ppS3_S4_Obs	lin	sd1_ppS3_ppS3_S4_Obs	normal
ppS3_ppS3_S4_Obs_2	ppS3_ppS3_S4_Obs	ppS3_ppS3_S4*scale2_ppS3_ppS3_S4_Obs	lin	sd2_ppS3_ppS3_S4_Obs	normal
ppS3_ppS3_S4_Obs_3	ppS3_ppS3_S4_Obs	ppS3_ppS3_S4*scale3_ppS3_ppS3_S4_Obs	lin	sd3_ppS3_ppS3_S4_Obs	normal
ppS3_ppS3_S4_Obs_4	ppS3_ppS3_S4_Obs	ppS3_ppS3_S4*scale4_ppS3_ppS3_S4_Obs	lin	sd4_ppS3_ppS3_S4_Obs	normal
