observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
CERTTGNa_Obs_1	D1_Weber_RS14_TC001	D1_Weber_RS14_TC001	45725798.6701302	0			normal
CERTTGNa_Obs_1	D1_Weber_RS14_TC001	D1_Weber_RS14_TC001	93953018.3029442	0.15			normal
CERTTGNa_Obs_1	D1_Weber_RS14_TC001	D1_Weber_RS14_TC001	110146749.180082	0.3			normal
CERTTGNa_Obs_1	D1_Weber_RS14_TC001	D1_Weber_RS14_TC001	148502609.908224	0.45			normal
CERTTGNa_Obs_1	D1_Weber_RS14_TC001	D1_Weber_RS14_TC001	153780176.850175	0.65			normal
CERTTGNa_Obs_1	D1_Weber_RS14_TC001	D1_Weber_RS14_TC001	187279932.356833	0.9			normal
CERTTGNa_Obs_1	D1_Weber_RS14_TC001	D1_Weber_RS14_TC001	40365710.9816202	1			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	2291398.21970208	0			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	88418354.525232	3			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	130589654.523307	6			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	322052576.454372	9			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	9.5			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	192032993.585379	10			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	133648889.164641	15			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	116547174.58281	20			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	40082425.3173416	25			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	95000532.1210489	30			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	35			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	69713418.4541036	40			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	55348203.4792225	45			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	50			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	61880431.400594	55			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	60			normal
PI4K3B_Obs_1	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	70			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	126516996.062734	0			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	79712673.0763925	3			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	163557604.402779	6			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	9			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	163745943.54148	9.5			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	10			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	463669255.034737	15			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	264891913.125112	20			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	125310195.029431	25			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	140761289.058327	30			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	190140619.7495	35			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	40			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	96355977.7402444	45			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	182093172.133662	50			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	NaN	55			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	141413364.630402	60			normal
CERTTGNa_Obs_2	D1_Weber_RS14_TC001	D2_Weber_RS14_TC002	335531954.041451	70			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	2113339.29363491	0			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	4172768.59183093	3.5			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	2073703.06930072	7			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	2840895.40017006	10			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	4087123.86556495	15			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	8477276.77998316	20			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	4795709.59476352	25			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	6624975.69181866	30			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	7044004.2365857	35			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	1618481.90772807	45			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	4095408.33338017	55			normal
PI4K3B_Obs_2	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	NaN	65			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	103678053.825545	0			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	110797047.552094	3.5			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	180663635.11923	7			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	312692533.033045	10			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	607327293.588027	15			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	332478793.597457	20			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	785183614.863188	25			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	354363919.613761	30			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	750223531.5868	35			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	1019129831.70693	45			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	536820147.967558	55			normal
CERTTGNa_Obs_3	D1_Weber_RS14_TC001	D3_Weber_RS14_TC003	234497733.214881	65			normal
