parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
a11	a11	log10	0.0001	100	0.278612116862977	1	parameterScaleUniform	
a12	a12	log10	0.0001	100	28.1838293126445	1	parameterScaleUniform	
a21	a21	log10	0.0001	100	1.73380399775414	1	parameterScaleUniform	
a22	a22	log10	1.58489319246111e-05	100	7.07945784384137e-05	1	parameterScaleUniform	
a31	a31	log10	0.0001	100	0.0851138038202376	1	parameterScaleUniform	
a32	a32	log10	1.58489319246111e-05	100	5.88843655355588e-05	1	parameterScaleUniform	
a33	a33	log10	0.0001	100	0.000181970085860998	1	parameterScaleUniform	
m11	m11	log10	100	100000000000	19952623149.6888	1	parameterScaleUniform	
m22	m22	log10	100	10000000000	2137.96208950223	1	parameterScaleUniform	
m31	m31	log10	100	10000000000	10000000000	1	parameterScaleUniform	
m33	m33	log10	100	10000000000	32359365.6929628	1	parameterScaleUniform	
offset1_CERTTGNa_Obs	offset1_CERTTGNa_Obs	log10	10000	100000000	1000000	1	parameterScaleUniform	
offset1_PI4K3B_Obs	offset1_PI4K3B_Obs	log10	1000	10000000	100000	1	parameterScaleUniform	
offset2_CERTTGNa_Obs	offset2_CERTTGNa_Obs	log10	10000	100000000	1000000	1	parameterScaleUniform	
offset2_PI4K3B_Obs	offset2_PI4K3B_Obs	log10	100	1000000	10000	1	parameterScaleUniform	
offset3_CERTTGNa_Obs	offset3_CERTTGNa_Obs	log10	10000	100000000	1000000	1	parameterScaleUniform	
p11	p11	log10	1e-05	100000	2.24388192378277	1	parameterScaleUniform	
p12	p12	log10	1e-05	100000	0.00891250938133746	1	parameterScaleUniform	
p13	p13	log10	1e-05	100000	0.00269153480392692	1	parameterScaleUniform	
p21	p21	log10	1e-05	100000	3.94457302075278	1	parameterScaleUniform	
p22	p22	log10	1e-05	100000	36.3078054770101	1	parameterScaleUniform	
p31	p31	log10	1e-05	100000	1445.43977074593	1	parameterScaleUniform	
p32	p32	log10	1e-05	100000	9.28966386779936	1	parameterScaleUniform	
p33	p33	log10	1e-05	100000	18620.8713666287	1	parameterScaleUniform	
pu2	pu2	log10	1e-05	1000	1	0	parameterScaleUniform	
pu3	pu3	log10	0.1	1258925411.79417	162181009.735893	1	parameterScaleUniform	
pu4	pu4	log10	0.1	100000000	37153522.9097173	1	parameterScaleUniform	
pu5	pu5	log10	0.1	100000000	43.6515832240166	1	parameterScaleUniform	
pu6	pu6	log10	0.1	100000000	186.208713666287	1	parameterScaleUniform	
s12	s12	log10	100	10000000	154881.661891248	1	parameterScaleUniform	
s21	s21	log10	100	10000000	5888436.55355588	1	parameterScaleUniform	
s31	s31	log10	100	10000000	2630267.99189538	1	parameterScaleUniform	
scale1_CERTTGNa_Obs	scale1_CERTTGNa_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_PI4K3B_Obs	scale1_PI4K3B_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_CERTTGNa_Obs	scale2_CERTTGNa_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_PI4K3B_Obs	scale2_PI4K3B_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_CERTTGNa_Obs	scale3_CERTTGNa_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_CERTTGNa_Obs	sd1_CERTTGNa_Obs	log10	0.001	100	0.230287306398167	1	parameterScaleUniform	
sd1_PI4K3B_Obs	sd1_PI4K3B_Obs	log10	0.001	100	0.243489366637289	1	parameterScaleUniform	
sd2_CERTTGNa_Obs	sd2_CERTTGNa_Obs	log10	0.001	100	0.241279264324065	1	parameterScaleUniform	
sd2_PI4K3B_Obs	sd2_PI4K3B_Obs	log10	0.001	100	0.241991437833922	1	parameterScaleUniform	
sd3_CERTTGNa_Obs	sd3_CERTTGNa_Obs	log10	0.001	100	0.238836116008419	1	parameterScaleUniform	
