t,Compound_1_Obs,Compound_3_Obs,Compound_4_Obs,Compound_5_Obs,Compound_6_Obs
0,-0.038221692373621,21.6534506900016,-0.0055990123823763,45.5654148058879,-0.00546365883401317
8.5,0.646983086700113,22.0546792658194,NaN,NaN,NaN
15,NaN,26.0755797975342,0.050674681609908,44.4552776165121,0.087566004654587
20,0.504408546206625,NaN,NaN,NaN,NaN
25,0.407716447436382,23.9096251494797,NaN,NaN,0.134948828788714
30,NaN,NaN,NaN,43.1738162527989,NaN
35,0.257228751979861,NaN,0.0886977775409989,NaN,NaN
40,NaN,22.334310445348,NaN,NaN,0.29931743250337
45,NaN,NaN,NaN,38.2261165757995,NaN
50,0.288286270265813,23.6606479765169,NaN,NaN,NaN
55,NaN,NaN,0.102899921444454,NaN,NaN
60,0.282017448932897,NaN,NaN,43.795575145639,0.372840584106379
65,NaN,20.095922453364,NaN,NaN,NaN
75,0.251369420490032,NaN,0.101666224877238,NaN,0.379099457208272
80,NaN,NaN,NaN,39.7046049360427,NaN
95,0.282648048621645,NaN,0.112080652688627,NaN,0.393471875883203
100,0.227806732275913,NaN,0.113339992777232,41.3447013419489,0.470518311778985
150,0.249047727274573,NaN,0.127390678680591,41.4781148133266,0.365057021110649
200,NaN,NaN,0.10750345727551,41.3350283738833,0.380870044318397
250,NaN,NaN,0.131295807965153,44.0237935083046,0.330477253673573
300,NaN,NaN,0.105832090415136,38.0118688068501,0.338840090038871
