parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
CISEqc	CISEqc	log10	0.001	10000	436.515832240166	1	parameterScaleUniform	
CISEqcOE	CISEqcOE	log10	0.001	1000	0.384591782045354	1	parameterScaleUniform	
CISInh	CISInh	log10	0.001	1000000000000	724435960.074989	1	parameterScaleUniform	
CISRNADelay	CISRNADelay	log10	0.001	1000	0.170215850839495	1	parameterScaleUniform	
CISRNAEqc	CISRNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
CISRNATurn	CISRNATurn	log10	0.001	1000	1000	1	parameterScaleUniform	
CISTurn	CISTurn	log10	0.001	1000	0.0141253754462275	1	parameterScaleUniform	
EpoRActJAK2	EpoRActJAK2	log10	0.001	10000	0.141579377995708	1	parameterScaleUniform	
EpoRCISInh	EpoRCISInh	log10	0.001	1000000	549540.873857625	1	parameterScaleUniform	
EpoRCISRemove	EpoRCISRemove	log10	0.001	1000	6.22300285169159	1	parameterScaleUniform	
JAK2ActEpo	JAK2ActEpo	log10	0.001	1000000000	331131.121482591	1	parameterScaleUniform	
JAK2EpoRDeaSHP1	JAK2EpoRDeaSHP1	log10	0.001	10000	125.892541179417	1	parameterScaleUniform	
SHP1ActEpoR	SHP1ActEpoR	log10	0.001	1000	0.0010471285480509	1	parameterScaleUniform	
SHP1Dea	SHP1Dea	log10	0.001	1000	0.00602559586074358	1	parameterScaleUniform	
SHP1ProOE	SHP1ProOE	log10	0.001	1000	2.69773943244492	1	parameterScaleUniform	
SOCS3Eqc	SOCS3Eqc	log10	0.001	1000	100	1	parameterScaleUniform	
SOCS3EqcOE	SOCS3EqcOE	log10	0.001	1000	0.72443596007499	1	parameterScaleUniform	
SOCS3Inh	SOCS3Inh	log10	0.001	1000	12.8824955169313	1	parameterScaleUniform	
SOCS3RNADelay	SOCS3RNADelay	log10	0.001	1000	0.794328234724281	1	parameterScaleUniform	
SOCS3RNAEqc	SOCS3RNAEqc	log10	0.001	1000	1	0	parameterScaleUniform	
SOCS3RNATurn	SOCS3RNATurn	log10	0.001	1000	0.0087096358995608	1	parameterScaleUniform	
SOCS3Turn	SOCS3Turn	log10	0.001	63095.7344480193	13182.5673855641	1	parameterScaleUniform	
STAT5ActEpoR	STAT5ActEpoR	log10	0.001	1000	33.1131121482591	1	parameterScaleUniform	
STAT5ActJAK2	STAT5ActJAK2	log10	0.001	1000	0.126473634747115	1	parameterScaleUniform	
STAT5Exp	STAT5Exp	log10	0.001	1000	0.0794328234724281	1	parameterScaleUniform	
STAT5Imp	STAT5Imp	log10	0.001	1000	0.0158489319246111	1	parameterScaleUniform	
init_EpoRJAK2	init_EpoRJAK2	log10	0.001	1000	7.85235634610072	1	parameterScaleUniform	
init_SHP1	init_SHP1	log10	0.001	1000	16.5958690743756	1	parameterScaleUniform	
init_STAT5	init_STAT5	log10	0.001	1000	100	1	parameterScaleUniform	
scale1_CISnRNA3_Obs	scale1_CISnRNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Compound_1_Obs	scale1_Compound_1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_SHP1Act_Obs	scale1_SHP1Act_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_SOCS3nRNA2_Obs	scale1_SOCS3nRNA2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
