t,Compound_2_Obs,Compound_3_Obs,Compound_5_Obs,Compound_6_Obs
0,21.6561535409708,18.1207828695883,0.227223681462969,0.00406432532290079
15,27.350595967805,25.9795985450805,1.50405122071821,NaN
20,NaN,NaN,NaN,0.0405834892889809
30,NaN,32.0984662350352,NaN,NaN
35,27.2255509341962,NaN,1.7917214941144,0.0505581767812222
45,NaN,27.7329721689081,NaN,NaN
50,23.9263070183823,NaN,1.75936633341054,NaN
55,NaN,NaN,NaN,0.0434250747175979
60,NaN,26.7738424942384,NaN,NaN
70,26.5270600740223,NaN,1.4659195514335,NaN
80,NaN,26.186841415047,NaN,0.0278827219587152
95,25.7437808137803,NaN,0.82405023895179,NaN
100,21.5030701922451,23.9199506464949,1.15849830350927,0.0239813165878401
150,25.552453542751,22.1475009291067,1.02801067515282,0.0217195558351194
200,23.968430436193,23.8354503736648,0.986052887549663,0.0245389357772122
250,25.0222912389946,23.531787824164,1.17775507348284,0.0180636219454796
300,25.606655680418,NaN,0.952905181874205,0.0172097089626829
