observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.364643699344258	0			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	3			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	4.5			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	5.5			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	6.5			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	8.5			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	9			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	10			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.121563137522884	15			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	20			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	25			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.873792957511498	30			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	35			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	40			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	-0.441499060565321	50			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	55			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	60			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	-0.513470326802805	65			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	75			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	80			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.747820664430029	85			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.0365115131621372	100			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	-0.205035544167533	150			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.252118787641874	200			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.102939282996241	250			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	-0.279984736971421	300			normal
AC_Fsk_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.0890367355702839	350			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.256505977256565	0			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	3			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	4.5			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	5.5			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	6.5			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.206004743531766	8.5			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	9			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	10			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.288339568320226	15			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	20			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.310646117711616	25			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	30			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.209802654513302	35			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	40			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.236880606734077	50			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	55			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	60			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.419300061341475	65			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	75			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.0540743288321333	80			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	85			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	100			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	150			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	200			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	250			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	300			normal
RIIp_C_2_Obs_11	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	350			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.257513925398186	0			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	3			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	4.5			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.116780876287635	5.5			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	6.5			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	8.5			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	9			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.271288979621354	10			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	15			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.405153279123822	20			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	0.043192387600746	25			normal
Rp8_Br_cAMPS_Obs_1	D001_Isensee_RS47_TC001	D001_Isensee_RS47_TC001	NaN	30			normal
