observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_1	Compound_1_Obs	offset1_Compound_1_Obs + scale1_Compound_1_Obs*(JAK1_gp130 + SOCS3 + nSOCS3RNA3)	log10	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	offset2_Compound_1_Obs + scale2_Compound_1_Obs*(JAK1_gp130 + SOCS3 + nSOCS3RNA3)	log10	sd2_Compound_1_Obs	normal
JAK1_gp130_Obs	JAK1_gp130_Obs	offset1_JAK1_gp130_Obs + JAK1_gp130*scale1_JAK1_gp130_Obs	log10	sd1_JAK1_gp130_Obs	normal
STAT3_Obs_01	STAT3_Obs	offset10_STAT3_Obs + STAT3*scale10_STAT3_Obs	log10	sd10_STAT3_Obs	normal
STAT3_Obs_02	STAT3_Obs	offset11_STAT3_Obs + STAT3*scale11_STAT3_Obs	log10	sd11_STAT3_Obs	normal
STAT3_Obs_03	STAT3_Obs	offset12_STAT3_Obs + STAT3*scale12_STAT3_Obs	log10	sd12_STAT3_Obs	normal
STAT3_Obs_04	STAT3_Obs	offset13_STAT3_Obs + STAT3*scale13_STAT3_Obs	log10	sd13_STAT3_Obs	normal
STAT3_Obs_05	STAT3_Obs	offset14_STAT3_Obs + STAT3*scale14_STAT3_Obs	log10	sd14_STAT3_Obs	normal
STAT3_Obs_06	STAT3_Obs	offset15_STAT3_Obs + STAT3*scale15_STAT3_Obs	log10	sd15_STAT3_Obs	normal
STAT3_Obs_07	STAT3_Obs	offset16_STAT3_Obs + STAT3*scale16_STAT3_Obs	log10	sd16_STAT3_Obs	normal
STAT3_Obs_08	STAT3_Obs	offset17_STAT3_Obs + STAT3*scale17_STAT3_Obs	log10	sd17_STAT3_Obs	normal
STAT3_Obs_09	STAT3_Obs	offset18_STAT3_Obs + STAT3*scale18_STAT3_Obs	log10	sd18_STAT3_Obs	normal
STAT3_Obs_10	STAT3_Obs	offset19_STAT3_Obs + STAT3*scale19_STAT3_Obs	log10	sd19_STAT3_Obs	normal
STAT3_Obs_11	STAT3_Obs	offset1_STAT3_Obs + STAT3*scale1_STAT3_Obs	log10	sd1_STAT3_Obs	normal
STAT3_Obs_12	STAT3_Obs	offset20_STAT3_Obs + STAT3*scale20_STAT3_Obs	log10	sd20_STAT3_Obs	normal
STAT3_Obs_13	STAT3_Obs	offset21_STAT3_Obs + STAT3*scale21_STAT3_Obs	log10	sd21_STAT3_Obs	normal
STAT3_Obs_14	STAT3_Obs	offset22_STAT3_Obs + STAT3*scale22_STAT3_Obs	log10	sd22_STAT3_Obs	normal
STAT3_Obs_15	STAT3_Obs	offset23_STAT3_Obs + STAT3*scale23_STAT3_Obs	log10	sd23_STAT3_Obs	normal
STAT3_Obs_16	STAT3_Obs	offset24_STAT3_Obs + STAT3*scale24_STAT3_Obs	log10	sd24_STAT3_Obs	normal
STAT3_Obs_17	STAT3_Obs	offset25_STAT3_Obs + STAT3*scale25_STAT3_Obs	log10	sd25_STAT3_Obs	normal
STAT3_Obs_18	STAT3_Obs	offset26_STAT3_Obs + STAT3*scale26_STAT3_Obs	log10	sd26_STAT3_Obs	normal
STAT3_Obs_19	STAT3_Obs	offset2_STAT3_Obs + STAT3*scale2_STAT3_Obs	log10	sd2_STAT3_Obs	normal
STAT3_Obs_20	STAT3_Obs	offset3_STAT3_Obs + STAT3*scale3_STAT3_Obs	log10	sd3_STAT3_Obs	normal
STAT3_Obs_21	STAT3_Obs	offset4_STAT3_Obs + STAT3*scale4_STAT3_Obs	log10	sd4_STAT3_Obs	normal
STAT3_Obs_22	STAT3_Obs	offset5_STAT3_Obs + STAT3*scale5_STAT3_Obs	log10	sd5_STAT3_Obs	normal
STAT3_Obs_23	STAT3_Obs	offset6_STAT3_Obs + STAT3*scale6_STAT3_Obs	log10	sd6_STAT3_Obs	normal
STAT3_Obs_24	STAT3_Obs	offset7_STAT3_Obs + STAT3*scale7_STAT3_Obs	log10	sd7_STAT3_Obs	normal
STAT3_Obs_25	STAT3_Obs	offset8_STAT3_Obs + STAT3*scale8_STAT3_Obs	log10	sd8_STAT3_Obs	normal
