parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
k1	k1	log10	0.001	100000	6.85488226452662	1	parameterScaleUniform	
k2	k2	log10	0.001	794328.234724282	120226.443461741	1	parameterScaleUniform	
k3	k3	log10	0.001	100000	18.6208713666287	1	parameterScaleUniform	
k4	k4	log10	0.001	794328.234724282	123026.877081238	1	parameterScaleUniform	
k_1	k_1	log10	0.001	100000	1.84077200146896	1	parameterScaleUniform	
k_2	k_2	log10	0.001	100000	0.00102329299228075	1	parameterScaleUniform	
k_3	k_3	log10	0.001	100000	2.28034207200042	1	parameterScaleUniform	
k_4	k_4	log10	0.001	100000	5248.07460249773	1	parameterScaleUniform	
l2	l2	log10	0.001	100000	0.537031796370253	1	parameterScaleUniform	
l4	l4	log10	0.001	100000	3.40408189701001	1	parameterScaleUniform	
l6	l6	log10	0.001	630957.344480193	109647.819614319	1	parameterScaleUniform	
l_2	l_2	log10	0.001	100000	0.197696964011186	1	parameterScaleUniform	
l_4	l_4	log10	0.001	100000	0.0125892541179417	1	parameterScaleUniform	
l_6	l_6	log10	0.001	100000	0.00112201845430196	1	parameterScaleUniform	
offset1_IPR_I1_Obs	offset1_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset1_IPR_R_Obs	offset1_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset2_IPR_I1_Obs	offset2_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset2_IPR_R_Obs	offset2_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset3_IPR_I1_Obs	offset3_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset3_IPR_R_Obs	offset3_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset4_IPR_I1_Obs	offset4_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset4_IPR_R_Obs	offset4_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset5_IPR_I1_Obs	offset5_IPR_I1_Obs	log10	1e-13	1e-09	1e-11	1	parameterScaleUniform	
offset5_IPR_R_Obs	offset5_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset6_IPR_I1_Obs	offset6_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset6_IPR_R_Obs	offset6_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset7_IPR_I1_Obs	offset7_IPR_I1_Obs	log10	1e-11	1e-07	1e-09	1	parameterScaleUniform	
offset7_IPR_R_Obs	offset7_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset8_IPR_I1_Obs	offset8_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset8_IPR_R_Obs	offset8_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
scale1_IPR_I1_Obs	scale1_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_IPR_R_Obs	scale1_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_IPR_I1_Obs	scale2_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_IPR_R_Obs	scale2_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_IPR_I1_Obs	scale3_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_IPR_R_Obs	scale3_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_IPR_I1_Obs	scale4_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_IPR_R_Obs	scale4_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_IPR_I1_Obs	scale5_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_IPR_R_Obs	scale5_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_IPR_I1_Obs	scale6_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_IPR_R_Obs	scale6_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_IPR_I1_Obs	scale7_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_IPR_R_Obs	scale7_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_IPR_I1_Obs	scale8_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_IPR_R_Obs	scale8_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_IPR_I1_Obs	sd1_IPR_I1_Obs	log10	0.001	100	0.334757256542632	1	parameterScaleUniform	
sd1_IPR_R_Obs	sd1_IPR_R_Obs	log10	0.001	100	0.32956417805833	1	parameterScaleUniform	
sd2_IPR_I1_Obs	sd2_IPR_I1_Obs	log10	0.001	100	0.350082176191249	1	parameterScaleUniform	
sd2_IPR_R_Obs	sd2_IPR_R_Obs	log10	0.001	100	0.315268078629647	1	parameterScaleUniform	
sd3_IPR_I1_Obs	sd3_IPR_I1_Obs	log10	0.001	100	0.317226894720647	1	parameterScaleUniform	
sd3_IPR_R_Obs	sd3_IPR_R_Obs	log10	0.001	100	0.33553667764584	1	parameterScaleUniform	
sd4_IPR_I1_Obs	sd4_IPR_I1_Obs	log10	0.001	100	0.336953521855769	1	parameterScaleUniform	
sd4_IPR_R_Obs	sd4_IPR_R_Obs	log10	0.001	100	0.323869462114288	1	parameterScaleUniform	
sd5_IPR_I1_Obs	sd5_IPR_I1_Obs	log10	0.001	100	0.313834005643241	1	parameterScaleUniform	
sd5_IPR_R_Obs	sd5_IPR_R_Obs	log10	0.001	100	0.321121955629117	1	parameterScaleUniform	
sd6_IPR_I1_Obs	sd6_IPR_I1_Obs	log10	0.001	100	0.336255967145183	1	parameterScaleUniform	
sd6_IPR_R_Obs	sd6_IPR_R_Obs	log10	0.001	100	0.331039639211818	1	parameterScaleUniform	
sd7_IPR_I1_Obs	sd7_IPR_I1_Obs	log10	0.001	100	0.316264175179679	1	parameterScaleUniform	
sd7_IPR_R_Obs	sd7_IPR_R_Obs	log10	0.001	100	0.34140509651483	1	parameterScaleUniform	
sd8_IPR_I1_Obs	sd8_IPR_I1_Obs	log10	0.001	100	0.323444670851447	1	parameterScaleUniform	
sd8_IPR_R_Obs	sd8_IPR_R_Obs	log10	0.001	100	0.331382828103276	1	parameterScaleUniform	
